# Vel [km/s] 	 Disp [km/s]
1.51902e+02 	 2.18628e+02
1.39061e+02 	 2.43625e+02
1.50356e+02 	 2.55711e+02
1.33622e+02 	 2.36513e+02
1.53252e+02 	 2.32853e+02
1.53578e+02 	 2.38303e+02
1.60361e+02 	 2.43368e+02
1.60010e+02 	 2.10774e+02
1.56386e+02 	 2.27941e+02
1.52106e+02 	 2.42157e+02
1.37790e+02 	 2.25657e+02
1.54576e+02 	 2.40614e+02
1.40190e+02 	 2.40945e+02
1.48196e+02 	 2.53065e+02
1.31614e+02 	 2.39702e+02
1.33748e+02 	 2.48165e+02
1.46217e+02 	 2.26892e+02
1.65296e+02 	 2.41110e+02
1.41610e+02 	 2.29970e+02
1.45149e+02 	 2.48993e+02
1.51183e+02 	 2.25194e+02
1.55569e+02 	 2.52079e+02
1.49490e+02 	 2.30502e+02
1.58618e+02 	 2.37649e+02
1.63144e+02 	 2.36156e+02
1.47872e+02 	 2.35636e+02
1.51988e+02 	 2.30018e+02
1.52397e+02 	 2.37558e+02
1.50161e+02 	 2.28735e+02
1.48116e+02 	 2.29838e+02
1.38572e+02 	 2.23208e+02
1.48841e+02 	 2.36601e+02
1.57744e+02 	 2.33512e+02
1.55242e+02 	 2.20113e+02
1.25164e+02 	 2.30471e+02
1.52172e+02 	 2.29245e+02
1.45791e+02 	 2.28277e+02
1.52107e+02 	 2.04895e+02
1.42110e+02 	 2.35272e+02
1.51163e+02 	 2.28023e+02
1.51412e+02 	 2.37893e+02
1.49745e+02 	 2.49557e+02
1.28787e+02 	 2.38491e+02
1.49918e+02 	 2.37552e+02
1.45763e+02 	 2.17195e+02
1.64519e+02 	 2.33120e+02
1.59949e+02 	 2.24790e+02
1.48806e+02 	 2.36777e+02
1.69629e+02 	 2.19908e+02
1.34707e+02 	 2.29003e+02
1.55556e+02 	 2.41699e+02
1.37374e+02 	 2.38331e+02
1.38057e+02 	 2.23828e+02
1.49495e+02 	 2.40355e+02
1.69570e+02 	 2.43950e+02
1.70361e+02 	 2.41140e+02
1.56156e+02 	 2.32217e+02
1.59997e+02 	 2.34989e+02
1.42607e+02 	 2.39490e+02
1.70297e+02 	 2.38305e+02
1.35790e+02 	 2.44601e+02
1.61248e+02 	 2.33855e+02
1.51355e+02 	 2.48961e+02
1.54012e+02 	 2.18626e+02
1.35534e+02 	 2.43087e+02
1.31956e+02 	 2.35368e+02
1.45898e+02 	 2.30620e+02
1.49819e+02 	 2.31732e+02
1.57092e+02 	 2.47310e+02
1.31189e+02 	 2.45282e+02
1.48963e+02 	 2.50198e+02
1.47188e+02 	 2.22548e+02
1.39949e+02 	 2.34888e+02
1.63086e+02 	 2.35154e+02
1.46526e+02 	 2.55375e+02
1.60236e+02 	 2.28510e+02
1.63953e+02 	 2.33726e+02
1.33693e+02 	 2.32937e+02
1.51062e+02 	 2.31341e+02
1.50134e+02 	 2.45039e+02
1.42351e+02 	 2.32598e+02
1.36510e+02 	 2.29861e+02
1.60014e+02 	 2.43847e+02
1.61267e+02 	 2.42971e+02
1.48439e+02 	 2.45440e+02
1.54303e+02 	 2.28361e+02
1.48826e+02 	 2.42850e+02
1.48046e+02 	 2.47919e+02
1.57790e+02 	 2.28323e+02
1.42349e+02 	 2.31913e+02
1.42062e+02 	 2.38856e+02
1.49340e+02 	 2.25931e+02
1.56418e+02 	 2.31699e+02
1.52383e+02 	 2.13487e+02
1.61996e+02 	 2.43192e+02
1.51035e+02 	 2.37853e+02
1.55412e+02 	 2.27127e+02
1.47973e+02 	 2.40508e+02
1.59593e+02 	 2.19150e+02
1.40284e+02 	 2.37981e+02
1.50035e+02 	 2.30660e+02
1.51738e+02 	 2.24228e+02
1.60139e+02 	 2.47407e+02
1.52190e+02 	 2.24842e+02
1.42397e+02 	 2.35667e+02
1.38461e+02 	 2.39645e+02
1.36879e+02 	 2.20815e+02
1.53759e+02 	 2.28501e+02
1.59654e+02 	 2.46534e+02
1.53622e+02 	 2.39767e+02
1.58459e+02 	 2.42797e+02
1.56566e+02 	 2.36584e+02
1.62954e+02 	 2.46797e+02
1.50347e+02 	 2.32360e+02
1.68278e+02 	 2.37061e+02
1.57169e+02 	 2.18054e+02
1.48335e+02 	 2.27869e+02
1.55040e+02 	 2.37250e+02
1.61727e+02 	 2.31301e+02
1.54524e+02 	 2.34836e+02
1.44567e+02 	 2.33461e+02
1.54334e+02 	 2.34427e+02
1.51431e+02 	 2.41046e+02
1.58838e+02 	 2.43134e+02
1.39567e+02 	 2.40309e+02
1.52478e+02 	 2.40635e+02
1.59715e+02 	 2.49015e+02
1.35719e+02 	 2.22130e+02
1.47364e+02 	 2.41630e+02
1.45092e+02 	 2.28498e+02
1.44210e+02 	 2.61863e+02
1.48438e+02 	 2.38914e+02
1.61309e+02 	 2.45580e+02
1.53050e+02 	 2.30333e+02
1.35800e+02 	 2.14261e+02
1.41653e+02 	 2.40614e+02
1.42329e+02 	 2.39562e+02
1.45691e+02 	 2.46382e+02
1.49261e+02 	 2.46655e+02
1.59065e+02 	 2.34357e+02
1.36810e+02 	 2.43518e+02
1.54008e+02 	 2.32884e+02
1.65139e+02 	 2.35841e+02
