# R(arcsec)	 Vel Disp(kms⁻¹)	 1-sigma
  5.686005	 323.835083	 	 11.540732 
  5.686005	 329.265564	 	 11.214314 
  5.752762	 323.222717	 	 13.061176 
  5.752762	 334.454163	 	 12.085060 
  5.837772	 316.269104	 	 11.794436 
  5.837772	 332.193787	 	 12.129170 
  5.904183	 300.852264	 	 12.873248 
  5.904183	 319.112823	 	 12.262325 
  6.022206	 305.947174	 	 10.617438 
  6.022206	 316.752228	 	 10.704381 
  6.113156	 316.183105	 	 10.889541 
  6.113156	 318.120544	 	 13.429252 
  6.114743	 297.476624	 	 14.148134 
  6.114743	 336.002533	 	 14.567646 
  6.144937	 310.198944	 	 13.641079 
  6.144937	 310.889893	 	 12.070444 
  6.167521	 309.232300	 	 12.937259 
  6.167521	 341.375763	 	 16.892355 
  6.179201	 305.941223	 	 12.123763 
  6.179201	 326.551117	 	 11.439002 
  6.200422	 308.363556	 	 13.125110 
  6.200422	 316.651886	 	 14.460342 
  6.251335	 288.763062	 	 11.154867 
  6.251335	 310.925476	 	 12.974607 
  6.261133	 304.546265	 	 13.554337 
  6.261133	 328.294250	 	 14.220108 
  6.273056	 301.586365	 	 13.634583 
  6.273056	 324.976715	 	 14.131006 
  6.286198	 328.473572	 	 12.037124 
  6.286198	 339.409485	 	 13.572615 
  6.305935	 287.257202	 	 10.300409 
  6.305935	 314.500488	 	 12.376489 
  6.331649	 310.150085	 	 14.159603 
  6.331649	 339.835907	 	 14.949193 
  6.340015	 317.769073	 	 11.279536 
  6.340015	 323.463776	 	 11.562864 
  6.469101	 307.226624	 	 13.154593 
  6.469101	 314.810242	 	 11.530260 
  6.483401	 299.842255	 	 12.340631 
  6.483401	 300.179352	 	 13.835867 
  6.491812	 302.284424	 	 12.288121 
  6.491812	 304.759705	 	 13.843210 
  6.569670	 297.133514	 	 11.793786 
  6.569670	 307.077789	 	 12.259236 
  6.588661	 305.208710	 	 11.075926 
  6.588661	 325.968628	 	 13.352513 
  6.712563	 284.223816	 	 13.818954 
  6.712563	 314.040009	 	 15.212066 
  6.792454	 290.347504	 	 15.095066 
  6.792454	 302.225616	 	 15.676472 
  6.820675	 318.746826	 	 16.270697 
  6.820675	 323.650208	 	 16.665894 
  6.851521	 309.230499	 	 14.381548 
  6.851521	 329.745667	 	 16.221952 
  6.857779	 329.525726	 	 13.444272 
  6.857779	 333.164551	 	 14.335961 
  6.915674	 315.765320	 	 13.642168 
  6.915674	 321.246094	 	 11.702758 
  6.973697	 304.567291	 	 12.830988 
  6.973697	 317.869629	 	 13.619989 
  6.973736	 294.502380	 	 10.902988 
  6.973736	 336.435913	 	 13.469131 
  6.975474	 300.625671	 	 13.352902 
  6.975474	 322.492798	 	 17.707407 
  7.026991	 313.058167	 	 16.330505 
  7.026991	 343.791687	 	 16.478033 
  7.071918	 308.826782	 	 14.894965 
  7.071918	 343.979980	 	 14.697821 
  7.132016	 280.691132	 	 11.620596 
  7.132016	 295.267212	 	 14.232092 
  7.156817	 289.701508	 	 15.814809 
  7.156817	 328.593048	 	 13.852139 
  7.164681	 300.464966	 	 15.647015 
  7.164681	 311.404053	 	 16.490856 
  7.191153	 295.018372	 	 14.167276 
  7.191153	 320.454010	 	 14.098622 
  7.223304	 293.466095	 	 17.119972 
  7.223304	 322.230438	 	 14.460039 
  7.264697	 304.047363	 	 14.448608 
  7.264697	 313.502411	 	 15.662640 
  7.310469	 289.539795	 	 12.456541 
  7.310469	 297.656067	 	 14.096346 
  7.310543	 281.161865	 	 12.999068 
  7.310543	 312.367371	 	 13.059114 
  7.332198	 302.054474	 	 13.790260 
  7.332198	 329.504211	 	 14.200850 
  7.343592	 262.610291	 	 15.211012 
  7.343592	 317.315460	 	 16.462421 
  7.358998	 270.773590	 	 14.739653 
  7.358998	 306.173370	 	 16.258139 
  7.452048	 296.607269	 	 15.342335 
  7.452048	 327.193481	 	 16.180923 
  7.495365	 301.057312	 	 13.799318 
  7.495365	 302.895050	 	 13.465632 
  7.524502	 288.448334	 	 14.104959 
  7.524502	 348.887970	 	 15.115114 
  7.550563	 307.294312	 	 14.659178 
  7.550563	 325.363983	 	 14.821738 
  7.553131	 296.213867	 	 13.248211 
  7.553131	 318.008972	 	 17.964144 
  7.597979	 284.377380	 	 15.522200 
  7.597979	 316.984406	 	 18.247679 
  7.677893	 300.431580	 	 14.357094 
  7.677893	 312.942596	 	 14.634820 
  7.713083	 246.676025	 	 14.528181 
  7.713083	 298.516022	 	 14.689838 
  7.750527	 309.090576	 	 16.753801 
  7.762922	 306.903931	 	 14.661069 
  7.762922	 308.574890	 	 15.581505 
  7.794668	 294.226562	 	 14.649776 
  7.839684	 330.121826	 	 15.942821 
  7.839788	 299.897888	 	 13.155385 
  7.839788	 321.346680	 	 14.332822 
  7.936592	 322.841309	 	 17.049353 
  7.936592	 326.796844	 	 19.587387 
  7.969892	 306.870331	 	 17.000904 
  7.999975	 288.281982	 	 15.011888 
  7.999975	 320.831604	 	 20.719801 
  8.040626	 296.942902	 	 17.820528 
  8.040626	 343.832764	 	 21.292875 
  8.057714	 317.014191	 	 17.302835 
  8.082533	 287.565338	 	 18.358383 
  8.082533	 323.215424	 	 19.221926 
  8.112008	 291.637421	 	 12.792989 
  8.112008	 305.546478	 	 13.760638 
  8.150875	 298.796082	 	 16.263660 
  8.150875	 311.345245	 	 15.587456 
  8.156793	 285.891663	 	 13.568615 
  8.156793	 298.013123	 	 13.890722 
  8.170432	 270.275177	 	 14.132637 
  8.170432	 323.525238	 	 19.105745 
  8.192372	 309.535706	 	 13.304385 
  8.192372	 312.591705	 	 15.580048 
  8.204815	 301.296082	 	 14.305724 
  8.204815	 313.703491	 	 16.110878 
  8.262963	 290.393036	 	 18.639803 
  8.262963	 302.817505	 	 15.298457 
  8.263370	 294.211731	 	 15.190079 
  8.263370	 303.635773	 	 15.329272 
  8.267868	 333.184998	 	 18.060894 
