galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,log_likelihood,log_prior,log_posterior,weights
-0.004298517149204515,0.00028687423810854114,60555.63117622547,0.00010310859172497593,60555.63127933406,1.0
-0.005384685460557253,-0.0006608399443394745,60520.73803399609,0.0001635085941176182,60520.73819750468,1.0
-0.0028565701231011626,0.0016516187499770974,60468.289545245534,6.048798535261168e-05,60468.28960573352,1.0
0.003429772532207837,-0.0016898548108891663,60494.376811687005,8.121638280318122e-05,60494.37689290339,1.0
0.005393174776272102,0.00042561439180004585,60480.175304189754,0.000162597120988472,60480.17546678687,1.0
-0.009401083953841942,-0.008378306227302776,60576.780873820855,0.0008809799708091384,60576.781754800824,1.0
0.010827069513748266,0.013134984324737848,60462.770703441645,0.0016097402637035895,60462.77231318191,1.0
-0.0012103591175432079,0.005616768469589894,60418.577235280136,0.00018340587352443986,60418.57741868601,1.0
0.0044550648033171375,-0.007507694877873811,60617.655539859516,0.00042340602656115457,60617.65596326554,1.0
-0.005859098657001363,0.003461865296542689,60500.734186893365,0.00025729749113267655,60500.73444419086,1.0
0.0002680129791528502,-0.006992935066564975,60515.32250599589,0.0002720720655677138,60515.32277806796,1.0
0.0021699371690843926,0.006614659967269122,60437.43259008604,0.00026923529889092627,60437.43285932134,1.0
0.006290427890844815,0.0024689929822363462,60506.5968402532,0.00025369671886805935,60506.597093949924,1.0
0.0018966149032144,0.0044185974332458435,60434.702892889065,0.00012845084093434292,60434.703021339905,1.0
0.0020794765520031075,-0.007466983722830367,60551.85415082049,0.0003337781591519132,60551.85448459865,1.0
-0.0063828458553062545,0.00660586039099334,60458.90535875439,0.000468767292877194,60458.90582752168,1.0
0.005795890720181394,-0.003971070330626707,60540.03486984064,0.00027423193783926946,60540.03514407258,1.0
-0.00390733625763031,-0.0025179479084412237,60561.136379688534,0.00012004076833231096,60561.136499729306,1.0
0.0022116775792515,0.004871440229591769,60442.51855270361,0.00015901359791693821,60442.5187117172,1.0
0.0035651659642970653,-0.0042580882972724715,60592.02429595496,0.00017134291277972778,60592.02446729787,1.0
-0.01039709635360709,0.00627995015783764,60527.931189728006,0.0008196521476173046,60527.93200938015,1.0
0.005240044147675441,-0.006609022174432055,60617.17253355741,0.0003952068709540124,60617.17292876428,1.0
0.0008326640711590671,-0.002126869717049375,60561.32852123918,2.898280138167156e-05,60561.32855022198,1.0
-0.010879321808418992,-0.003825249377599412,60542.579019434284,0.0007388454211775877,60542.5797582797,1.0
0.0018875910625552666,-0.0019469713315691235,60545.235888682306,4.0853874363280926e-05,60545.23592953618,1.0
0.0058806742747582585,0.003333219215182749,60476.219804978165,0.0002538482236792615,60476.22005882639,1.0
0.0011987038379286516,0.0014576600522738597,60456.70334834835,1.978702066144395e-05,60456.703368135364,1.0
0.0021818482479457877,0.001306121902637464,60451.06333891661,3.592453445340785e-05,60451.06337484114,1.0
0.00548433408566203,-0.0033629513065520315,60493.685289718305,0.0002299297880744133,60493.68551964809,1.0
-0.0015410643327448239,0.0059869911374348505,60409.26125576371,0.0002123274564298983,60409.261468091165,1.0
-0.0013888906218989631,0.0012657380438263251,60518.6330393716,1.9617277528823225e-05,60518.633058988875,1.0
0.00587671774203833,-0.005388737572549813,60622.415448881984,0.00035319057802998973,60622.41580207256,1.0
-0.01053427244235602,0.0047950092929820755,60554.63937949611,0.0007442389444975887,60554.64012373506,1.0
-0.005384685460557253,-0.0006608399443394745,60520.73803399609,0.0001635085941176182,60520.73819750468,1.0
0.0012083209102808157,0.0010475304801907518,60495.47313476777,1.4207552939725146e-05,60495.473148975325,1.0
0.0028810776569133376,-0.0012430346747389514,60520.84305448674,5.4698575932047886e-05,60520.84310918531,1.0
0.005393174776272102,0.00042561439180004585,60480.175304189754,0.000162597120988472,60480.17546678687,1.0
-0.011786028514565228,-0.008720016879009022,60587.34295655788,0.001194162013979705,60587.34415071989,1.0
0.010827069513748266,0.013134984324737848,60462.770703441645,0.0016097402637035895,60462.77231318191,1.0
0.00037631311749719066,0.0036005051678711063,60421.01906076856,7.280693903481665e-05,60421.0191335755,1.0
0.0044550648033171375,-0.007507694877873811,60617.655539859516,0.00042340602656115457,60617.65596326554,1.0
-0.010526208501116477,0.004713097437982545,60557.71136059565,0.0007389686270494135,60557.712099564276,1.0
-0.00020038649261911205,-0.008023621497404085,60543.01943235021,0.00035788142600016196,60543.019790231636,1.0
-0.0027634463948049207,0.0011939069770540486,60461.40646836137,5.034472137121472e-05,60461.40651870609,1.0
0.006290427890844815,0.0024689929822363462,60506.5968402532,0.00025369671886805935,60506.597093949924,1.0
0.006213035314193342,0.00862192864294294,60505.88509965977,0.0006274414518856303,60505.885727101224,1.0
0.0020794765520031075,-0.007466983722830367,60551.85415082049,0.0003337781591519132,60551.85448459865,1.0
-0.00527726625068607,0.0025311048813442642,60463.37426093546,0.00019031128333886095,60463.374451246746,1.0
0.005795890720181394,-0.003971070330626707,60540.03486984064,0.00027423193783926946,60540.03514407258,1.0
-0.003378067596995264,-0.002101310142912401,60599.635294943895,8.79269167031994e-05,60599.63538287081,1.0
0.0022116775792515,0.004871440229591769,60442.51855270361,0.00015901359791693821,60442.5187117172,1.0
0.0035651659642970653,-0.0042580882972724715,60592.02429595496,0.00017134291277972778,60592.02446729787,1.0
-0.01039709635360709,0.00627995015783764,60527.931189728006,0.0008196521476173046,60527.93200938015,1.0
0.005240044147675441,-0.006609022174432055,60617.17253355741,0.0003952068709540124,60617.17292876428,1.0
