# Vel [km/s] 	 Disp [km/s]
1.29836e+02 	 2.18238e+02
1.45226e+02 	 2.07093e+02
1.45284e+02 	 2.06325e+02
1.46705e+02 	 2.10958e+02
1.40227e+02 	 2.11333e+02
1.37705e+02 	 2.20018e+02
1.44216e+02 	 2.14497e+02
1.43062e+02 	 2.22514e+02
1.52623e+02 	 2.20624e+02
1.53465e+02 	 2.46452e+02
1.62281e+02 	 2.15148e+02
1.48790e+02 	 2.12684e+02
1.25388e+02 	 2.09307e+02
1.37043e+02 	 2.23815e+02
1.53092e+02 	 2.28136e+02
1.43527e+02 	 2.18504e+02
1.44407e+02 	 2.33377e+02
1.31728e+02 	 2.27609e+02
1.26932e+02 	 2.17907e+02
1.34165e+02 	 2.20662e+02
1.43212e+02 	 2.25770e+02
1.57823e+02 	 2.13823e+02
1.51095e+02 	 2.05930e+02
1.52056e+02 	 2.17006e+02
1.51880e+02 	 2.14342e+02
1.45150e+02 	 2.13627e+02
1.47543e+02 	 2.12233e+02
1.33503e+02 	 2.24553e+02
1.19677e+02 	 2.33572e+02
1.54411e+02 	 2.06587e+02
1.42175e+02 	 2.24569e+02
1.49006e+02 	 2.22556e+02
1.38683e+02 	 2.15448e+02
1.52798e+02 	 2.28982e+02
1.51351e+02 	 2.06635e+02
1.41366e+02 	 2.18821e+02
1.53331e+02 	 2.36864e+02
1.36899e+02 	 2.32550e+02
1.39311e+02 	 2.12943e+02
1.34271e+02 	 2.20180e+02
1.29172e+02 	 2.27314e+02
1.34736e+02 	 2.22432e+02
1.52751e+02 	 2.14121e+02
1.62826e+02 	 2.20668e+02
1.33362e+02 	 2.02908e+02
1.44057e+02 	 2.14973e+02
1.45693e+02 	 2.19408e+02
1.45586e+02 	 2.01915e+02
1.48680e+02 	 2.21280e+02
1.54327e+02 	 2.19604e+02
1.23876e+02 	 2.20126e+02
1.32243e+02 	 2.25754e+02
1.46440e+02 	 2.30505e+02
1.47955e+02 	 2.21177e+02
1.35557e+02 	 2.14366e+02
1.33039e+02 	 2.05371e+02
1.60378e+02 	 2.36851e+02
1.44120e+02 	 2.08727e+02
1.45063e+02 	 2.16797e+02
1.37911e+02 	 2.04785e+02
1.42520e+02 	 2.04248e+02
1.54777e+02 	 2.22198e+02
1.47603e+02 	 2.25103e+02
1.28533e+02 	 2.36426e+02
1.38410e+02 	 2.27461e+02
1.39442e+02 	 2.40974e+02
1.39915e+02 	 2.40312e+02
1.46821e+02 	 2.21263e+02
1.38393e+02 	 2.11905e+02
1.32539e+02 	 2.21255e+02
1.29023e+02 	 2.26570e+02
1.30446e+02 	 2.31975e+02
1.35581e+02 	 2.07505e+02
1.53674e+02 	 2.25055e+02
1.33523e+02 	 2.19724e+02
1.53774e+02 	 2.23058e+02
1.61205e+02 	 2.15923e+02
1.42762e+02 	 2.24510e+02
1.46891e+02 	 2.08116e+02
1.41484e+02 	 2.21952e+02
1.47022e+02 	 2.20915e+02
1.47784e+02 	 2.03357e+02
1.51522e+02 	 2.18296e+02
1.34917e+02 	 2.25598e+02
1.35543e+02 	 2.23160e+02
1.54055e+02 	 2.07331e+02
1.43274e+02 	 2.12443e+02
1.41310e+02 	 2.27396e+02
1.51105e+02 	 2.06187e+02
1.40076e+02 	 2.38382e+02
1.57719e+02 	 2.34398e+02
1.40493e+02 	 1.98544e+02
1.48486e+02 	 2.00863e+02
1.48178e+02 	 2.11022e+02
1.46771e+02 	 2.18710e+02
1.55783e+02 	 2.37269e+02
1.31557e+02 	 2.14930e+02
1.38432e+02 	 2.23757e+02
1.37440e+02 	 2.15826e+02
1.43665e+02 	 2.07107e+02
1.44166e+02 	 2.24303e+02
1.35699e+02 	 1.99736e+02
1.59979e+02 	 2.28070e+02
1.51516e+02 	 2.04940e+02
1.65446e+02 	 2.28453e+02
1.43476e+02 	 2.23105e+02
1.29652e+02 	 2.24529e+02
1.44292e+02 	 2.23163e+02
1.48654e+02 	 2.12965e+02
1.38137e+02 	 2.10357e+02
1.45651e+02 	 2.48400e+02
1.54860e+02 	 2.27235e+02
1.49728e+02 	 2.12138e+02
1.28303e+02 	 2.16741e+02
1.36131e+02 	 2.14557e+02
1.27262e+02 	 2.29631e+02
1.48121e+02 	 2.19523e+02
1.24878e+02 	 2.35632e+02
1.45748e+02 	 2.12410e+02
1.65933e+02 	 2.17868e+02
1.34310e+02 	 2.09349e+02
1.37520e+02 	 2.13248e+02
1.41561e+02 	 2.33186e+02
1.37303e+02 	 2.20548e+02
1.53327e+02 	 2.06047e+02
1.32276e+02 	 2.29842e+02
1.44808e+02 	 2.18350e+02
1.49322e+02 	 2.20730e+02
1.39372e+02 	 2.12035e+02
1.43075e+02 	 2.21606e+02
1.57880e+02 	 2.08585e+02
1.28134e+02 	 2.29210e+02
1.38304e+02 	 2.09541e+02
1.32404e+02 	 2.24624e+02
1.70661e+02 	 2.05242e+02
1.33074e+02 	 2.04073e+02
1.38652e+02 	 2.24698e+02
1.44843e+02 	 2.07746e+02
1.46526e+02 	 2.14010e+02
1.33313e+02 	 2.17137e+02
1.41430e+02 	 2.23195e+02
1.37849e+02 	 2.07425e+02
1.42000e+02 	 2.18940e+02
1.46757e+02 	 2.18236e+02
1.42757e+02 	 2.21223e+02
1.22464e+02 	 2.29672e+02
1.42987e+02 	 2.22578e+02
1.35936e+02 	 2.17527e+02
1.38767e+02 	 2.08827e+02
1.41770e+02 	 2.15201e+02
1.43673e+02 	 2.10998e+02
1.56049e+02 	 2.07813e+02
1.40442e+02 	 2.19812e+02
1.38069e+02 	 1.98329e+02
1.40557e+02 	 2.19640e+02
1.32345e+02 	 2.27405e+02
1.35750e+02 	 2.26724e+02
1.40504e+02 	 2.21751e+02
1.23692e+02 	 2.25007e+02
1.46089e+02 	 2.24802e+02
1.56230e+02 	 2.05092e+02
1.42629e+02 	 2.22241e+02
1.36095e+02 	 2.21706e+02
1.46158e+02 	 2.01990e+02
1.48793e+02 	 2.03709e+02
1.29667e+02 	 2.26882e+02
1.41436e+02 	 2.34418e+02
1.47695e+02 	 2.03744e+02
1.40923e+02 	 2.08778e+02
1.35639e+02 	 2.36386e+02
1.43615e+02 	 1.92326e+02
