# Vel [km/s] 	 Disp [km/s]
1.64009e+02 	 2.42425e+02
1.51838e+02 	 2.44464e+02
1.55070e+02 	 2.38636e+02
1.68587e+02 	 2.43910e+02
1.56300e+02 	 2.38989e+02
1.48953e+02 	 2.41394e+02
1.66979e+02 	 2.50701e+02
1.55712e+02 	 2.38637e+02
1.60703e+02 	 2.45249e+02
1.44562e+02 	 2.36511e+02
1.57219e+02 	 2.55077e+02
1.57200e+02 	 2.33407e+02
1.67814e+02 	 2.42402e+02
1.57576e+02 	 2.39779e+02
1.53399e+02 	 2.39324e+02
1.56884e+02 	 2.49643e+02
1.54048e+02 	 2.40519e+02
1.61281e+02 	 2.53262e+02
1.65276e+02 	 2.42286e+02
1.54411e+02 	 2.50613e+02
1.59191e+02 	 2.46508e+02
1.63175e+02 	 2.52525e+02
1.65827e+02 	 2.48565e+02
1.69305e+02 	 2.39303e+02
1.57859e+02 	 2.45251e+02
1.58599e+02 	 2.44089e+02
1.60304e+02 	 2.44056e+02
1.59735e+02 	 2.38119e+02
1.53424e+02 	 2.45991e+02
1.68778e+02 	 2.33800e+02
1.52386e+02 	 2.43126e+02
1.58858e+02 	 2.42502e+02
1.66853e+02 	 2.38142e+02
1.64312e+02 	 2.32587e+02
1.51266e+02 	 2.44481e+02
1.64183e+02 	 2.43691e+02
1.48736e+02 	 2.48777e+02
1.48505e+02 	 2.42608e+02
1.56356e+02 	 2.40884e+02
1.51855e+02 	 2.38602e+02
1.50070e+02 	 2.35165e+02
1.52823e+02 	 2.33868e+02
1.60486e+02 	 2.39872e+02
1.61415e+02 	 2.42868e+02
1.57905e+02 	 2.47746e+02
1.57440e+02 	 2.38660e+02
1.52273e+02 	 2.35227e+02
1.59092e+02 	 2.45605e+02
1.61634e+02 	 2.41504e+02
1.56253e+02 	 2.38642e+02
1.54410e+02 	 2.43583e+02
1.60765e+02 	 2.39890e+02
1.59753e+02 	 2.40079e+02
1.60369e+02 	 2.39839e+02
1.47558e+02 	 2.35396e+02
1.55856e+02 	 2.60515e+02
1.48431e+02 	 2.43741e+02
1.56134e+02 	 2.41702e+02
1.53453e+02 	 2.37463e+02
1.55601e+02 	 2.45199e+02
1.60208e+02 	 2.48200e+02
1.53474e+02 	 2.42718e+02
1.66109e+02 	 2.40820e+02
1.70198e+02 	 2.36924e+02
1.60271e+02 	 2.36183e+02
1.52808e+02 	 2.37373e+02
1.60186e+02 	 2.38550e+02
1.49038e+02 	 2.44194e+02
1.63062e+02 	 2.43209e+02
1.57341e+02 	 2.41379e+02
1.50398e+02 	 2.25750e+02
1.60950e+02 	 2.42541e+02
1.49801e+02 	 2.40381e+02
1.53494e+02 	 2.57800e+02
1.57561e+02 	 2.50768e+02
1.59034e+02 	 2.38216e+02
1.53668e+02 	 2.49628e+02
1.62438e+02 	 2.47664e+02
1.58677e+02 	 2.40293e+02
1.55287e+02 	 2.43929e+02
1.56672e+02 	 2.50156e+02
1.61566e+02 	 2.33508e+02
1.55380e+02 	 2.35433e+02
1.57824e+02 	 2.48904e+02
1.66157e+02 	 2.43906e+02
1.64003e+02 	 2.36563e+02
1.53483e+02 	 2.45922e+02
1.54561e+02 	 2.46864e+02
1.54597e+02 	 2.42160e+02
1.61111e+02 	 2.41238e+02
1.54785e+02 	 2.50606e+02
1.42272e+02 	 2.42151e+02
1.59949e+02 	 2.38787e+02
1.67644e+02 	 2.35208e+02
1.55428e+02 	 2.51553e+02
1.67128e+02 	 2.48629e+02
1.55166e+02 	 2.41746e+02
1.54447e+02 	 2.49621e+02
1.48137e+02 	 2.51906e+02
1.51328e+02 	 2.33509e+02
1.55975e+02 	 2.40745e+02
1.58348e+02 	 2.39769e+02
1.58557e+02 	 2.44683e+02
1.56051e+02 	 2.40446e+02
1.64619e+02 	 2.29754e+02
1.63425e+02 	 2.45611e+02
1.58058e+02 	 2.49015e+02
1.62363e+02 	 2.43277e+02
1.66079e+02 	 2.42871e+02
1.60136e+02 	 2.32909e+02
1.67134e+02 	 2.31967e+02
1.56797e+02 	 2.47650e+02
1.64844e+02 	 2.41803e+02
1.76463e+02 	 2.36932e+02
1.60962e+02 	 2.39323e+02
1.62833e+02 	 2.47391e+02
1.60916e+02 	 2.31857e+02
1.53265e+02 	 2.29310e+02
1.57593e+02 	 2.37475e+02
1.52406e+02 	 2.47140e+02
1.49942e+02 	 2.47168e+02
1.57070e+02 	 2.46012e+02
1.60215e+02 	 2.42819e+02
1.52210e+02 	 2.37195e+02
1.59336e+02 	 2.34961e+02
1.53660e+02 	 2.43009e+02
1.63694e+02 	 2.40220e+02
1.59881e+02 	 2.51151e+02
1.62021e+02 	 2.29499e+02
1.52910e+02 	 2.44928e+02
1.60967e+02 	 2.41232e+02
1.58090e+02 	 2.37629e+02
1.64641e+02 	 2.38242e+02
1.53057e+02 	 2.34641e+02
1.65802e+02 	 2.41456e+02
1.51748e+02 	 2.38319e+02
1.53583e+02 	 2.39114e+02
1.58724e+02 	 2.38203e+02
1.52637e+02 	 2.38505e+02
1.59739e+02 	 2.45001e+02
1.64861e+02 	 2.43867e+02
1.54695e+02 	 2.34394e+02
1.61127e+02 	 2.40649e+02
1.55570e+02 	 2.40720e+02
1.55199e+02 	 2.36909e+02
1.55433e+02 	 2.44992e+02
1.59464e+02 	 2.45846e+02
1.59075e+02 	 2.38729e+02
1.58772e+02 	 2.44866e+02
1.61980e+02 	 2.51442e+02
1.61826e+02 	 2.49985e+02
1.70156e+02 	 2.39459e+02
1.54615e+02 	 2.43434e+02
1.60630e+02 	 2.35306e+02
1.57567e+02 	 2.52078e+02
1.50622e+02 	 2.43847e+02
1.54394e+02 	 2.40529e+02
1.71545e+02 	 2.36234e+02
1.52127e+02 	 2.44304e+02
1.51505e+02 	 2.41990e+02
1.59300e+02 	 2.35767e+02
1.54784e+02 	 2.44268e+02
1.57795e+02 	 2.41329e+02
1.58276e+02 	 2.41009e+02
1.60565e+02 	 2.35659e+02
1.71097e+02 	 2.38456e+02
1.59784e+02 	 2.40421e+02
1.64798e+02 	 2.37572e+02
1.62938e+02 	 2.33341e+02
1.54184e+02 	 2.37343e+02
1.60515e+02 	 2.49268e+02
1.61360e+02 	 2.35182e+02
1.55489e+02 	 2.50389e+02
1.56478e+02 	 2.47247e+02
1.58233e+02 	 2.38060e+02
1.64725e+02 	 2.50991e+02
1.52065e+02 	 2.38040e+02
1.60532e+02 	 2.47897e+02
