# y_px x_px signal noise
1.700000000000000000e+01 2.800000000000000000e+01 3.267717361450195312e+00 2.334467172622680664e+00
1.700000000000000000e+01 2.900000000000000000e+01 3.379882812500000000e+00 2.268755197525024414e+00
1.700000000000000000e+01 3.000000000000000000e+01 3.415642976760864258e+00 2.289371728897094727e+00
1.700000000000000000e+01 3.100000000000000000e+01 3.492134809494018555e+00 2.352263689041137695e+00
1.700000000000000000e+01 3.200000000000000000e+01 3.472481966018676758e+00 2.332720994949340820e+00
1.700000000000000000e+01 3.300000000000000000e+01 3.156982421875000000e+00 2.259341716766357422e+00
1.700000000000000000e+01 3.400000000000000000e+01 2.963004350662231445e+00 2.269023895263671875e+00
1.700000000000000000e+01 3.500000000000000000e+01 2.840379953384399414e+00 2.400527715682983398e+00
1.700000000000000000e+01 3.600000000000000000e+01 2.475697755813598633e+00 2.337132930755615234e+00
1.700000000000000000e+01 3.700000000000000000e+01 2.379407405853271484e+00 2.263547182083129883e+00
1.800000000000000000e+01 2.300000000000000000e+01 2.405274868011474609e+00 2.240454435348510742e+00
1.800000000000000000e+01 2.400000000000000000e+01 2.650223970413208008e+00 2.251316070556640625e+00
1.800000000000000000e+01 2.500000000000000000e+01 3.085929870605468750e+00 2.234126091003417969e+00
1.800000000000000000e+01 2.600000000000000000e+01 3.471369981765747070e+00 2.248266220092773438e+00
1.800000000000000000e+01 2.700000000000000000e+01 3.755066156387329102e+00 2.275632143020629883e+00
1.800000000000000000e+01 2.800000000000000000e+01 3.870148897171020508e+00 2.323046684265136719e+00
1.800000000000000000e+01 2.900000000000000000e+01 4.092262268066406250e+00 2.264781236648559570e+00
1.800000000000000000e+01 3.000000000000000000e+01 4.236628532409667969e+00 2.301098585128784180e+00
1.800000000000000000e+01 3.100000000000000000e+01 4.181519031524658203e+00 2.348130226135253906e+00
1.800000000000000000e+01 3.200000000000000000e+01 3.922035217285156250e+00 2.343053340911865234e+00
1.800000000000000000e+01 3.300000000000000000e+01 3.713799715042114258e+00 2.277323246002197266e+00
1.800000000000000000e+01 3.400000000000000000e+01 3.469579696655273438e+00 2.285365104675292969e+00
1.800000000000000000e+01 3.500000000000000000e+01 3.330374002456665039e+00 2.435567855834960938e+00
1.800000000000000000e+01 3.600000000000000000e+01 2.881910562515258789e+00 2.356574535369873047e+00
1.800000000000000000e+01 3.700000000000000000e+01 2.685670614242553711e+00 2.261101961135864258e+00
1.800000000000000000e+01 3.800000000000000000e+01 2.261863946914672852e+00 2.231222152709960938e+00
1.900000000000000000e+01 2.200000000000000000e+01 2.446671247482299805e+00 2.260569810867309570e+00
1.900000000000000000e+01 2.300000000000000000e+01 2.925704956054687500e+00 2.219026803970336914e+00
1.900000000000000000e+01 2.400000000000000000e+01 3.280030250549316406e+00 2.234756469726562500e+00
1.900000000000000000e+01 2.500000000000000000e+01 3.681639909744262695e+00 2.220900297164916992e+00
1.900000000000000000e+01 2.600000000000000000e+01 4.159494876861572266e+00 2.243771791458129883e+00
1.900000000000000000e+01 2.700000000000000000e+01 4.481416702270507812e+00 2.269532203674316406e+00
1.900000000000000000e+01 2.800000000000000000e+01 4.732437610626220703e+00 2.327512264251708984e+00
1.900000000000000000e+01 2.900000000000000000e+01 5.045487880706787109e+00 2.262228250503540039e+00
1.900000000000000000e+01 3.000000000000000000e+01 5.091176509857177734e+00 2.289083003997802734e+00
1.900000000000000000e+01 3.100000000000000000e+01 5.012433528900146484e+00 2.347981214523315430e+00
1.900000000000000000e+01 3.200000000000000000e+01 4.741000652313232422e+00 2.344873905181884766e+00
1.900000000000000000e+01 3.300000000000000000e+01 4.383770942687988281e+00 2.277552604675292969e+00
1.900000000000000000e+01 3.400000000000000000e+01 4.034650802612304688e+00 2.282691478729248047e+00
1.900000000000000000e+01 3.500000000000000000e+01 3.651431560516357422e+00 2.408944129943847656e+00
1.900000000000000000e+01 3.600000000000000000e+01 3.114442110061645508e+00 2.376660346984863281e+00
1.900000000000000000e+01 3.700000000000000000e+01 2.855040073394775391e+00 2.264101505279541016e+00
1.900000000000000000e+01 3.800000000000000000e+01 2.575675964355468750e+00 2.242555141448974609e+00
2.000000000000000000e+01 2.100000000000000000e+01 2.577532529830932617e+00 2.257123947143554688e+00
2.000000000000000000e+01 2.200000000000000000e+01 2.841582298278808594e+00 2.270073175430297852e+00
2.000000000000000000e+01 2.300000000000000000e+01 3.389622211456298828e+00 2.220399618148803711e+00
2.000000000000000000e+01 2.400000000000000000e+01 3.881773471832275391e+00 2.241261243820190430e+00
