# 	Total_Counts	 Sigma_Pixels	     qObs	
	128.561744	   0.507669	   0.718002	 
	261.324198	   1.471893	   0.616098	 
	198.361267	   2.931321	   0.819906	 
	406.638029	   6.158415	   1.000000	 
	149.078163	   7.687534	   0.468808	 
	501.573771	  11.895176	   1.000000	 
	239.359094	  16.440905	   0.571622	 
	607.561662	  29.464587	   0.612282	 
	590.379976	  29.464587	   1.000000	 
