# Vel [km/s] 	 Disp [km/s]
1.51889e+02 	 2.40859e+02
1.50312e+02 	 2.43636e+02
1.39691e+02 	 2.29205e+02
1.45376e+02 	 2.39810e+02
1.52641e+02 	 2.38851e+02
1.55684e+02 	 2.41554e+02
1.54327e+02 	 2.34456e+02
1.55933e+02 	 2.40706e+02
1.39674e+02 	 2.41847e+02
1.58833e+02 	 2.24691e+02
1.62977e+02 	 2.37815e+02
1.66489e+02 	 2.36644e+02
1.51816e+02 	 2.28469e+02
1.51546e+02 	 2.40046e+02
1.60909e+02 	 2.44945e+02
1.58373e+02 	 2.35692e+02
1.53457e+02 	 2.43704e+02
1.50430e+02 	 2.31796e+02
1.49835e+02 	 2.41587e+02
1.50008e+02 	 2.39078e+02
1.55208e+02 	 2.44514e+02
1.51266e+02 	 2.54746e+02
1.52993e+02 	 2.37751e+02
1.47611e+02 	 2.31590e+02
1.46175e+02 	 2.38781e+02
1.60057e+02 	 2.41892e+02
1.54980e+02 	 2.32622e+02
1.56173e+02 	 2.40927e+02
1.46386e+02 	 2.37170e+02
1.55755e+02 	 2.47934e+02
1.49129e+02 	 2.37195e+02
1.50088e+02 	 2.39920e+02
1.50888e+02 	 2.43079e+02
1.54329e+02 	 2.46977e+02
1.58643e+02 	 2.37302e+02
1.49564e+02 	 2.30437e+02
1.55204e+02 	 2.28624e+02
1.57519e+02 	 2.37449e+02
1.54836e+02 	 2.36722e+02
1.51048e+02 	 2.34801e+02
1.52314e+02 	 2.45512e+02
1.61806e+02 	 2.36331e+02
1.57462e+02 	 2.42305e+02
1.51725e+02 	 2.38024e+02
1.49560e+02 	 2.32496e+02
1.51447e+02 	 2.36472e+02
1.47599e+02 	 2.38067e+02
1.54848e+02 	 2.33780e+02
1.59152e+02 	 2.54699e+02
1.47321e+02 	 2.37561e+02
1.58804e+02 	 2.42584e+02
1.58109e+02 	 2.40602e+02
1.57656e+02 	 2.46846e+02
1.48660e+02 	 2.31746e+02
1.50378e+02 	 2.35150e+02
1.56395e+02 	 2.32251e+02
1.50232e+02 	 2.34436e+02
1.48937e+02 	 2.30438e+02
1.50920e+02 	 2.38839e+02
1.55062e+02 	 2.39101e+02
1.50660e+02 	 2.35625e+02
1.53436e+02 	 2.31416e+02
1.54241e+02 	 2.30633e+02
1.51756e+02 	 2.22396e+02
1.64616e+02 	 2.36100e+02
1.56354e+02 	 2.33215e+02
1.61076e+02 	 2.29833e+02
1.69660e+02 	 2.35309e+02
1.59385e+02 	 2.26256e+02
1.45363e+02 	 2.47540e+02
1.57571e+02 	 2.40522e+02
1.56035e+02 	 2.35112e+02
1.45912e+02 	 2.53464e+02
1.55514e+02 	 2.42637e+02
1.56464e+02 	 2.32064e+02
1.58611e+02 	 2.43896e+02
1.52429e+02 	 2.32297e+02
