# Vel [km/s] 	 Disp [km/s]
1.39212e+02 	 2.12897e+02
1.48503e+02 	 2.31105e+02
1.35907e+02 	 2.29966e+02
1.49610e+02 	 2.25603e+02
1.46968e+02 	 2.26968e+02
1.39041e+02 	 2.33558e+02
1.36301e+02 	 2.23033e+02
1.47053e+02 	 2.29841e+02
1.30097e+02 	 2.38961e+02
1.43499e+02 	 2.27542e+02
1.42109e+02 	 2.22592e+02
1.48325e+02 	 2.29813e+02
1.37602e+02 	 2.31201e+02
1.38539e+02 	 2.33832e+02
1.31631e+02 	 2.16070e+02
1.32290e+02 	 2.25010e+02
1.40927e+02 	 2.24835e+02
1.47645e+02 	 2.29067e+02
1.53340e+02 	 2.17872e+02
1.41484e+02 	 2.17408e+02
1.43641e+02 	 2.22739e+02
1.30727e+02 	 2.31743e+02
1.51893e+02 	 2.22703e+02
1.39644e+02 	 2.17551e+02
1.32728e+02 	 2.33272e+02
1.46455e+02 	 2.25158e+02
1.47358e+02 	 2.31243e+02
1.47059e+02 	 2.19986e+02
1.34270e+02 	 2.32290e+02
1.52139e+02 	 2.26572e+02
1.34623e+02 	 2.14514e+02
1.37113e+02 	 2.30232e+02
1.36195e+02 	 2.23154e+02
1.36105e+02 	 2.31151e+02
1.43691e+02 	 2.20868e+02
1.34859e+02 	 2.28383e+02
1.51192e+02 	 2.30022e+02
1.29591e+02 	 2.18460e+02
1.35923e+02 	 2.23458e+02
1.34850e+02 	 2.19966e+02
1.49944e+02 	 2.24144e+02
1.52013e+02 	 2.22179e+02
1.50543e+02 	 2.17646e+02
1.41416e+02 	 2.35108e+02
1.53946e+02 	 2.36308e+02
1.39372e+02 	 2.23912e+02
1.34956e+02 	 2.32062e+02
1.40335e+02 	 2.26948e+02
1.43629e+02 	 2.31105e+02
1.51232e+02 	 2.28312e+02
1.37408e+02 	 2.33062e+02
1.43810e+02 	 2.30969e+02
1.48546e+02 	 2.29062e+02
1.38042e+02 	 2.38475e+02
1.28068e+02 	 2.25598e+02
1.45331e+02 	 2.30647e+02
1.52856e+02 	 2.28346e+02
1.38322e+02 	 2.21862e+02
1.52681e+02 	 2.19375e+02
1.35531e+02 	 2.17749e+02
1.40305e+02 	 2.22804e+02
1.44952e+02 	 2.30473e+02
1.43375e+02 	 2.24208e+02
1.48858e+02 	 2.24947e+02
1.45627e+02 	 2.24763e+02
1.28077e+02 	 2.16276e+02
1.34968e+02 	 2.18655e+02
1.52942e+02 	 2.28012e+02
1.43915e+02 	 2.28236e+02
1.42908e+02 	 2.36010e+02
1.31493e+02 	 2.27521e+02
1.28296e+02 	 2.31256e+02
1.53517e+02 	 2.33373e+02
1.31992e+02 	 2.20920e+02
1.23867e+02 	 2.28878e+02
1.36717e+02 	 2.22095e+02
1.41732e+02 	 2.13741e+02
1.44764e+02 	 2.30648e+02
1.50908e+02 	 2.35401e+02
1.51313e+02 	 2.41296e+02
1.43774e+02 	 2.07042e+02
1.45118e+02 	 2.16808e+02
1.49954e+02 	 2.19516e+02
1.35593e+02 	 2.28580e+02
1.43919e+02 	 2.24362e+02
1.29574e+02 	 2.20331e+02
1.29345e+02 	 2.21359e+02
1.41646e+02 	 2.22593e+02
1.42368e+02 	 2.26698e+02
1.38819e+02 	 2.19422e+02
1.46716e+02 	 2.21950e+02
1.40483e+02 	 2.19945e+02
1.34461e+02 	 2.24322e+02
1.36975e+02 	 2.26703e+02
1.40700e+02 	 2.20720e+02
1.42706e+02 	 2.16636e+02
1.42935e+02 	 2.22638e+02
1.45199e+02 	 2.37918e+02
1.36987e+02 	 2.22870e+02
1.48195e+02 	 2.12395e+02
1.42869e+02 	 2.28292e+02
