# Vel [km/s] 	 Disp [km/s]
1.59981e+02 	 2.39232e+02
1.46456e+02 	 2.36281e+02
1.45305e+02 	 2.41613e+02
1.59231e+02 	 2.33355e+02
1.51943e+02 	 2.32574e+02
1.38821e+02 	 2.34327e+02
1.50492e+02 	 2.28778e+02
1.41086e+02 	 2.19294e+02
1.42374e+02 	 2.30271e+02
1.46816e+02 	 2.38973e+02
1.42977e+02 	 2.50224e+02
1.53989e+02 	 2.33061e+02
1.67079e+02 	 2.27960e+02
1.39584e+02 	 2.26259e+02
1.49541e+02 	 2.14788e+02
1.50564e+02 	 2.47760e+02
1.44811e+02 	 2.35483e+02
1.52404e+02 	 2.26879e+02
1.57813e+02 	 2.23962e+02
1.36099e+02 	 2.28459e+02
1.37350e+02 	 2.33661e+02
1.63565e+02 	 2.32451e+02
1.41915e+02 	 2.27863e+02
1.51832e+02 	 2.26810e+02
1.44231e+02 	 2.45023e+02
1.45224e+02 	 2.41308e+02
1.59533e+02 	 2.33754e+02
1.55165e+02 	 2.23252e+02
1.52220e+02 	 2.43345e+02
1.40915e+02 	 2.49980e+02
1.60404e+02 	 2.28848e+02
1.60134e+02 	 2.36275e+02
1.49656e+02 	 2.56195e+02
1.54527e+02 	 2.39002e+02
1.72812e+02 	 2.42324e+02
1.59551e+02 	 2.36169e+02
1.57287e+02 	 2.25081e+02
1.38673e+02 	 2.23514e+02
1.54501e+02 	 2.38864e+02
1.55127e+02 	 2.36910e+02
1.31465e+02 	 2.37178e+02
1.30172e+02 	 2.43626e+02
1.42488e+02 	 2.43580e+02
1.54098e+02 	 2.13045e+02
1.45757e+02 	 2.31344e+02
1.57243e+02 	 2.34886e+02
1.55711e+02 	 2.52280e+02
1.61431e+02 	 2.26995e+02
1.41586e+02 	 2.35626e+02
1.46100e+02 	 2.26621e+02
1.40624e+02 	 2.43645e+02
1.46344e+02 	 2.24035e+02
1.61239e+02 	 2.27483e+02
1.59003e+02 	 2.31933e+02
1.31024e+02 	 2.35586e+02
1.74516e+02 	 2.36520e+02
1.70324e+02 	 2.25416e+02
1.47848e+02 	 2.38666e+02
1.41791e+02 	 2.28456e+02
1.40631e+02 	 2.34980e+02
1.64730e+02 	 2.26680e+02
1.46688e+02 	 2.31431e+02
1.48308e+02 	 2.29589e+02
1.36756e+02 	 2.28727e+02
1.55148e+02 	 2.25224e+02
1.53569e+02 	 2.42787e+02
1.37564e+02 	 2.29937e+02
1.54742e+02 	 2.41950e+02
1.49716e+02 	 2.20550e+02
1.50509e+02 	 2.35782e+02
1.42849e+02 	 2.35652e+02
1.52901e+02 	 2.46320e+02
1.51217e+02 	 2.34622e+02
1.51431e+02 	 2.38472e+02
1.49109e+02 	 2.43604e+02
1.46951e+02 	 2.32990e+02
1.54559e+02 	 2.43020e+02
1.46055e+02 	 2.38182e+02
1.57061e+02 	 2.41498e+02
1.48467e+02 	 2.44316e+02
1.45958e+02 	 2.37108e+02
1.34499e+02 	 2.28025e+02
1.39661e+02 	 2.41717e+02
1.51067e+02 	 2.45427e+02
1.49119e+02 	 2.41367e+02
1.42470e+02 	 2.35917e+02
1.48631e+02 	 2.40392e+02
1.48885e+02 	 2.39746e+02
1.53219e+02 	 2.33102e+02
1.71598e+02 	 2.34266e+02
1.68074e+02 	 2.20923e+02
1.37633e+02 	 2.26933e+02
1.56036e+02 	 2.35515e+02
1.51073e+02 	 2.34564e+02
1.50965e+02 	 2.32685e+02
1.35385e+02 	 2.44763e+02
1.51507e+02 	 2.36691e+02
1.55592e+02 	 2.23557e+02
1.35675e+02 	 2.24287e+02
1.61465e+02 	 2.36930e+02
1.50400e+02 	 2.19653e+02
1.45814e+02 	 2.34901e+02
1.54679e+02 	 2.34070e+02
1.52981e+02 	 2.37446e+02
1.59376e+02 	 2.43614e+02
1.59464e+02 	 2.34100e+02
1.35363e+02 	 2.20637e+02
1.47849e+02 	 2.10784e+02
1.39584e+02 	 2.40473e+02
1.37138e+02 	 2.40314e+02
1.52128e+02 	 2.25728e+02
