# Vel [km/s] 	 Disp [km/s]
1.39261e+02 	 2.56506e+02
1.45666e+02 	 2.54421e+02
1.46042e+02 	 2.44676e+02
1.32827e+02 	 2.52209e+02
1.24942e+02 	 2.53898e+02
1.38799e+02 	 2.43727e+02
1.44743e+02 	 2.56063e+02
1.35868e+02 	 2.41097e+02
1.32585e+02 	 2.52054e+02
1.32040e+02 	 2.56191e+02
1.29117e+02 	 2.35859e+02
1.51687e+02 	 2.63156e+02
1.24753e+02 	 2.55700e+02
1.30971e+02 	 2.56971e+02
1.21521e+02 	 2.62641e+02
1.40041e+02 	 2.45265e+02
1.27839e+02 	 2.62599e+02
1.41810e+02 	 2.63937e+02
1.45052e+02 	 2.43267e+02
1.40772e+02 	 2.56672e+02
1.26319e+02 	 2.48426e+02
1.29626e+02 	 2.70120e+02
1.29512e+02 	 2.47615e+02
1.44352e+02 	 2.39451e+02
1.34966e+02 	 2.58053e+02
1.40469e+02 	 2.51741e+02
1.45184e+02 	 2.54511e+02
1.31259e+02 	 2.52606e+02
1.51890e+02 	 2.59442e+02
1.37968e+02 	 2.52469e+02
1.35640e+02 	 2.59842e+02
1.37366e+02 	 2.51572e+02
1.37088e+02 	 2.51734e+02
1.36265e+02 	 2.42429e+02
1.37466e+02 	 2.56329e+02
1.40153e+02 	 2.44090e+02
1.36142e+02 	 2.57492e+02
1.40298e+02 	 2.60124e+02
1.38679e+02 	 2.53211e+02
1.33547e+02 	 2.43986e+02
1.21439e+02 	 2.52262e+02
1.33591e+02 	 2.39168e+02
1.29313e+02 	 2.54557e+02
1.32080e+02 	 2.57895e+02
1.30664e+02 	 2.59947e+02
1.47931e+02 	 2.53351e+02
1.27818e+02 	 2.45766e+02
1.33362e+02 	 2.52639e+02
1.24315e+02 	 2.49723e+02
1.37149e+02 	 2.61859e+02
1.46612e+02 	 2.58390e+02
1.33446e+02 	 2.62718e+02
1.22030e+02 	 2.52842e+02
1.39803e+02 	 2.66262e+02
1.30225e+02 	 2.54977e+02
1.42861e+02 	 2.50402e+02
1.35414e+02 	 2.50199e+02
1.30538e+02 	 2.58462e+02
1.27666e+02 	 2.44875e+02
1.31123e+02 	 2.58345e+02
1.29631e+02 	 2.52216e+02
1.45229e+02 	 2.62094e+02
1.34511e+02 	 2.47049e+02
1.33758e+02 	 2.39536e+02
1.16523e+02 	 2.58063e+02
1.36209e+02 	 2.61467e+02
1.35903e+02 	 2.52003e+02
1.40368e+02 	 2.50835e+02
1.42550e+02 	 2.49079e+02
1.29972e+02 	 2.42921e+02
1.23183e+02 	 2.52040e+02
1.26816e+02 	 2.41489e+02
1.24663e+02 	 2.58873e+02
1.31155e+02 	 2.43416e+02
1.37826e+02 	 2.65233e+02
1.36628e+02 	 2.42370e+02
1.21474e+02 	 2.54889e+02
1.23847e+02 	 2.47330e+02
1.43082e+02 	 2.45106e+02
1.32107e+02 	 2.60980e+02
1.28665e+02 	 2.50732e+02
1.33200e+02 	 2.46483e+02
1.22093e+02 	 2.36426e+02
1.40600e+02 	 2.50899e+02
1.23062e+02 	 2.49966e+02
1.42060e+02 	 2.51073e+02
1.22481e+02 	 2.58142e+02
1.32209e+02 	 2.45235e+02
1.28343e+02 	 2.52817e+02
1.34513e+02 	 2.66123e+02
1.39301e+02 	 2.57918e+02
1.22035e+02 	 2.36761e+02
1.30739e+02 	 2.44324e+02
1.38703e+02 	 2.47507e+02
1.30704e+02 	 2.50761e+02
1.43298e+02 	 2.78772e+02
1.39708e+02 	 2.47971e+02
1.43103e+02 	 2.55558e+02
1.34074e+02 	 2.50809e+02
1.38055e+02 	 2.66565e+02
1.23043e+02 	 2.46078e+02
