# Vel [km/s] 	 Disp [km/s]
1.48751e+02 	 2.47904e+02
1.47726e+02 	 2.50044e+02
1.51432e+02 	 2.25853e+02
1.40361e+02 	 2.49757e+02
1.43621e+02 	 2.48526e+02
1.50223e+02 	 2.52042e+02
1.50242e+02 	 2.42571e+02
1.50804e+02 	 2.61839e+02
1.53619e+02 	 2.40984e+02
1.48363e+02 	 2.60883e+02
1.45815e+02 	 2.46274e+02
1.40341e+02 	 2.49359e+02
1.53016e+02 	 2.39158e+02
1.67057e+02 	 2.53017e+02
1.40902e+02 	 2.51035e+02
1.41579e+02 	 2.52635e+02
1.41626e+02 	 2.44644e+02
1.51950e+02 	 2.51035e+02
1.41023e+02 	 2.45461e+02
1.50281e+02 	 2.41640e+02
1.58723e+02 	 2.41653e+02
1.37030e+02 	 2.53775e+02
1.51100e+02 	 2.44795e+02
1.54920e+02 	 2.49938e+02
1.43730e+02 	 2.39198e+02
1.55898e+02 	 2.43824e+02
1.45268e+02 	 2.51360e+02
1.54226e+02 	 2.35335e+02
1.60334e+02 	 2.64873e+02
1.40474e+02 	 2.49934e+02
1.53710e+02 	 2.46039e+02
1.59395e+02 	 2.35074e+02
1.49675e+02 	 2.52307e+02
1.55991e+02 	 2.43713e+02
1.61133e+02 	 2.58741e+02
1.57804e+02 	 2.41022e+02
1.42910e+02 	 2.45017e+02
1.52757e+02 	 2.50978e+02
1.43896e+02 	 2.44292e+02
1.47654e+02 	 2.38078e+02
1.41740e+02 	 2.53900e+02
1.50551e+02 	 2.33000e+02
1.47807e+02 	 2.36741e+02
1.57312e+02 	 2.34887e+02
1.42279e+02 	 2.46320e+02
1.41208e+02 	 2.54795e+02
1.46162e+02 	 2.31433e+02
1.38369e+02 	 2.41905e+02
1.41525e+02 	 2.45258e+02
1.39856e+02 	 2.40559e+02
1.37168e+02 	 2.51218e+02
1.46800e+02 	 2.48758e+02
1.53591e+02 	 2.47213e+02
1.42513e+02 	 2.36399e+02
1.34302e+02 	 2.43063e+02
1.51787e+02 	 2.38488e+02
1.40095e+02 	 2.50429e+02
1.54573e+02 	 2.42654e+02
1.45838e+02 	 2.50940e+02
1.47404e+02 	 2.47091e+02
1.60378e+02 	 2.40833e+02
1.45376e+02 	 2.43904e+02
1.54442e+02 	 2.43224e+02
1.56573e+02 	 2.46719e+02
1.49768e+02 	 2.46942e+02
1.63500e+02 	 2.33818e+02
1.42012e+02 	 2.33899e+02
1.43575e+02 	 2.65392e+02
1.36670e+02 	 2.50962e+02
1.49548e+02 	 2.57994e+02
1.44224e+02 	 2.43310e+02
