# Vel [km/s] 	 Disp [km/s]
1.35547e+02 	 2.52255e+02
1.42863e+02 	 2.50606e+02
1.53009e+02 	 2.49905e+02
1.60664e+02 	 2.58110e+02
1.41235e+02 	 2.55244e+02
1.52225e+02 	 2.56283e+02
1.40289e+02 	 2.56839e+02
1.43482e+02 	 2.50670e+02
1.53847e+02 	 2.48864e+02
1.47945e+02 	 2.51880e+02
1.45124e+02 	 2.40749e+02
1.54576e+02 	 2.57896e+02
1.45708e+02 	 2.45642e+02
1.41772e+02 	 2.48142e+02
1.46690e+02 	 2.52496e+02
1.46205e+02 	 2.43965e+02
1.60554e+02 	 2.54283e+02
1.46394e+02 	 2.65320e+02
1.43010e+02 	 2.57685e+02
1.42637e+02 	 2.49477e+02
1.44659e+02 	 2.49262e+02
1.52869e+02 	 2.43368e+02
1.40414e+02 	 2.56580e+02
1.62679e+02 	 2.46832e+02
1.47898e+02 	 2.46948e+02
1.41220e+02 	 2.40057e+02
1.49193e+02 	 2.50761e+02
1.49144e+02 	 2.55336e+02
1.49935e+02 	 2.50775e+02
1.46359e+02 	 2.51687e+02
1.46753e+02 	 2.51918e+02
1.51267e+02 	 2.49816e+02
1.52498e+02 	 2.39089e+02
1.44307e+02 	 2.46150e+02
1.39499e+02 	 2.43688e+02
1.31202e+02 	 2.49501e+02
1.54562e+02 	 2.58555e+02
1.49765e+02 	 2.48696e+02
1.56298e+02 	 2.53387e+02
1.50263e+02 	 2.43321e+02
1.45757e+02 	 2.63181e+02
1.39743e+02 	 2.45108e+02
1.43262e+02 	 2.48404e+02
1.51099e+02 	 2.52887e+02
1.47138e+02 	 2.55733e+02
1.44671e+02 	 2.48518e+02
1.53309e+02 	 2.60252e+02
1.48594e+02 	 2.56915e+02
1.45244e+02 	 2.49459e+02
1.51972e+02 	 2.44341e+02
1.42522e+02 	 2.41257e+02
1.54215e+02 	 2.59604e+02
1.41224e+02 	 2.51586e+02
1.45175e+02 	 2.59125e+02
1.50935e+02 	 2.51201e+02
1.52027e+02 	 2.51076e+02
1.40749e+02 	 2.40723e+02
1.35559e+02 	 2.52735e+02
1.49990e+02 	 2.54791e+02
1.49699e+02 	 2.45075e+02
1.36682e+02 	 2.37429e+02
1.50397e+02 	 2.54711e+02
1.53167e+02 	 2.59077e+02
1.61082e+02 	 2.51328e+02
1.44748e+02 	 2.51887e+02
1.40951e+02 	 2.54081e+02
1.44615e+02 	 2.38800e+02
1.42228e+02 	 2.49529e+02
1.46726e+02 	 2.50930e+02
1.44477e+02 	 2.46002e+02
1.40841e+02 	 2.45660e+02
1.43462e+02 	 2.50984e+02
1.42960e+02 	 2.49243e+02
1.54111e+02 	 2.48428e+02
1.38423e+02 	 2.44130e+02
1.47985e+02 	 2.48583e+02
1.48934e+02 	 2.46196e+02
1.47057e+02 	 2.48170e+02
1.45188e+02 	 2.38925e+02
1.45040e+02 	 2.47903e+02
1.45113e+02 	 2.35017e+02
1.37121e+02 	 2.48123e+02
1.42819e+02 	 2.38799e+02
1.44294e+02 	 2.46236e+02
1.46943e+02 	 2.41566e+02
1.53548e+02 	 2.52596e+02
1.55731e+02 	 2.62685e+02
1.51042e+02 	 2.41995e+02
1.51704e+02 	 2.50187e+02
1.46012e+02 	 2.42357e+02
1.54558e+02 	 2.52798e+02
1.49082e+02 	 2.46279e+02
1.49140e+02 	 2.51662e+02
1.41446e+02 	 2.35241e+02
1.50051e+02 	 2.48017e+02
1.51519e+02 	 2.48662e+02
1.49521e+02 	 2.54266e+02
1.52673e+02 	 2.55564e+02
1.49061e+02 	 2.46333e+02
1.58249e+02 	 2.53151e+02
1.45239e+02 	 2.46912e+02
1.49011e+02 	 2.48291e+02
1.34360e+02 	 2.59766e+02
1.46938e+02 	 2.58680e+02
1.53406e+02 	 2.42334e+02
1.52021e+02 	 2.52927e+02
1.41530e+02 	 2.50618e+02
1.49098e+02 	 2.46633e+02
1.47993e+02 	 2.54990e+02
1.44253e+02 	 2.43263e+02
1.39277e+02 	 2.48997e+02
1.36327e+02 	 2.43700e+02
1.53806e+02 	 2.63673e+02
1.43382e+02 	 2.54555e+02
1.53227e+02 	 2.58664e+02
1.45776e+02 	 2.51981e+02
1.47207e+02 	 2.46935e+02
1.56615e+02 	 2.43701e+02
1.46830e+02 	 2.56452e+02
1.42989e+02 	 2.54297e+02
1.47181e+02 	 2.52506e+02
1.41458e+02 	 2.59888e+02
1.55239e+02 	 2.39350e+02
1.48670e+02 	 2.53841e+02
1.56618e+02 	 2.63085e+02
1.50666e+02 	 2.56524e+02
1.48998e+02 	 2.44687e+02
1.53900e+02 	 2.49041e+02
1.51872e+02 	 2.55008e+02
1.43586e+02 	 2.50969e+02
1.54241e+02 	 2.49514e+02
1.41496e+02 	 2.46323e+02
1.45834e+02 	 2.40247e+02
1.53273e+02 	 2.47103e+02
1.50773e+02 	 2.49410e+02
1.46356e+02 	 2.46744e+02
1.51048e+02 	 2.54767e+02
1.35932e+02 	 2.52074e+02
1.40814e+02 	 2.50618e+02
1.48179e+02 	 2.53562e+02
1.56706e+02 	 2.49990e+02
1.41791e+02 	 2.36884e+02
1.50865e+02 	 2.43745e+02
1.52959e+02 	 2.52019e+02
1.43583e+02 	 2.54798e+02
1.44687e+02 	 2.47247e+02
1.42443e+02 	 2.51097e+02
1.39340e+02 	 2.46362e+02
1.50482e+02 	 2.46697e+02
1.45681e+02 	 2.49600e+02
1.47734e+02 	 2.51668e+02
1.44157e+02 	 2.55434e+02
1.47109e+02 	 2.46225e+02
1.43240e+02 	 2.49087e+02
1.46445e+02 	 2.59048e+02
1.51409e+02 	 2.41564e+02
1.49079e+02 	 2.42647e+02
1.47707e+02 	 2.59946e+02
1.48414e+02 	 2.43933e+02
1.42634e+02 	 2.47134e+02
1.48802e+02 	 2.43726e+02
1.46457e+02 	 2.38568e+02
