# Vel [km/s] 	 Disp [km/s]
1.59285e+02 	 2.05122e+02
1.55231e+02 	 2.07811e+02
1.59782e+02 	 2.10269e+02
1.45060e+02 	 2.30814e+02
1.60358e+02 	 2.04178e+02
1.37437e+02 	 2.07146e+02
1.54497e+02 	 2.11286e+02
1.60540e+02 	 1.98890e+02
1.51144e+02 	 2.08744e+02
1.45458e+02 	 2.06906e+02
1.52785e+02 	 2.25718e+02
1.60033e+02 	 2.03071e+02
1.39550e+02 	 2.15501e+02
1.47765e+02 	 2.21366e+02
1.58285e+02 	 2.11329e+02
1.54226e+02 	 2.25941e+02
1.71526e+02 	 2.28279e+02
1.40932e+02 	 1.92291e+02
1.59925e+02 	 2.11038e+02
1.52177e+02 	 2.02246e+02
1.62677e+02 	 2.10953e+02
1.50160e+02 	 2.07723e+02
1.61738e+02 	 2.22421e+02
1.62102e+02 	 2.11032e+02
1.55145e+02 	 2.08205e+02
1.69292e+02 	 2.12245e+02
1.47373e+02 	 2.07404e+02
1.54196e+02 	 2.08997e+02
1.53518e+02 	 2.05372e+02
1.44083e+02 	 2.12620e+02
1.41165e+02 	 2.15484e+02
1.55365e+02 	 2.09330e+02
1.45067e+02 	 2.13878e+02
1.39791e+02 	 2.03426e+02
1.48318e+02 	 2.10677e+02
1.57317e+02 	 2.03382e+02
1.47398e+02 	 2.20745e+02
1.47829e+02 	 1.84984e+02
1.36975e+02 	 2.20535e+02
1.57640e+02 	 1.96618e+02
1.40711e+02 	 2.15914e+02
1.63157e+02 	 2.11596e+02
1.44860e+02 	 2.08329e+02
1.46707e+02 	 2.06092e+02
1.54707e+02 	 1.97650e+02
1.49351e+02 	 2.08239e+02
1.44258e+02 	 2.17700e+02
1.52045e+02 	 2.19606e+02
1.47477e+02 	 1.87120e+02
1.53750e+02 	 2.04311e+02
1.46527e+02 	 1.97825e+02
1.65238e+02 	 1.99601e+02
1.59830e+02 	 2.19105e+02
1.68636e+02 	 2.05244e+02
1.45019e+02 	 2.06462e+02
1.56448e+02 	 1.96850e+02
1.48624e+02 	 2.12616e+02
1.66390e+02 	 1.98973e+02
1.55915e+02 	 2.00017e+02
1.57260e+02 	 2.13285e+02
1.62967e+02 	 1.91664e+02
1.63843e+02 	 2.11201e+02
1.42749e+02 	 2.19798e+02
1.63092e+02 	 2.00723e+02
1.38784e+02 	 2.05279e+02
1.45933e+02 	 1.96470e+02
1.65396e+02 	 2.07498e+02
1.45946e+02 	 1.95800e+02
1.64281e+02 	 2.19553e+02
1.56496e+02 	 2.08900e+02
1.47018e+02 	 2.21548e+02
1.53982e+02 	 2.14552e+02
1.61435e+02 	 2.12284e+02
1.51067e+02 	 2.02142e+02
1.61775e+02 	 1.99925e+02
1.60769e+02 	 1.96523e+02
1.54831e+02 	 2.10508e+02
1.28762e+02 	 2.02573e+02
1.74919e+02 	 2.02541e+02
1.59377e+02 	 2.06945e+02
1.55104e+02 	 2.23712e+02
1.49247e+02 	 2.02880e+02
1.66908e+02 	 2.13870e+02
1.53871e+02 	 2.05745e+02
1.63418e+02 	 2.04638e+02
1.65381e+02 	 2.06366e+02
1.66132e+02 	 2.12493e+02
1.44773e+02 	 2.07638e+02
1.40803e+02 	 2.19037e+02
1.60788e+02 	 2.06179e+02
1.61431e+02 	 2.14226e+02
1.51625e+02 	 2.14545e+02
1.57963e+02 	 1.94256e+02
1.37141e+02 	 1.98439e+02
1.40455e+02 	 2.17409e+02
1.60059e+02 	 2.14803e+02
1.71396e+02 	 2.01220e+02
1.47578e+02 	 2.24440e+02
1.60901e+02 	 1.95455e+02
1.52441e+02 	 2.19726e+02
1.54005e+02 	 1.94756e+02
1.47863e+02 	 2.01161e+02
1.42390e+02 	 2.00785e+02
1.63641e+02 	 2.11111e+02
1.52338e+02 	 2.21261e+02
1.47447e+02 	 2.16476e+02
1.63335e+02 	 2.03080e+02
1.58476e+02 	 2.21479e+02
1.63675e+02 	 2.13432e+02
1.53046e+02 	 2.13035e+02
1.43193e+02 	 2.05407e+02
1.50949e+02 	 1.99236e+02
1.61979e+02 	 2.14753e+02
1.54802e+02 	 2.09579e+02
1.64506e+02 	 1.99517e+02
1.41544e+02 	 2.02779e+02
1.55971e+02 	 2.11577e+02
1.56832e+02 	 1.93024e+02
1.57690e+02 	 2.15258e+02
1.60618e+02 	 2.09299e+02
1.38194e+02 	 2.01033e+02
1.75466e+02 	 2.12140e+02
1.54827e+02 	 2.09360e+02
1.49263e+02 	 1.93950e+02
1.60761e+02 	 2.10855e+02
1.61471e+02 	 1.92323e+02
1.67006e+02 	 2.08744e+02
1.50442e+02 	 2.09827e+02
1.54193e+02 	 2.16665e+02
1.61728e+02 	 2.09062e+02
1.68801e+02 	 2.15044e+02
1.59026e+02 	 2.02612e+02
1.45539e+02 	 2.02296e+02
1.57017e+02 	 2.12949e+02
1.48233e+02 	 2.10083e+02
1.55140e+02 	 2.26638e+02
1.47245e+02 	 1.92627e+02
1.56330e+02 	 2.09599e+02
1.64125e+02 	 2.02308e+02
1.48171e+02 	 1.98741e+02
1.61617e+02 	 2.03404e+02
1.56385e+02 	 2.03282e+02
1.56506e+02 	 2.11388e+02
1.43597e+02 	 2.16303e+02
1.61181e+02 	 2.23205e+02
1.60617e+02 	 2.21605e+02
1.51293e+02 	 2.13703e+02
1.53779e+02 	 1.98378e+02
1.51528e+02 	 2.05538e+02
1.57094e+02 	 2.01652e+02
1.62430e+02 	 2.04530e+02
1.57616e+02 	 2.14095e+02
1.52933e+02 	 2.04303e+02
1.58275e+02 	 2.06329e+02
1.33553e+02 	 2.07857e+02
1.27418e+02 	 2.10784e+02
1.54565e+02 	 2.04022e+02
1.57159e+02 	 2.19780e+02
1.49335e+02 	 1.99976e+02
1.64169e+02 	 1.96293e+02
1.63699e+02 	 2.11522e+02
1.66819e+02 	 2.06164e+02
1.48373e+02 	 2.09103e+02
1.51040e+02 	 2.00914e+02
1.50277e+02 	 1.96647e+02
1.51521e+02 	 2.24539e+02
1.35860e+02 	 2.15747e+02
1.48617e+02 	 2.02229e+02
1.55939e+02 	 2.36503e+02
1.65297e+02 	 2.16675e+02
1.58660e+02 	 2.13467e+02
1.52948e+02 	 2.14617e+02
1.46772e+02 	 2.19126e+02
1.65756e+02 	 2.11311e+02
1.40690e+02 	 2.16022e+02
1.54137e+02 	 2.01498e+02
1.31513e+02 	 2.01081e+02
1.66212e+02 	 1.96970e+02
1.68582e+02 	 2.07295e+02
1.39491e+02 	 2.06200e+02
1.64723e+02 	 2.08980e+02
1.57464e+02 	 2.13507e+02
1.43026e+02 	 2.00964e+02
1.57372e+02 	 2.02826e+02
1.44894e+02 	 2.25146e+02
1.60156e+02 	 2.11162e+02
1.64122e+02 	 2.13614e+02
1.70944e+02 	 2.01090e+02
1.43145e+02 	 2.01508e+02
1.63192e+02 	 2.08524e+02
1.62091e+02 	 2.13217e+02
1.40755e+02 	 2.23007e+02
1.45994e+02 	 2.09040e+02
1.51294e+02 	 2.17757e+02
1.58832e+02 	 2.22269e+02
1.63680e+02 	 2.15168e+02
1.54915e+02 	 2.08961e+02
1.85556e+02 	 2.19831e+02
1.51590e+02 	 2.05636e+02
1.53400e+02 	 2.09896e+02
