CMDLINE mpiexec -n 4 python run.py
MEM 0.523438 1616606210.7033
MEM 4.195312 1616606210.8158
MEM 8.355469 1616606210.9285
MEM 9.363281 1616606211.0410
MEM 12.546875 1616606211.1540
MEM 89.476562 1616606211.2660
MEM 195.183594 1616606211.3783
MEM 240.054688 1616606211.4905
MEM 319.542969 1616606211.5986
MEM 326.546875 1616606211.7112
MEM 327.265625 1616606211.8253
MEM 336.750000 1616606211.9398
MEM 339.343750 1616606212.0526
MEM 345.949219 1616606212.1668
MEM 351.531250 1616606212.2805
MEM 356.929688 1616606212.3937
MEM 362.773438 1616606212.5093
MEM 364.277344 1616606212.6232
MEM 367.894531 1616606212.7404
MEM 369.640625 1616606212.8502
MEM 370.257812 1616606212.9632
MEM 373.144531 1616606213.0734
MEM 379.562500 1616606213.1860
MEM 385.378906 1616606213.2965
MEM 390.539062 1616606213.4100
MEM 397.332031 1616606213.5238
MEM 403.734375 1616606213.6371
MEM 409.222656 1616606213.7457
MEM 416.261719 1616606213.8567
MEM 423.687500 1616606213.9702
MEM 429.839844 1616606214.0773
MEM 438.609375 1616606214.1887
MEM 442.113281 1616606214.2978
MEM 443.015625 1616606214.4064
MEM 451.144531 1616606214.5198
MEM 459.500000 1616606214.6322
MEM 465.644531 1616606214.7447
MEM 470.382812 1616606214.8521
MEM 470.675781 1616606214.9694
MEM 478.957031 1616606215.0872
MEM 495.074219 1616606215.1998
MEM 497.335938 1616606215.3150
MEM 499.699219 1616606215.4271
MEM 505.433594 1616606215.5393
MEM 505.621094 1616606215.6546
MEM 508.039062 1616606215.7681
MEM 509.261719 1616606215.8767
MEM 511.031250 1616606215.9900
MEM 512.984375 1616606216.1042
MEM 514.687500 1616606216.2183
MEM 521.191406 1616606216.3249
MEM 528.449219 1616606216.4376
MEM 534.964844 1616606216.5489
MEM 535.988281 1616606216.6658
MEM 537.941406 1616606216.7735
MEM 538.871094 1616606216.8898
MEM 543.632812 1616606217.0038
MEM 549.183594 1616606217.1119
MEM 552.816406 1616606217.2247
MEM 557.687500 1616606217.3361
MEM 563.445312 1616606217.4507
MEM 570.265625 1616606217.5632
MEM 577.597656 1616606217.6705
MEM 583.359375 1616606217.7863
MEM 590.882812 1616606217.8988
MEM 592.851562 1616606218.0078
MEM 594.015625 1616606218.1202
MEM 598.066406 1616606218.2309
MEM 670.207031 1616606218.3428
MEM 715.234375 1616606218.4553
MEM 732.914062 1616606218.5677
MEM 738.511719 1616606218.6825
MEM 745.894531 1616606218.7906
MEM 747.589844 1616606218.9033
MEM 749.531250 1616606219.0151
MEM 749.531250 1616606219.1282
MEM 749.531250 1616606219.2419
MEM 749.531250 1616606219.3570
MEM 754.921875 1616606219.4727
MEM 760.320312 1616606219.5860
MEM 766.765625 1616606219.6999
MEM 775.808594 1616606219.8133
MEM 779.101562 1616606219.9299
MEM 783.816406 1616606220.0402
MEM 792.484375 1616606220.1542
MEM 798.738281 1616606220.2612
MEM 799.070312 1616606220.3753
MEM 801.250000 1616606220.4892
MEM 808.769531 1616606220.6056
MEM 819.136719 1616606220.7193
MEM 820.734375 1616606220.8264
MEM 822.230469 1616606220.9332
MEM 829.726562 1616606221.0445
MEM 832.597656 1616606221.1608
MEM 835.367188 1616606221.2752
MEM 837.339844 1616606221.3898
MEM 838.347656 1616606221.5042
MEM 840.195312 1616606221.6183
MEM 841.488281 1616606221.7336
MEM 842.253906 1616606221.8492
MEM 842.253906 1616606221.9658
MEM 843.542969 1616606222.0774
MEM 844.265625 1616606222.1901
MEM 844.265625 1616606222.3051
MEM 845.265625 1616606222.4146
MEM 848.949219 1616606222.5240
MEM 850.250000 1616606222.6368
MEM 855.082031 1616606222.7474
MEM 856.980469 1616606222.8620
MEM 858.218750 1616606222.9722
MEM 862.597656 1616606223.0829
MEM 866.253906 1616606223.1967
MEM 867.464844 1616606223.3117
MEM 868.750000 1616606223.4249
MEM 880.406250 1616606223.5349
MEM 902.363281 1616606223.6479
MEM 904.160156 1616606223.7603
MEM 904.695312 1616606223.8739
MEM 905.933594 1616606223.9847
MEM 909.015625 1616606224.0953
MEM 907.058594 1616606224.2089
MEM 911.238281 1616606224.3159
MEM 911.238281 1616606224.4224
MEM 911.238281 1616606224.5289
MEM 911.238281 1616606224.6354
MEM 911.238281 1616606224.7419
MEM 911.238281 1616606224.8484
MEM 911.238281 1616606224.9549
MEM 911.238281 1616606225.0616
MEM 913.957031 1616606225.1685
MEM 914.488281 1616606225.2756
MEM 917.132812 1616606225.3827
MEM 921.277344 1616606225.4900
MEM 925.402344 1616606225.5970
MEM 927.984375 1616606225.7041
MEM 927.984375 1616606225.8146
MEM 927.238281 1616606225.9270
MEM 927.238281 1616606226.0382
MEM 928.175781 1616606226.1507
MEM 929.980469 1616606226.2578
MEM 930.496094 1616606226.3701
MEM 936.886719 1616606226.4821
MEM 937.152344 1616606226.5927
MEM 935.968750 1616606226.7044
MEM 935.968750 1616606226.8162
MEM 935.968750 1616606226.9287
MEM 935.968750 1616606227.0404
MEM 935.968750 1616606227.1522
MEM 936.550781 1616606227.2617
MEM 946.089844 1616606227.3746
MEM 968.003906 1616606227.4877
MEM 991.207031 1616606227.6005
MEM 1012.863281 1616606227.7132
MEM 1017.503906 1616606227.8210
MEM 1029.070312 1616606227.9336
MEM 1053.562500 1616606228.0467
MEM 1078.312500 1616606228.1594
MEM 1104.093750 1616606228.2723
MEM 1128.843750 1616606228.3850
MEM 1199.039062 1616606228.4976
MEM 1404.773438 1616606228.6106
MEM 1396.351562 1616606228.7211
MEM 1485.781250 1616606228.8344
MEM 1607.367188 1616606228.9474
MEM 1597.941406 1616606229.0578
MEM 1687.039062 1616606229.1710
MEM 1813.539062 1616606229.2839
MEM 1805.371094 1616606229.3942
MEM 1899.187500 1616606229.5071
MEM 2021.789062 1616606229.6203
MEM 2003.726562 1616606229.7312
MEM 2076.562500 1616606229.8451
MEM 2327.835938 1616606229.9681
MEM 2143.687500 1616606230.0809
MEM 2170.855469 1616606230.1908
MEM 2156.593750 1616606230.3023
MEM 1773.125000 1616606230.4142
MEM 1775.851562 1616606230.5260
MEM 1777.910156 1616606230.6380
MEM 1790.191406 1616606230.7488
MEM 1799.742188 1616606230.8598
MEM 1805.359375 1616606230.9708
MEM 1807.511719 1616606231.0818
MEM 1808.367188 1616606231.1931
MEM 1809.089844 1616606231.3040
MEM 1810.878906 1616606231.4150
MEM 1814.167969 1616606231.5259
MEM 1819.097656 1616606231.6371
MEM 1824.238281 1616606231.7482
MEM 1828.046875 1616606231.8593
MEM 1835.433594 1616606231.9703
MEM 1837.746094 1616606232.0813
MEM 1841.339844 1616606232.1925
MEM 1844.230469 1616606232.3035
