# Vel [km/s] 	 Disp [km/s]
1.44272e+02 	 2.47447e+02
1.39705e+02 	 2.50211e+02
1.44949e+02 	 2.41661e+02
1.40436e+02 	 2.42678e+02
1.36152e+02 	 2.35467e+02
1.40116e+02 	 2.55119e+02
1.50298e+02 	 2.29560e+02
1.50498e+02 	 2.42897e+02
1.35909e+02 	 2.38545e+02
1.35955e+02 	 2.45333e+02
1.43567e+02 	 2.33062e+02
1.34596e+02 	 2.33731e+02
1.42652e+02 	 2.38483e+02
1.37304e+02 	 2.47988e+02
1.35320e+02 	 2.50072e+02
1.34052e+02 	 2.53590e+02
1.35420e+02 	 2.41662e+02
1.44244e+02 	 2.45933e+02
1.25855e+02 	 2.49057e+02
1.37650e+02 	 2.40622e+02
1.46670e+02 	 2.44931e+02
1.37914e+02 	 2.37228e+02
1.46952e+02 	 2.35135e+02
1.46587e+02 	 2.43384e+02
1.45534e+02 	 2.38176e+02
1.46278e+02 	 2.64019e+02
1.42425e+02 	 2.49035e+02
1.44376e+02 	 2.47251e+02
1.41086e+02 	 2.47701e+02
1.39678e+02 	 2.50033e+02
1.53829e+02 	 2.49973e+02
1.38862e+02 	 2.49456e+02
1.34987e+02 	 2.48116e+02
1.39161e+02 	 2.49408e+02
1.38667e+02 	 2.28795e+02
1.30495e+02 	 2.53501e+02
1.31546e+02 	 2.52408e+02
1.39047e+02 	 2.35226e+02
1.40430e+02 	 2.44656e+02
1.46250e+02 	 2.42100e+02
1.41009e+02 	 2.40434e+02
1.45105e+02 	 2.46952e+02
1.41034e+02 	 2.45626e+02
1.41204e+02 	 2.31423e+02
1.51361e+02 	 2.45791e+02
1.49656e+02 	 2.40361e+02
1.45384e+02 	 2.49764e+02
1.48960e+02 	 2.35968e+02
1.42531e+02 	 2.32471e+02
1.55926e+02 	 2.54394e+02
1.44921e+02 	 2.48255e+02
1.51243e+02 	 2.36510e+02
1.41210e+02 	 2.45886e+02
1.22879e+02 	 2.43699e+02
1.41763e+02 	 2.50788e+02
1.44011e+02 	 2.35403e+02
1.32404e+02 	 2.58715e+02
1.38602e+02 	 2.67131e+02
1.30751e+02 	 2.41804e+02
1.29043e+02 	 2.35154e+02
1.35688e+02 	 2.46386e+02
1.38357e+02 	 2.35972e+02
1.40567e+02 	 2.51489e+02
1.39747e+02 	 2.46796e+02
1.48121e+02 	 2.52562e+02
1.30019e+02 	 2.51014e+02
1.35067e+02 	 2.40144e+02
1.41951e+02 	 2.59388e+02
1.37867e+02 	 2.47552e+02
1.32177e+02 	 2.48699e+02
1.49418e+02 	 2.48958e+02
1.30506e+02 	 2.34848e+02
1.39283e+02 	 2.33001e+02
1.32880e+02 	 2.53394e+02
1.40614e+02 	 2.50165e+02
1.43148e+02 	 2.58915e+02
1.31037e+02 	 2.37293e+02
1.44834e+02 	 2.48523e+02
1.38696e+02 	 2.38348e+02
1.49762e+02 	 2.48258e+02
1.34102e+02 	 2.47429e+02
1.31760e+02 	 2.53651e+02
1.29053e+02 	 2.45558e+02
1.27144e+02 	 2.45440e+02
1.37625e+02 	 2.54852e+02
1.29948e+02 	 2.52055e+02
1.38342e+02 	 2.60600e+02
1.43435e+02 	 2.30518e+02
1.42306e+02 	 2.51061e+02
1.34878e+02 	 2.43916e+02
1.44890e+02 	 2.44884e+02
1.44084e+02 	 2.52382e+02
1.50823e+02 	 2.42746e+02
1.47062e+02 	 2.55207e+02
1.55180e+02 	 2.48650e+02
1.40529e+02 	 2.49351e+02
1.53172e+02 	 2.42632e+02
1.48702e+02 	 2.49685e+02
1.37614e+02 	 2.55683e+02
1.45641e+02 	 2.45111e+02
1.42757e+02 	 2.42737e+02
1.40068e+02 	 2.40745e+02
1.42787e+02 	 2.61008e+02
1.43503e+02 	 2.45736e+02
1.41952e+02 	 2.46952e+02
1.31523e+02 	 2.46004e+02
1.43025e+02 	 2.43064e+02
1.43154e+02 	 2.39888e+02
1.45569e+02 	 2.49783e+02
1.44403e+02 	 2.39837e+02
1.52570e+02 	 2.63263e+02
1.39239e+02 	 2.46122e+02
1.59971e+02 	 2.45087e+02
1.39531e+02 	 2.49102e+02
1.42748e+02 	 2.45812e+02
1.37135e+02 	 2.58374e+02
1.40456e+02 	 2.45773e+02
1.45546e+02 	 2.46988e+02
1.40117e+02 	 2.43125e+02
1.53782e+02 	 2.30040e+02
1.54414e+02 	 2.49457e+02
1.46273e+02 	 2.55440e+02
1.38349e+02 	 2.55522e+02
1.37816e+02 	 2.47202e+02
1.44710e+02 	 2.55205e+02
1.44284e+02 	 2.51653e+02
1.53677e+02 	 2.50567e+02
1.42988e+02 	 2.52451e+02
1.40301e+02 	 2.48317e+02
1.26970e+02 	 2.53818e+02
1.41476e+02 	 2.60716e+02
1.33029e+02 	 2.39851e+02
1.35346e+02 	 2.40928e+02
1.39906e+02 	 2.48887e+02
1.31093e+02 	 2.38328e+02
1.39347e+02 	 2.39601e+02
1.39209e+02 	 2.37848e+02
1.35592e+02 	 2.51977e+02
1.42866e+02 	 2.39469e+02
1.38346e+02 	 2.41673e+02
1.51263e+02 	 2.42650e+02
1.29996e+02 	 2.48018e+02
1.49450e+02 	 2.35859e+02
1.53908e+02 	 2.41298e+02
1.47815e+02 	 2.39019e+02
1.39190e+02 	 2.45590e+02
1.39751e+02 	 2.42613e+02
1.29900e+02 	 2.54756e+02
1.48383e+02 	 2.42059e+02
1.51634e+02 	 2.40007e+02
1.51850e+02 	 2.33816e+02
1.42327e+02 	 2.46127e+02
1.33514e+02 	 2.36515e+02
1.38179e+02 	 2.34559e+02
1.38236e+02 	 2.39470e+02
1.30852e+02 	 2.46512e+02
1.36232e+02 	 2.38529e+02
1.41786e+02 	 2.46613e+02
1.47065e+02 	 2.41501e+02
1.39839e+02 	 2.54602e+02
1.39967e+02 	 2.48902e+02
1.22066e+02 	 2.49639e+02
1.43077e+02 	 2.42674e+02
1.51745e+02 	 2.38054e+02
1.42608e+02 	 2.42642e+02
1.40400e+02 	 2.54483e+02
1.41144e+02 	 2.34924e+02
1.43399e+02 	 2.43658e+02
1.46617e+02 	 2.43810e+02
1.35052e+02 	 2.41811e+02
1.39649e+02 	 2.45422e+02
1.45651e+02 	 2.40586e+02
1.46770e+02 	 2.38156e+02
1.47698e+02 	 2.42322e+02
1.41141e+02 	 2.50656e+02
1.37961e+02 	 2.41700e+02
1.39408e+02 	 2.59023e+02
1.44961e+02 	 2.47445e+02
1.43938e+02 	 2.39789e+02
1.57355e+02 	 2.39084e+02
1.38285e+02 	 2.44230e+02
1.32920e+02 	 2.42126e+02
1.48097e+02 	 2.31851e+02
1.35288e+02 	 2.66658e+02
1.46120e+02 	 2.47231e+02
1.36114e+02 	 2.43249e+02
1.36555e+02 	 2.40791e+02
1.41253e+02 	 2.46533e+02
1.39046e+02 	 2.52407e+02
1.35840e+02 	 2.34196e+02
1.39624e+02 	 2.46652e+02
1.32184e+02 	 2.47589e+02
1.42382e+02 	 2.35049e+02
1.47949e+02 	 2.45258e+02
1.39304e+02 	 2.54923e+02
1.42931e+02 	 2.41178e+02
1.49488e+02 	 2.56161e+02
1.29483e+02 	 2.37885e+02
1.46291e+02 	 2.48239e+02
1.47774e+02 	 2.55054e+02
