# Vel [km/s] 	 Disp [km/s]
1.72245e+02 	 2.48147e+02
1.73264e+02 	 2.68049e+02
1.79954e+02 	 2.39446e+02
1.85935e+02 	 2.43812e+02
1.83310e+02 	 2.51497e+02
1.78997e+02 	 2.34324e+02
1.91014e+02 	 2.48420e+02
2.09012e+02 	 2.58445e+02
1.54775e+02 	 2.36945e+02
2.10001e+02 	 2.45548e+02
1.71859e+02 	 2.63481e+02
1.82041e+02 	 2.54334e+02
1.81459e+02 	 2.50147e+02
1.83460e+02 	 2.47434e+02
1.86050e+02 	 2.56391e+02
1.73393e+02 	 2.41102e+02
1.63722e+02 	 2.55687e+02
1.77026e+02 	 2.36746e+02
1.86560e+02 	 2.33611e+02
1.95998e+02 	 2.65975e+02
1.92806e+02 	 2.41646e+02
1.70378e+02 	 2.33112e+02
1.77736e+02 	 2.77249e+02
1.71589e+02 	 2.22808e+02
1.68198e+02 	 2.65724e+02
1.94245e+02 	 2.38240e+02
1.96805e+02 	 2.37821e+02
2.00935e+02 	 2.33743e+02
1.76509e+02 	 2.41626e+02
1.92895e+02 	 2.36019e+02
1.74524e+02 	 2.48604e+02
1.87859e+02 	 2.61168e+02
1.96078e+02 	 2.31712e+02
1.87214e+02 	 2.41223e+02
1.98141e+02 	 2.51801e+02
1.67894e+02 	 2.39187e+02
1.83226e+02 	 2.31178e+02
1.87511e+02 	 2.42303e+02
1.64571e+02 	 2.49316e+02
1.88293e+02 	 2.53686e+02
1.76692e+02 	 2.34817e+02
1.79457e+02 	 2.18923e+02
1.98431e+02 	 2.35524e+02
1.92872e+02 	 2.40763e+02
1.90677e+02 	 2.45994e+02
1.77878e+02 	 2.58610e+02
1.89203e+02 	 2.64528e+02
1.76915e+02 	 2.40842e+02
1.80763e+02 	 2.52125e+02
1.73387e+02 	 2.37604e+02
1.77630e+02 	 2.53048e+02
1.60207e+02 	 2.24055e+02
1.70698e+02 	 2.41431e+02
1.84392e+02 	 2.41374e+02
1.95166e+02 	 2.63751e+02
1.90679e+02 	 2.37740e+02
1.86537e+02 	 2.46441e+02
2.12191e+02 	 2.54475e+02
1.74685e+02 	 2.56944e+02
1.84406e+02 	 2.44316e+02
1.80029e+02 	 2.54986e+02
1.86334e+02 	 2.59592e+02
1.90645e+02 	 2.53775e+02
1.86567e+02 	 2.43636e+02
1.92860e+02 	 2.42025e+02
1.85527e+02 	 2.35868e+02
1.95592e+02 	 2.48164e+02
1.86184e+02 	 2.25221e+02
1.99561e+02 	 2.42695e+02
1.93826e+02 	 2.31827e+02
1.91167e+02 	 2.44079e+02
1.91944e+02 	 2.29688e+02
1.84788e+02 	 2.60673e+02
1.84400e+02 	 2.75685e+02
1.92745e+02 	 2.63086e+02
2.02817e+02 	 2.44393e+02
1.78107e+02 	 2.47578e+02
1.99806e+02 	 2.40345e+02
1.54762e+02 	 2.48089e+02
2.15487e+02 	 2.54712e+02
1.89239e+02 	 2.19641e+02
1.74984e+02 	 2.56476e+02
1.89559e+02 	 2.51066e+02
1.87654e+02 	 2.52378e+02
1.94874e+02 	 2.41261e+02
1.83200e+02 	 2.54015e+02
1.93442e+02 	 2.36703e+02
1.71161e+02 	 2.38101e+02
1.71720e+02 	 2.50725e+02
1.98796e+02 	 2.55625e+02
1.68618e+02 	 2.71642e+02
1.78888e+02 	 2.44043e+02
1.87419e+02 	 2.52140e+02
1.63301e+02 	 2.57327e+02
1.92571e+02 	 2.52808e+02
1.88532e+02 	 2.38283e+02
1.84893e+02 	 2.63238e+02
1.84702e+02 	 2.64744e+02
1.63956e+02 	 2.71081e+02
1.79331e+02 	 2.54379e+02
1.69347e+02 	 2.67595e+02
1.63646e+02 	 2.62630e+02
