galaxies_source_regularization_coefficient,log_likelihood,log_prior,log_posterior,weights
1.0128427117217143,60560.85606209293,0.987320132165553,60561.843382225095,1.0
1.7072412453832397,60996.08723690399,0.5857403004433162,60996.672977204435,1.0
1.255212727434282,60739.961096391904,0.7966777090000118,60740.7577741009,1.0
0.9629587951139104,60518.65986120361,1.038466033099275,60519.69832723671,1.0
0.9186712198066767,60479.31513514656,1.088528712383564,60480.40366385894,1.0
1.5062354600115408,60891.89532799007,0.6639068236996213,60892.559234813765,1.0
1.2439516214263524,60732.44343655437,0.8038897837951045,60733.24732633817,1.0
1.030892020516898,60575.61100473568,0.9700336990663595,60576.58103843474,1.0
1.210873438939064,60709.95772859289,0.8258501407679518,60710.78357873366,1.0
0.9076409538253659,60469.21966407899,1.1017572485963478,60470.321421327586,1.0
0.8086840367136302,60372.71856713643,1.236576900990712,60373.95514403742,1.0
1.0058035519646062,60555.02993166233,0.9942299349079944,60556.02416159723,1.0
1.2053286846274445,60706.128028173494,0.8296492174738963,60706.957677390965,1.0
1.2640018372961592,60745.781388811876,0.7911380905419501,60746.57252690242,1.0
0.8473215326144362,60411.73753221682,1.1801895284243158,60412.917721745245,1.0
0.9417909545352421,60500.086408970856,1.061806757842013,60501.148215728696,1.0
0.860635567693429,60424.77076245851,1.1619319925158087,60425.932694451025,1.0
0.8373203015889354,60401.81141263959,1.1942861030627783,60403.00569874265,1.0
0.9572581863863622,60513.69858991529,1.0446502461107046,60514.743240161406,1.0
1.3176087744795437,60780.419981462466,0.7589506228015221,60781.17893208527,1.0
0.9248269599272285,60484.89641467564,1.0812833571360059,60485.97769803277,1.0
0.8203845079172511,60384.72849601627,1.218940619123522,60385.9474366354,1.0
1.2625229717199717,60744.80492213358,0.7920647959677684,60745.59698692955,1.0
1.1852763629333296,60692.128338583636,0.8436850942721861,60692.97202367791,1.0
1.1991007022178741,60701.80519860855,0.8339583140518435,60702.6391569226,1.0
1.0217646221222991,60568.1822886423,0.97869898638975,60569.1609876287,1.0
1.041293390511563,60583.99640298149,0.9603441346235025,60584.95674711611,1.0
1.1622509810777022,60675.7555930551,0.8603993597602695,60676.61599241486,1.0
1.0012582676562667,60551.24610289958,0.9987433135915951,60552.24484621317,1.0
1.3366890593476302,60792.406537845425,0.7481171428814185,60793.154654988306,1.0
1.0301329034983118,60574.99569146122,0.9707485282763214,60575.9664399895,1.0
0.958075087431206,60514.41136215196,1.043759526908484,60515.45512167887,1.0
0.8801419690431783,60443.50501077314,1.1361803381414954,60444.64119111128,1.0
1.2478337800184185,60735.042803011296,0.8013887875236393,60735.84419179882,1.0
0.8029673833957952,60366.787217908706,1.2453805978655603,60368.03259850657,1.0
0.902615013128468,60464.57875275924,1.1078920530404155,60465.68664481228,1.0
1.1966462795062194,60700.095369621755,0.8356688330762513,60700.93103845483,1.0
1.0290296506900345,60574.1006208288,0.9717892961873663,60575.07241012499,1.0
1.4195482790764884,60842.52969221796,0.704449446869512,60843.234141664834,1.0
0.9110398292461859,60472.34355963704,1.097646851320893,60473.44120648836,1.0
1.1369084133188465,60657.35312427287,0.879578326877549,60658.23270259975,1.0
0.9130659088523915,60474.200162493595,1.0952111893618652,60475.29537368296,1.0
0.8849066553641041,60448.017775761866,1.1300626952438724,60449.14783845711,1.0
0.9472889687345054,60504.95057263997,1.0556440885571716,60506.00621672853,1.0
1.2197458872473272,60716.04920745136,0.8198428955204425,60716.86905034688,1.0
1.0041578451596858,60553.66191260832,0.9958593709348309,60554.657771979255,1.0
1.3975718607319947,60829.529839160634,0.7155267132211994,60830.24536587385,1.0
1.0665917654524428,60604.04497319987,0.9375658357682942,60604.982539035635,1.0
1.0093872599038565,60558.00117691051,0.9907000412262479,60558.99187695174,1.0
1.131966497382764,60653.71646611758,0.8834183717558024,60654.59988448933,1.0
1.0128427117217143,60560.85606209293,0.987320132165553,60561.843382225095,1.0
2.0156804453543065,61133.86974921067,0.4961103841160819,61134.36585959479,1.0
1.2750567438695624,60753.04442518706,0.7842788211646049,60753.82870400822,1.0
1.0564112382275346,60596.035166613205,0.9466010619858775,60596.98176767519,1.0
0.9186712198066767,60479.31513514656,1.088528712383564,60480.40366385894,1.0
1.5062354600115408,60891.89532799007,0.6639068236996213,60892.559234813765,1.0
1.2439516214263524,60732.44343655437,0.8038897837951045,60733.24732633817,1.0
1.030892020516898,60575.61100473568,0.9700336990663595,60576.58103843474,1.0
1.3013296590135817,60770.053780954855,0.7684447926576945,60770.82222574751,1.0
0.9076409538253659,60469.21966407899,1.1017572485963478,60470.321421327586,1.0
0.9776494181012678,60531.310453138074,1.022861550863642,60532.333314688934,1.0
1.0602511899825364,60599.06543558491,0.9431727211892789,60600.0086083061,1.0
1.218609296652906,60715.271367639085,0.8206075587529577,60716.091975197836,1.0
1.356970306652224,60804.95954089138,0.7369358010987698,60805.69647669248,1.0
0.8721341341229012,60435.865064146594,1.1466126148194997,60437.011676761416,1.0
0.9417909545352421,60500.086408970856,1.061806757842013,60501.148215728696,1.0
0.8830069312208059,60446.22142443466,1.1324939416018454,60447.35391837626,1.0
0.8373203015889354,60401.81141263959,1.1942861030627783,60403.00569874265,1.0
0.9572581863863622,60513.69858991529,1.0446502461107046,60514.743240161406,1.0
1.4956043461354058,60885.99825401309,0.668626032402198,60886.666880045486,1.0
0.9346649356881634,60493.739324448936,1.0699021240844266,60494.80922657302,1.0
0.8656868718503885,60429.66267622439,1.155152090804519,60430.817828315194,1.0
1.302165034819511,60770.58890964207,0.7679518135261609,60771.3568614556,1.0
1.1852763629333296,60692.128338583636,0.8436850942721861,60692.97202367791,1.0
1.2054892398757695,60706.23917135666,0.8295387191536061,60707.068710075815,1.0
1.1173024227873833,60642.830625910974,0.8950128269705674,60643.725638737946,1.0
1.0898476782215738,60622.05738676594,0.9175594167726372,60622.974946182716,1.0
1.1622509810777022,60675.7555930551,0.8603993597602695,60676.61599241486,1.0
1.0012582676562667,60551.24610289958,0.9987433135915951,60552.24484621317,1.0
1.4626492452050956,60867.44457612578,0.683690914467862,60868.12826704025,1.0
1.053204540540727,60593.49612509247,0.9494831834722139,60594.44560827594,1.0
0.9672030936618059,60522.33457635003,1.0339090171992997,60523.36848536723,1.0
0.8801419690431783,60443.50501077314,1.1361803381414954,60444.64119111128,1.0
1.3787355584223349,60818.22190360212,0.7253022480571141,60818.94720585018,1.0
0.8029673833957952,60366.787217908706,1.2453805978655603,60368.03259850657,1.0
0.9727265636678161,60527.09261623353,1.0280381325553043,60528.12065436609,1.0
1.1966462795062194,60700.095369621755,0.8356688330762513,60700.93103845483,1.0
1.0290296506900345,60574.1006208288,0.9717892961873663,60575.07241012499,1.0
1.4195482790764884,60842.52969221796,0.704449446869512,60843.234141664834,1.0
0.9110398292461859,60472.34355963704,1.097646851320893,60473.44120648836,1.0
1.1369084133188465,60657.35312427287,0.879578326877549,60658.23270259975,1.0
0.9500183455128607,60507.35476673079,1.0526112519018325,60508.40737798269,1.0
0.8895948409704975,60452.4343489121,1.1241072384244684,60453.558456150524,1.0
0.9472889687345054,60504.95057263997,1.0556440885571716,60506.00621672853,1.0
1.2197458872473272,60716.04920745136,0.8198428955204425,60716.86905034688,1.0
1.0041578451596858,60553.66191260832,0.9958593709348309,60554.657771979255,1.0
1.4698206508655656,60871.517850703516,0.6803551163953969,60872.198205819914,1.0
1.0665917654524428,60604.04497319987,0.9375658357682942,60604.982539035635,1.0
1.0256782591834674,60571.3757033338,0.9749646061486088,60572.35066793994,1.0
1.2784094876795444,60755.23461390992,0.7822219794497234,60756.016835889364,1.0
1.0128427117217143,60560.85606209293,0.987320132165553,60561.843382225095,1.0
2.4214053482121445,61285.361011513545,0.41298331183515163,61285.77399482538,1.0
1.2750567438695624,60753.04442518706,0.7842788211646049,60753.82870400822,1.0
1.111511630085321,60638.49218233416,0.8996756965316133,60639.391858030685,1.0
0.92289028712518,60483.14450553944,1.083552415656056,60484.2280579551,1.0
1.5062354600115408,60891.89532799007,0.6639068236996213,60892.559234813765,1.0
1.2439516214263524,60732.44343655437,0.8038897837951045,60733.24732633817,1.0
1.030892020516898,60575.61100473568,0.9700336990663595,60576.58103843474,1.0
1.3013296590135817,60770.053780954855,0.7684447926576945,60770.82222574751,1.0
0.9083917969259921,60469.91077082751,1.1008465767568696,60471.01161740427,1.0
0.9799725661968681,60533.29349087817,1.0204367290411562,60534.31392760721,1.0
1.0602511899825364,60599.06543558491,0.9431727211892789,60600.0086083061,1.0
1.3612197024362889,60807.56566119817,0.7346352673343005,60808.3002964655,1.0
1.356970306652224,60804.95954089138,0.7369358010987698,60805.69647669248,1.0
0.8955695264772797,60458.02915816194,1.1166078907725872,60459.14576605271,1.0
0.9535981816245255,60510.49760057356,1.0486597177612331,60511.54626029132,1.0
0.8830069312208059,60446.22142443466,1.1324939416018454,60447.35391837626,1.0
0.8373203015889354,60401.81141263959,1.1942861030627783,60403.00569874265,1.0
0.9572581863863622,60513.69858991529,1.0446502461107046,60514.743240161406,1.0
1.564878575572529,60923.684977414996,0.6390272163027975,60924.3240046313,1.0
0.9346649356881634,60493.739324448936,1.0699021240844266,60494.80922657302,1.0
0.9059425767601487,60467.654288726015,1.1038227208353772,60468.75811144685,1.0
1.5419661498454083,60911.41054086987,0.6485226670509312,60912.059063536915,1.0
1.4338332947553165,60850.87109109224,0.6974311474407838,60851.56852223968,1.0
1.2161161338918016,60713.56257573165,0.822289888384106,60714.384865620035,1.0
1.1892933725133283,60694.95186744737,0.8408354264067784,60695.79270287378,1.0
1.1094849813401544,60636.968447286374,0.9013190956330867,60637.869766382006,1.0
1.1622509810777022,60675.7555930551,0.8603993597602695,60676.61599241486,1.0
1.1569293024048324,60671.92500950089,0.8643570509635863,60672.78936655186,1.0
1.9209034032320464,61093.96319645323,0.5205883847763684,61094.483784838005,1.0
1.053204540540727,60593.49612509247,0.9494831834722139,60594.44560827594,1.0
0.9672030936618059,60522.33457635003,1.0339090171992997,60523.36848536723,1.0
0.8801419690431783,60443.50501077314,1.1361803381414954,60444.64119111128,1.0
1.6270089748606003,60956.07303942259,0.6146247595749609,60956.687664182165,1.0
0.8029673833957952,60366.787217908706,1.2453805978655603,60368.03259850657,1.0
0.9727265636678161,60527.09261623353,1.0280381325553043,60528.12065436609,1.0
1.1967167962095056,60700.14454313835,0.8356195911742957,60700.980162729524,1.0
1.0290296506900345,60574.1006208288,0.9717892961873663,60575.07241012499,1.0
1.6512211640849248,60968.35588268464,0.6056123926646622,60968.96149507731,1.0
0.9110398292461859,60472.34355963704,1.097646851320893,60473.44120648836,1.0
1.3015652463117915,60770.20472961736,0.7683057017953357,60770.973035319155,1.0
0.9500183455128607,60507.35476673079,1.0526112519018325,60508.40737798269,1.0
0.8895948409704975,60452.4343489121,1.1241072384244684,60453.558456150524,1.0
1.081377289372374,60615.5419788967,0.9247466262033254,60616.4667255229,1.0
1.2822449582641526,60757.73304803025,0.779882185190072,60758.51293021544,1.0
1.0041578451596858,60553.66191260832,0.9958593709348309,60554.657771979255,1.0
1.7392562070127993,61011.52285707515,0.5749584195634502,61012.097815494715,1.0
1.0665917654524428,60604.04497319987,0.9375658357682942,60604.982539035635,1.0
1.0256782591834674,60571.3757033338,0.9749646061486088,60572.35066793994,1.0
1.2784094876795444,60755.23461390992,0.7822219794497234,60756.016835889364,1.0
1.0128427117217143,60560.85606209293,0.987320132165553,60561.843382225095,1.0
2.555403178699145,61329.683806811154,0.3913276810233368,61330.075134492174,1.0
1.396068212893164,60828.63283490402,0.7162973777102439,60829.34913228173,1.0
1.111511630085321,60638.49218233416,0.8996756965316133,60639.391858030685,1.0
0.92289028712518,60483.14450553944,1.083552415656056,60484.2280579551,1.0
1.5062354600115408,60891.89532799007,0.6639068236996213,60892.559234813765,1.0
1.2439516214263524,60732.44343655437,0.8038897837951045,60733.24732633817,1.0
1.037321662244317,60580.80444810008,0.9640211290261026,60581.76846922911,1.0
1.3013296590135817,60770.053780954855,0.7684447926576945,60770.82222574751,1.0
0.9136555087999538,60474.739667012596,1.094504427947308,60475.83417144055,1.0
0.9799725661968681,60533.29349087817,1.0204367290411562,60534.31392760721,1.0
1.0602511899825364,60599.06543558491,0.9431727211892789,60600.0086083061,1.0
1.3612197024362889,60807.56566119817,0.7346352673343005,60808.3002964655,1.0
1.356970306652224,60804.95954089138,0.7369358010987698,60805.69647669248,1.0
0.899555357194802,60461.74077418784,1.1116603241833025,60462.852434512024,1.0
1.0261663362945206,60571.77310081431,0.974500882197123,60572.74760169651,1.0
0.884124269167918,60447.27843196103,1.1310627192047753,60448.409494680236,1.0
0.85986517123163,60424.0221448,1.162973025838048,60425.18511782584,1.0
0.9614104931556366,60517.315289575454,1.0401384290259836,60518.35542800448,1.0
1.564878575572529,60923.684977414996,0.6390272163027975,60924.3240046313,1.0
0.9346649356881634,60493.739324448936,1.0699021240844266,60494.80922657302,1.0
0.9059425767601487,60467.654288726015,1.1038227208353772,60468.75811144685,1.0
1.5419661498454083,60911.41054086987,0.6485226670509312,60912.059063536915,1.0
1.4338332947553165,60850.87109109224,0.6974311474407838,60851.56852223968,1.0
1.277108727446773,60754.385577808775,0.7830186878443972,60755.16859649662,1.0
1.3507991613379866,60801.16010696705,0.7403025028602218,60801.90040946991,1.0
1.2418271579258213,60731.017499365844,0.8052650432208808,60731.822764409066,1.0
1.2493683803433573,60736.06807259173,0.8004044409425307,60736.868477032665,1.0
1.1569293024048324,60671.92500950089,0.8643570509635863,60672.78936655186,1.0
2.122063782600387,61176.43531948368,0.4712393699941456,61176.906558853676,1.0
1.2220067394768996,60717.59427963829,0.8183260923978756,60718.412605730686,1.0
0.9672030936618059,60522.33457635003,1.0339090171992997,60523.36848536723,1.0
1.099974870218317,60629.78065528491,0.9091116779799937,60630.68976696289,1.0
1.6270089748606003,60956.07303942259,0.6146247595749609,60956.687664182165,1.0
0.8029673833957952,60366.787217908706,1.2453805978655603,60368.03259850657,1.0
0.9835505435354898,60536.338430305885,1.0167245664929234,60537.35515487238,1.0
1.1967167962095056,60700.14454313835,0.8356195911742957,60700.980162729524,1.0
1.0290296506900345,60574.1006208288,0.9717892961873663,60575.07241012499,1.0
1.793400081746836,61036.98100046685,0.5576000637994641,61037.53860053065,1.0
1.0400591179878522,60583.00576932105,0.9614838067423008,60583.96725312779,1.0
1.3015652463117915,60770.20472961736,0.7683057017953357,60770.973035319155,1.0
0.9591560603042859,60515.35360769846,1.0425832055763236,60516.39619090404,1.0
0.8895948409704975,60452.4343489121,1.1241072384244684,60453.558456150524,1.0
1.081377289372374,60615.5419788967,0.9247466262033254,60616.4667255229,1.0
1.2822449582641526,60757.73304803025,0.779882185190072,60758.51293021544,1.0
1.0041578451596858,60553.66191260832,0.9958593709348309,60554.657771979255,1.0
1.7392562070127993,61011.52285707515,0.5749584195634502,61012.097815494715,1.0
1.0665917654524428,60604.04497319987,0.9375658357682942,60604.982539035635,1.0
1.0500613593811516,60590.999819184886,0.9523253008656036,60591.95214448575,1.0
1.5725191635130336,60927.73763674949,0.6359222979298921,60928.37355904742,1.0
1.2383511276888184,60728.679078391346,0.8075254082954144,60729.48660379964,1.0
2.5917881517668997,61341.30290942676,0.38583400395524997,61341.68874343072,1.0
1.4297019301711278,60848.46735009779,0.6994464922351369,60849.16679659002,1.0
1.1582242162511012,60672.85872943579,0.8633906854725973,60673.72212012127,1.0
0.92289028712518,60483.14450553944,1.083552415656056,60484.2280579551,1.0
1.64340705811754,60964.41189229048,0.6084919710308789,60965.020384261516,1.0
1.3661339382633129,60810.569291285916,0.731992648737826,60811.301283934656,1.0
1.0626690010374904,60600.967775017714,0.9410267910550639,60601.90880180877,1.0
1.605897123820236,60945.210552338496,0.6227048950813987,60945.83325723358,1.0
0.9136555087999538,60474.739667012596,1.094504427947308,60475.83417144055,1.0
0.9799725661968681,60533.29349087817,1.0204367290411562,60534.31392760721,1.0
1.102838368502063,60631.95146215459,0.9067511872644185,60632.85821334185,1.0
1.3612197024362889,60807.56566119817,0.7346352673343005,60808.3002964655,1.0
1.563481217630292,60922.94163179213,0.6395983454893442,60923.58123013761,1.0
0.899555357194802,60461.74077418784,1.1116603241833025,60462.852434512024,1.0
1.0798277481882257,60614.34452071351,0.9260736276483322,60615.27059434116,1.0
0.884124269167918,60447.27843196103,1.1310627192047753,60448.409494680236,1.0
0.9624913573533025,60518.254159285556,1.0389703682637113,60519.29312965382,1.0
0.9614104931556366,60517.315289575454,1.0401384290259836,60518.35542800448,1.0
1.564878575572529,60923.684977414996,0.6390272163027975,60924.3240046313,1.0
0.9346649356881634,60493.739324448936,1.0699021240844266,60494.80922657302,1.0
0.9511065926419977,60508.31142448027,1.0514068641057208,60509.36283134438,1.0
1.5419661498454083,60911.41054086987,0.6485226670509312,60912.059063536915,1.0
1.4338332947553165,60850.87109109224,0.6974311474407838,60851.56852223968,1.0
1.360533712528135,60807.14550609349,0.7350056751933082,60807.880511768686,1.0
1.3507991613379866,60801.16010696705,0.7403025028602218,60801.90040946991,1.0
1.367120321281591,60811.170862465326,0.7314645129863637,60811.902326978314,1.0
1.2493683803433573,60736.06807259173,0.8004044409425307,60736.868477032665,1.0
1.2528079326621024,60738.36143795486,0.798206950905149,60739.15964490576,1.0
2.805373276389589,61406.2553668131,0.3564588029750404,61406.61182561608,1.0
1.2291457838803574,60722.45427073326,0.8135731441416537,60723.2678438774,1.0
0.9672030936618059,60522.33457635003,1.0339090171992997,60523.36848536723,1.0
1.1225129712946658,60646.71505062858,0.8908583023736788,60647.60590893096,1.0
1.6270089748606003,60956.07303942259,0.6146247595749609,60956.687664182165,1.0
0.8029673833957952,60366.787217908706,1.2453805978655603,60368.03259850657,1.0
0.9835505435354898,60536.338430305885,1.0167245664929234,60537.35515487238,1.0
1.1967167962095056,60700.14454313835,0.8356195911742957,60700.980162729524,1.0
1.0290296506900345,60574.1006208288,0.9717892961873663,60575.07241012499,1.0
2.002891926328687,61128.59847810962,0.4992780623131304,61129.097756171934,1.0
1.107919546922175,60635.789557176504,0.902592614037745,60636.69214979054,1.0
1.295573722249467,60766.35716539753,0.7718588165432447,60767.129024214075,1.0
0.9591560603042859,60515.35360769846,1.0425832055763236,60516.39619090404,1.0
0.8895948409704975,60452.4343489121,1.1241072384244684,60453.558456150524,1.0
1.081377289372374,60615.5419788967,0.9247466262033254,60616.4667255229,1.0
1.341722627006633,60795.53990695283,0.7453105283250593,60796.285217481156,1.0
1.0041578451596858,60553.66191260832,0.9958593709348309,60554.657771979255,1.0
2.472924588566105,61302.69626090885,0.4043794964972376,61303.10064040535,1.0
1.0962954382673034,60626.98292868998,0.9121628760770012,60627.89509156605,1.0
1.2018932346454403,60703.746281248685,0.832020658053709,60704.57830190674,1.0
1.744464453818443,61014.00657770841,0.5732418323635707,61014.57981954077,1.0
1.4498674219017404,60860.13426891628,0.6897182355393122,60860.823987151816,1.0
3.8122626814929483,61655.13746258346,0.2623114101907539,61655.399773993646,1.0
1.4512917034088582,60860.952080618285,0.6890413537479445,60861.64112197203,1.0
1.1594183147452004,60673.718823310344,0.8625014692990812,60674.58132477965,1.0
0.92289028712518,60483.14450553944,1.083552415656056,60484.2280579551,1.0
1.9310735232928051,61098.34074886864,0.5178466733337174,61098.85859554198,1.0
1.3661339382633129,60810.569291285916,0.731992648737826,60811.301283934656,1.0
1.0626690010374904,60600.967775017714,0.9410267910550639,60601.90880180877,1.0
1.605897123820236,60945.210552338496,0.6227048950813987,60945.83325723358,1.0
1.053084318823072,60593.40078317866,0.9495915779256886,60594.350374756585,1.0
1.158531246207647,60673.07996447307,0.8631618726498872,60673.94312634572,1.0
1.1025069117655395,60631.70047656914,0.9070237921670837,60632.60750036131,1.0
1.3612197024362889,60807.56566119817,0.7346352673343005,60808.3002964655,1.0
1.563481217630292,60922.94163179213,0.6395983454893442,60923.58123013761,1.0
0.899555357194802,60461.74077418784,1.1116603241833025,60462.852434512024,1.0
1.1670365622690322,60679.18523290949,0.8568711832435923,60680.04210409273,1.0
0.884124269167918,60447.27843196103,1.1310627192047753,60448.409494680236,1.0
0.9624913573533025,60518.254159285556,1.0389703682637113,60519.29312965382,1.0
1.049170228266227,60590.29071792165,0.9531341750447097,60591.2438520967,1.0
1.586422699351197,60935.06125497208,0.6303490238818269,60935.69160399596,1.0
0.9346649356881634,60493.739324448936,1.0699021240844266,60494.80922657302,1.0
0.9511065926419977,60508.31142448027,1.0514068641057208,60509.36283134438,1.0
1.5419661498454083,60911.41054086987,0.6485226670509312,60912.059063536915,1.0
1.4338332947553165,60850.87109109224,0.6974311474407838,60851.56852223968,1.0
1.360533712528135,60807.14550609349,0.7350056751933082,60807.880511768686,1.0
1.3639544483016302,60809.23851480986,0.7331623143611437,60809.971677124224,1.0
1.8280747435774016,61052.876760190935,0.5470235850658256,61053.423783776,1.0
1.2493683803433573,60736.06807259173,0.8004044409425307,60736.868477032665,1.0
1.4640660666144822,60868.25091435094,0.683029285906754,60868.93394363685,1.0
3.3223525699410885,61544.12437237812,0.3009915350488319,61544.42536391317,1.0
1.2628565044107425,60745.02524805961,0.7918556039481357,60745.81710366356,1.0
0.9709254813006988,60525.54411247094,1.0299451598080953,60526.57405763075,1.0
1.2336676417424426,60725.517879240484,0.8105910912825691,60726.32847033177,1.0
2.1102778404680986,61171.82872090857,0.4738712508956553,61172.30259215947,1.0
0.8029673833957952,60366.787217908706,1.2453805978655603,60368.03259850657,1.0
0.9835505435354898,60536.338430305885,1.0167245664929234,60537.35515487238,1.0
1.1967167962095056,60700.14454313835,0.8356195911742957,60700.980162729524,1.0
1.0290296506900345,60574.1006208288,0.9717892961873663,60575.07241012499,1.0
2.16135762596572,61191.60585749669,0.46267215938093,61192.06852965607,1.0
1.222331432040174,60717.81593868196,0.8181087173148415,60718.634047399275,1.0
1.295573722249467,60766.35716539753,0.7718588165432447,60767.129024214075,1.0
0.9591560603042859,60515.35360769846,1.0425832055763236,60516.39619090404,1.0
0.8895948409704975,60452.4343489121,1.1241072384244684,60453.558456150524,1.0
1.081377289372374,60615.5419788967,0.9247466262033254,60616.4667255229,1.0
1.3490500301395294,60800.08001645219,0.7412623532550324,60800.82127880545,1.0
1.0041578451596858,60553.66191260832,0.9958593709348309,60554.657771979255,1.0
2.707884231554366,61377.27253679931,0.3692920060419219,61377.641828805354,1.0
