# Vel [km/s] 	 Disp [km/s]
1.41746e+02 	 2.23801e+02
1.51643e+02 	 2.25768e+02
1.37529e+02 	 2.19143e+02
1.65254e+02 	 1.93771e+02
1.56354e+02 	 2.10789e+02
1.59629e+02 	 2.04132e+02
1.41558e+02 	 2.29596e+02
1.71119e+02 	 2.08623e+02
1.34822e+02 	 2.15671e+02
1.64073e+02 	 2.10927e+02
1.78381e+02 	 2.24923e+02
1.43089e+02 	 2.19460e+02
1.74167e+02 	 2.14287e+02
1.52696e+02 	 2.10211e+02
1.62575e+02 	 2.24689e+02
1.60775e+02 	 2.01148e+02
1.51910e+02 	 2.12588e+02
1.37442e+02 	 2.09986e+02
1.50077e+02 	 2.22206e+02
1.58710e+02 	 2.11089e+02
1.63649e+02 	 2.24638e+02
1.64895e+02 	 2.21354e+02
1.52251e+02 	 2.25720e+02
1.71944e+02 	 2.26829e+02
1.52463e+02 	 2.05240e+02
1.53009e+02 	 2.30333e+02
1.70729e+02 	 2.01140e+02
1.69855e+02 	 2.25561e+02
1.60760e+02 	 2.22931e+02
1.54376e+02 	 2.22177e+02
1.56170e+02 	 2.21131e+02
1.64285e+02 	 2.07369e+02
1.39901e+02 	 2.23953e+02
1.56982e+02 	 2.17847e+02
1.57011e+02 	 2.10901e+02
1.69408e+02 	 2.17601e+02
1.48579e+02 	 2.10348e+02
1.59912e+02 	 2.04044e+02
1.57644e+02 	 2.21124e+02
1.49255e+02 	 2.17311e+02
1.68150e+02 	 2.39188e+02
1.63370e+02 	 2.08115e+02
1.49870e+02 	 2.26429e+02
1.55357e+02 	 2.11626e+02
1.68987e+02 	 2.15543e+02
1.48415e+02 	 2.11221e+02
1.51866e+02 	 2.15059e+02
1.62688e+02 	 2.32458e+02
1.49459e+02 	 2.19242e+02
1.56443e+02 	 2.11184e+02
1.69893e+02 	 2.33085e+02
1.59148e+02 	 2.21490e+02
1.38855e+02 	 2.04613e+02
1.51809e+02 	 2.28215e+02
1.49498e+02 	 2.27190e+02
1.46812e+02 	 2.23724e+02
1.55248e+02 	 2.24169e+02
1.50213e+02 	 2.22759e+02
1.78135e+02 	 2.18735e+02
1.74122e+02 	 2.21362e+02
1.37772e+02 	 2.12816e+02
1.58228e+02 	 2.01955e+02
1.53350e+02 	 2.26868e+02
1.55015e+02 	 2.16498e+02
1.66109e+02 	 2.14827e+02
1.57719e+02 	 2.15204e+02
1.43682e+02 	 2.05747e+02
1.56880e+02 	 2.26478e+02
1.61770e+02 	 2.21724e+02
1.61512e+02 	 2.10012e+02
1.61267e+02 	 2.25330e+02
1.57327e+02 	 2.27126e+02
1.57185e+02 	 2.20352e+02
1.58320e+02 	 2.26063e+02
1.51079e+02 	 2.20869e+02
1.63750e+02 	 2.25237e+02
1.53910e+02 	 2.16769e+02
1.69543e+02 	 2.07539e+02
1.53163e+02 	 2.01254e+02
1.59418e+02 	 2.24467e+02
1.55086e+02 	 2.40135e+02
1.62407e+02 	 2.30878e+02
1.49549e+02 	 2.14118e+02
1.36888e+02 	 2.13162e+02
1.57006e+02 	 2.11724e+02
1.50257e+02 	 2.10717e+02
1.67204e+02 	 2.16549e+02
1.52446e+02 	 2.11221e+02
1.48207e+02 	 2.30257e+02
1.61893e+02 	 2.28051e+02
1.64950e+02 	 1.98871e+02
1.58639e+02 	 2.09763e+02
1.55390e+02 	 2.28171e+02
1.56046e+02 	 2.29318e+02
1.76394e+02 	 2.38507e+02
1.35900e+02 	 2.07488e+02
