galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_light_intensity_value,galaxies_lens_light_effective_radius_value,galaxies_lens_light_centre_0,galaxies_lens_light_centre_1,galaxies_lens_light_sersic_index,galaxies_lens_light_elliptical_comps_0,galaxies_lens_light_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_regularization_coefficient,log_likelihood,log_prior,log_posterior,weights
-0.2491193157813995,-0.13768107095413423,0.3395494446550118,-0.6579815842651227,47652.88161381728,8.226736346286728,-0.07552873056736441,-0.029158061423009723,2.2297939853813045,-0.36313232622937014,0.053708782518161725,3.381909073697673,31.419494495407154,-4.2166520996873114e+18,3.425320468003186,-4.2166520996873114e+18,0.0
-0.10069557597892603,0.53791274457703,0.022613766152354664,0.39799139561729624,4776.017433143999,15.413101988426742,-0.0071077371767595265,0.047281530807347705,4.698709292209771,-0.03163724646785572,0.1398212825034499,3.427438249567602,344.69083153388124,-3.706445990170146e+18,3.718829690688693,-3.706445990170146e+18,0.0
0.06874845016474657,0.14525342798497712,-0.6429738764301396,-0.21877201555184844,58377.93204736355,2.629958660739212,-0.0237445551763045,0.06994370843914272,2.3515157084833045,-0.1568063758317726,0.049745352162823615,2.9827465055029996,28.087143253788703,-2.555712020714017e+18,0.3146960432655032,-2.555712020714017e+18,0.0
-0.26464374156578846,0.06266489313034088,-0.96784376392492,-0.924967824570323,15168.771421456373,5.040080771886444,0.006910183680241017,0.006209051611340194,4.912557316683824,-0.18403264743746722,0.0443730136832659,2.336082938296477,689.2705472582351,-1.773158567202827e+18,1.3494310372775165,-1.773158567202827e+18,0.0
0.08982269377032587,0.014915763287197325,0.4218747661418425,-0.7987235635659691,19345.487835240256,8.722038147030807,-0.07075767321830922,0.05328377949642893,2.543397394949566,-0.15887999276982945,-0.041998139726285154,3.2388056294842866,5.582457297701687e-06,-5.6925695347606496e+17,179132.89781216337,-5.692569534758858e+17,0.0
-0.19663374148068155,0.2504121469438773,-0.2377290673360093,-0.8298517916558514,6420.5083904079065,15.088813089983846,0.08910671955180335,-0.05908655975612207,1.5025522798881514,0.0046018814386671325,-0.14915988699822702,2.0070823728570595,53760.739165460625,-8.732575354022426e+16,4.541176061917431,-8.732575354022426e+16,0.0
-0.13952924433270952,-0.2149907205593937,-0.5237005895972231,0.5751344273915053,2254.4510605174423,7.9729758783472455,-0.026243812572996114,-0.023134946569495773,3.134069264165227,-0.12326220426129436,-0.01135136126395237,3.3228273169314946,0.0012283926157142374,-3.493326083549033e+16,814.7409987178427,-3.493326083548951e+16,0.0
0.2819177580811937,-0.1654631904117988,0.7011824071947124,0.7946008118889878,2259.380308859777,22.876561493986564,0.09765655469995904,-0.036752737561111595,1.7692283330490188,-0.16469338400787603,-0.20613605971717036,3.5800185370615205,920.3774660251906,-1313875775333129.0,3.537463371793765,-1313875775333125.5,0.0
-0.4072870815831103,-0.5055761698938277,-0.057780543801762896,-0.8414046786112399,1256.4053526484558,10.33349148706446,-0.07568227823167539,-0.04180293367091297,2.0845854462717996,-0.03854712303393698,-0.08745700067759139,2.599794309065373,1.8204584245602012e-05,-1184822712624754.0,54934.73294093729,-1184822712569819.2,0.0
-0.24084559255658705,-0.04864037623618664,-0.12091459413428218,-0.7863355306625404,177.35362715550778,6.295428378497208,-0.08970737320050626,0.01978520500135425,3.9319422395844716,-0.11036342317402015,-0.03231925599232308,3.2048105023798295,7.04450901855561e-05,-362480441152552.1,14196.029387890763,-362480441138356.1,0.0
0.20970593961027828,-0.40080987874474755,-0.4727480920269629,0.11359018549178934,140.74409120423024,8.867075230073787,0.027945949135739445,-0.07239873623205531,3.301212560719728,-0.10865973935938042,0.16036906859340638,2.569280271981995,30.82347914185085,-269317741371643.8,2.8106342793698014,-269317741371641.0,0.0
0.34303975872023895,-0.20494809949998055,0.074711184987718,-0.18400221094838964,744.7199718688082,27.536923980390416,0.038573113042473295,-0.07556096416372748,1.0968985687815063,-0.02553609609564962,0.15740017396340597,2.6613139234384104,0.0008228094880410889,-39865369376237.086,1218.3302485912461,-39865369375018.76,0.0
0.16736333740374032,0.20331257179606774,0.660488441187036,-0.35599752741048984,18.405663580452067,21.34091827480431,-0.019396573300283368,0.04517817516458911,4.011191335709094,-0.1683851673321852,0.013554389653752658,2.5664255293064215,168.5322831218158,-19418767054136.844,0.7815517785962056,-19418767054136.062,0.0
-0.048724000778871734,0.01873872029309615,-0.48486045970082814,-0.8265958616025422,243.24377459744065,4.244353937932061,0.026725546778983866,0.017025913579660143,1.9775420033126787,-0.2033582618323698,0.050168648408273786,3.521759389427105,5.0762554927710735e-06,-11194897817402.34,196996.5826117499,-11194897620405.758,0.0
-0.34758238650947837,-0.30562076927423176,-0.009372540854815092,0.09363027310369398,509.9786545946563,26.541923455145984,0.023181024758165927,0.08980462404947098,0.8882976532779248,-0.3084635059853275,-0.01303453649649552,2.9341874139275363,267.9640985558032,-10373869030522.17,2.576058729095721,-10373869030519.594,0.0
-0.07115168855282883,-0.058035229667705614,-0.4283952768345025,0.10435829147967812,8.607270403988553,19.72846979055783,0.02372377754311361,0.05979258450805408,4.11771262863933,-0.3549237796796765,-0.10204353486237715,3.0541627698448988,1.1755254110632712e-06,-9385744795527.537,850686.393557192,-9385743944841.143,0.0
-0.5597234460799195,0.44136504290654455,-0.7026663167581475,-0.6724964541608516,5.604348801990273,19.834414592216255,0.03245925634336094,0.05583058444858874,4.9472725817667635,-0.16755450178111705,0.07842226645262362,3.671779573046575,0.00030851002096505306,-2442147287478.568,3245.766902644842,-2442147284232.801,0.0
0.15756707504834594,-0.0027021928053501936,0.2612182696367249,-0.2420841565210654,46.21305503964595,1.459688949634178,0.06128541032878035,-0.020042445805214998,3.30378618345047,-0.23106149197620157,0.011240778898654187,2.5111698078670606,623.3749268081018,-1333471602600.508,0.9416755409118545,-1333471602599.5664,0.0
-0.35600726979031544,-0.02777882855701768,0.12387869948978247,0.1831665236962674,26.907425914631183,6.527253809283051,0.06919085481245027,-0.03626453228801506,1.7134487564397691,-0.006585007028566681,0.12935819398478635,3.0089071055496857,7.71890544866414e-06,-896335013182.1238,129554.56450014142,-896334883627.5593,0.0
-0.19848355089646713,0.1844976992840578,0.04821063590063268,-0.6435273548507492,1.8658030308721467,21.7115846255792,0.06655679102514042,-0.08467525894712376,4.650691140506816,-0.15024962839182024,0.0332849607949011,2.6032210977532197,0.7669235606457884,-510937686408.5909,2.5464841493923744,-510937686406.0444,0.0
-0.07354828241278913,0.17436472182805454,0.8341470220112892,0.855081534095957,7.5103330079395665,9.418779376534033,-0.09377444966279036,-0.04377732895305129,2.9194423887349674,-0.021456959050341756,0.0017098068735802588,2.8511806551161154,0.0018279007976551825,-20381121785.82066,548.1643253216114,-20381121237.656334,0.0
-0.4240599585194075,-0.5086971069057895,-0.6499316325702653,0.5029980666991678,0.6907530633298995,5.670107524455814,0.09172847527598044,0.04561673074379585,4.98108564330511,0.07281338445886834,0.13885656960548728,2.17461594854474,0.1790586910802688,-5717836837.9826975,13.961307817959801,-5717836824.02139,0.0
-0.2860357579548269,-0.44749115014739965,-0.9367758458750655,-0.7226027615838231,4.803454831959614,1.358762241144723,0.07155361795216389,0.04302727199417458,3.5652837214245614,-0.17596605372016935,-0.04147158902398544,2.5639245156415016,0.001450007190703303,-2551416807.8644795,691.8658756220821,-2551416115.998604,0.0
0.3204086390200714,0.3522420586440134,-0.42227757596838966,-0.6120890085171906,2.972211009433175e-06,10.757151801612778,-0.09189625549596003,0.04439401443891963,4.796359398525307,-0.049483037602472746,-0.07459563304916184,3.104090963789529,58274.80947655688,-2011063843.6804676,336451.8887092676,-2010727391.7917583,0.0
-0.07623204136335276,-0.3740145864709636,0.5540648233529399,0.787016269865801,2.171207598884875e-06,16.234176292959123,0.008105283160297932,-0.00432508003515919,3.0917156213093486,-0.15020683822890465,0.06881331246361302,2.9860259724425235,57233.56050228798,-2009256284.090216,460574.2369201396,-2008795709.8532958,0.0
0.09582016737480029,-0.12605436975372375,0.9049427946912931,-0.5036767902773622,0.007801529284387693,19.58989721408698,-0.08259449931449787,0.07815669744873857,0.5647362620276918,-0.21577944707708774,0.02029766862845685,2.6179643848018435,18315.49930160611,-1921197386.37133,128.8263142462061,-1921197257.5450158,0.0
-0.22427919225014797,-0.24341633224935497,-0.433171362455675,0.21036558411013506,5.069503324250792e-06,24.43387046306846,-0.05189117910089594,-0.0520734682078295,0.9581975741731028,-0.1276556959465597,-0.015080915438102343,3.2519320589269114,10602.540865455332,-1904479189.2677357,197258.79686289697,-1904281930.4708729,0.0
-0.05780599441488042,0.34005464134524066,0.09440567469314187,0.15641393364586054,5.4074074047399164e-05,14.748592423944455,-0.051545302923946906,0.020267637416914244,1.9037417104106102,-0.14974537163037618,0.04999997966828205,3.749489898619648,0.0026875511853326497,-1887766294.3967063,18867.303363883948,-1887747427.0933425,0.0
-0.38821506305566156,-0.040277108041335385,0.045879475476301446,0.2239894900164594,0.00010446549225494336,17.728638793901297,-0.004072200366223758,0.04218479691422064,2.5980986024155963,-0.4524379564148318,0.03352678687517174,3.160090136452063,0.005578549990368338,-1683474842.94785,9757.579850519003,-1683465085.3679996,0.0
-0.04745378122215758,-0.2916593149227744,-0.8844648734721232,-0.30367856018526784,0.012793363481629674,27.824951258005527,0.04673023141600502,0.039395723892313744,3.3606119678546933,-0.21327813498723902,0.03403031119017576,2.834289316431554,21900.602622702176,-1609606740.6083665,78.98330414276546,-1609606661.6250625,0.0
-0.0934635812798704,0.45352116310351387,-0.5347798377969435,0.8442930130793682,6.670816076767612e-05,19.347243460497552,0.005432497730718147,-0.08869751679730149,3.9992516674658547,-0.1592272236141795,0.23336951517354934,2.9535394781638455,6625.422574580668,-1511319870.0864716,14994.597481021627,-1511304875.4889905,0.0
0.12236679484530875,0.11341824531209142,0.23211612840931517,0.49002350258755323,0.01642202588148019,2.1167765724120824,0.06986845755049426,-0.03881791045710812,0.7693522125716039,-0.32905041964229625,-0.06527174295942553,3.5497204588009024,4.409870553979475,-1503003442.1311429,63.94098877501787,-1503003378.190154,0.0
-0.4819305444265647,-0.3913829350592191,-0.6340036706827452,0.3987744728687106,1.249163843194643e-06,28.6487701868869,-0.016828536848638137,-0.03546835854718547,2.23846726551346,-0.3746398544927916,0.054704683756582974,2.7850956153609725,5175.680035099715,-1458003917.2402148,800540.530255845,-1457203376.709959,0.0
0.22236934978837322,0.13147412885775556,-0.4223065586656889,-0.22912911056397856,4.021078285977398e-06,20.469953022022544,-0.08193733576789573,0.068403935859328,3.169136003245318,-0.20286273048525216,-0.1083293503794093,3.141560052052298,1.6591917318224596,-1450232668.8480716,248691.32646385688,-1449983977.5216076,0.0
-0.3205902865862009,0.14622939544287403,0.46564537396391614,-0.3137268711758521,2.7348267852034685e-06,4.229873761476865,0.03949658573159176,-0.09315265247078881,3.090491852888062,-0.22453892300647976,0.09969102579430919,3.591671357261745,0.0006079447489040517,-1345003491.3878524,367301.10090627155,-1344636190.286946,0.0
-0.24289993600834853,0.38164966671486733,-0.052406376706393365,0.3915136327599489,1.081402733506885e-06,27.643339375546155,0.04899754304382062,-0.03914503536818581,4.008736780492315,-0.10494298623398267,-0.03351689421878762,2.3674053167847036,20.10470138918007,-1303780201.207136,924726.8616012767,-1302855474.3455346,0.0
-0.1707863078404268,0.12845680308810964,0.09201543647120336,0.6532112174985392,3.6606829390554846e-05,22.585371096707313,-0.024610851245840573,0.08684222021732815,1.1972465063416544,-0.15633125069180792,0.14094298867312016,3.381819485187629,8.399973487240881e-05,-1243190463.109672,39223.73554551708,-1243151239.3741264,0.0
0.03680874031305821,-0.2795211021734755,-0.3894551344334767,-0.007143766495388615,0.0010295979333389816,11.079892281859228,0.05169866554341526,0.08901584893644929,1.6359618966699419,-0.20485076403126995,0.0005984659847901993,2.1375980202036287,0.2142595850743713,-1219112865.5338864,977.873922937314,-1219111887.6599636,0.0
0.022628710333139845,0.6316051366956257,-0.7524221861065172,-0.2873109347021725,0.00015626844150570059,18.03417759585883,-0.08070084725880751,-0.0855700726570138,3.6401255760340914,-0.20741314265736685,-0.009119973936442496,3.610638936079277,2620.9660811405424,-1194686303.8482234,6402.5496218066555,-1194679901.2986016,0.0
-0.17086863193316074,-0.4701821358594827,0.8044811052090506,-0.4655546446940855,0.00035793081365404595,22.604303613098246,0.017411722165906696,-0.022837331473548786,3.6959868175255837,-0.09242467855772524,-0.016518236239119206,2.829044712726435,4389.134859234352,-1166999204.9666545,2795.3966969408357,-1166996409.5699575,0.0
0.26524981358568694,-0.04508478598418063,-0.05951711000660631,0.48717280986683,0.029857589564162068,19.159095628864215,0.09486494455620006,-0.08012276111819597,2.43101537112729,-0.05337857013774587,-0.0293694327453438,2.6898182021569896,1.2351615743950084e-05,-1144715473.8964744,80995.54115262927,-1144634478.3553216,0.0
0.4322808795067943,0.1612555825851103,-0.5310154405571723,-0.20422322408671145,3.102223974890084e-06,7.540047379975755,-0.08492578317540245,0.04213459191596111,4.188518669196853,-0.09603842398666729,-0.11176859083127073,2.644004497074634,1.4939625615367288e-06,-1071296088.1931927,991712.3086639475,-1070304375.8845288,0.0
-0.5200407685533375,-0.44034303087135274,0.12039583399820342,-0.5971142325564851,9.658108774519056e-06,17.04713324932375,-0.06647048671159834,-0.028274635731781225,0.9657151299736677,-0.1540518017839509,0.12492303237642534,2.95046391188012,10.541044699072463,-1056478168.0504364,103543.4007995066,-1056374624.6496369,0.0
-0.09026058514659042,0.1071524524770374,-0.3435135348180336,-0.5660137547321711,5.720163335989202e-05,13.421201935308085,0.0605095038438303,-0.04800561199954132,2.8427125869343217,-0.27567057234739145,0.06537659453356873,2.8724663905010894,0.01805472834001209,-1053194200.6738113,17538.622178313166,-1053176662.051633,0.0
0.570867416467107,-0.2950883933106958,0.5035148406223773,0.173873787479083,8.370061738078203e-06,24.33999715658869,0.07743575557427809,0.06337818932416162,1.6042678089304119,-0.15880272632011241,0.006302235218448348,2.694444670720023,64.01571585936443,-987888890.2770983,119475.88697001366,-987769414.3901283,0.0
-0.2529194634601139,0.5119329276918575,0.12137679198210938,0.698918651814354,0.00025249687938626536,3.5320626338142125,0.09943116779661762,0.07211268912047439,1.2773154544651624,-0.3753991428135797,0.11314726678322444,3.003513279166685,6.547463432652326e-05,-983430084.99318,19238.69623396008,-983410846.296946,0.0
-0.03540077031279385,-0.035292214009201565,-0.7784680730316811,0.28869854386811755,3.923741959935477e-05,22.13515690058189,-0.02744496190139563,0.09130484068329295,2.920156922999752,-0.3329945319823776,-0.024368345609383262,3.9737214040196953,2.2370228893518713,-927593841.6447673,25490.26995102819,-927568351.3748163,0.0
0.06875644950576208,0.04302392002741276,-0.48497237730178755,-0.30546217553356847,0.09123688561642834,6.841909312007987,0.09274189019052217,-0.06388474172457577,1.4050820165817042,0.0658644561493873,0.043099969744122106,2.176547500337033,0.0003599075932276418,-917336916.06077,2792.955575869946,-917334123.1051942,0.0
-0.17410920035312633,0.1939657525497325,-0.022477988915816427,0.7385923640485301,4.630223408420376e-05,10.661879421510541,0.02076321629215057,-0.0608239670497873,1.1014375033422708,-0.09279393892147317,0.16415281008597693,2.8123988753111986,0.03996247911817068,-909935622.7806644,21624.14141138132,-909913998.639253,0.0
-0.004272701622971148,0.24407095710128723,0.16468089098767646,0.13393356356419406,0.4399533118005814,26.50895289337919,-0.01530601559572664,-0.0983730496815241,2.6994222859245776,-0.1682166906234465,-0.07416922242685867,3.4311878270545613,1.5215251546744847e-05,-879101333.7257508,65726.90158342411,-879035606.8241674,0.0
0.4672494407860564,-0.6863961675146142,0.4049821209759432,0.5591681322684541,0.000125985022345807,6.945916356393593,-0.021526050965388094,0.026169622288795324,2.5484561712945073,-0.08843031774713261,0.023961747981104124,2.9457873542227393,0.0017105549641392682,-855426903.8032752,8526.0642577212,-855418377.7390175,0.0
-0.21081743625614796,-0.18070102973620883,0.6188162352680893,-0.5181451650078208,1.5209101566912198,16.184273164756004,0.0525265474840155,-0.05208345375262176,0.6326419980286682,-0.19632613101365406,0.1273885898510213,3.4603100244457226,1.0291990132175521,-780717060.6723794,3.5326181856837584,-780717057.1397612,0.0
0.3047781379258947,0.5890509740838508,-0.1896301823297024,-0.5665085360566513,2.6499633837902736e-06,1.4134604757241986,0.018006410233074782,-0.05964875060234401,3.599878677522402,-0.10608017897924116,0.04903193011999829,2.253882285830066,22.188838592505153,-731262899.8476835,377367.35055316635,-730885532.4971304,0.0
0.2624639765995586,-0.507449943494118,0.3927770575876628,-0.32029143685452954,0.0930048092547377,19.982228116103872,-0.07590524040331204,0.030548304198070725,2.656742520596901,-0.033772491268260305,-0.03054595147557041,4.054222983868671,167.23447508793944,-715470378.771355,15.651647641364184,-715470363.1197073,0.0
-0.4604449074212784,0.010322875298376758,-0.6738388894166665,-0.39504231309874105,0.0004653542996839453,29.228733215989763,-0.03242697774855692,0.0446732324764926,2.5352471574205877,-0.19250622575823828,-0.03855584295484892,2.667883836558262,4.936051819067663e-06,-697911264.1630554,204741.50152252967,-697706522.6615329,0.0
0.5789578574657849,0.07780967023090472,0.33365198106072436,-0.7289458120137491,0.1296665900937852,26.245197800066734,0.04633351976148942,-0.0906276899846644,1.1261364552219626,-0.19535876005032024,0.06414268691249096,2.7213724676379987,21.997118580705667,-658537274.8195062,10.101437759461323,-658537264.7180684,0.0
0.40444459421521856,-0.30674456578679293,-0.7695053466666106,-0.24326148899110822,0.007996163155801966,8.877457230604396,-0.01800766388912582,0.07673893727448272,3.1660486410449544,0.04434540738964024,-0.12353568984404152,2.4856840869783112,0.922448726592289,-648388938.9531258,130.52200915051424,-648388808.4311167,0.0
-0.13431525623444257,-0.608854726079481,-0.6816204511246917,-0.40245041914484836,0.04849212811187502,21.170893492628682,0.04227535936533813,-0.08001860473024172,2.181316127310567,-0.4090158708466932,-0.1485838177740044,3.538209408964821,1.6792207931222426e-06,-638411257.7771453,595542.4223392674,-637815715.354806,0.0
-0.5346907498625393,0.015026405910213819,-0.6332689938204565,0.5818970781033574,5.2589642285976175e-05,24.868466094676158,-0.09448035256580417,0.05163140371445535,3.2461584494795837,-0.12142951553983825,-0.008316464774642074,2.7375528179857294,0.06323895768928303,-588024971.0702134,19032.67048299883,-588005938.3997304,0.0
-0.15279782020183308,0.316897425098955,-0.6071165138365553,-0.37074801022879345,2.1881013652156964,13.452785789063858,0.08069575390379333,0.01029280341591951,0.9306230990419634,-0.42087360946955754,0.04483449462970617,3.687920913280291,0.003456801704701,-568019355.6487199,295.4835987568293,-568019060.1651212,0.0
-0.22697632769589565,0.5974695052447258,-0.6177132064489281,0.07740018128466941,0.1982116717296832,17.29150319947251,-0.03537796784379087,0.00769391735528871,2.0387663928515405,-0.16097248489877294,-0.028435493010276716,2.2391758247748466,0.0009552673273913176,-563529679.6681223,1055.2092556366297,-563528624.4588666,0.0
0.3236495448157515,0.28938762284297487,-0.24038672674120343,-0.8362395150541919,2.3545068949835457e-05,19.57947109470985,0.009820003391344992,-0.08339341593959436,0.5597627387405106,-0.294084253658484,0.08913657046837174,2.790766449362508,0.0007414491717299366,-503369400.8344171,43823.08678302713,-503325577.74763405,0.0
0.520176000697803,0.14235674427270806,-0.5756777895730611,-0.8341565409578517,0.20233581818032226,16.669667813987264,0.012870648200937557,-0.029557193830547293,4.967467242125596,-0.0820984364214721,-0.11821218419845335,3.4667331972472275,1.3440192222149365e-05,-501765885.4204166,74411.67318217435,-501691473.7472344,0.0
0.38346790101304407,-0.3366171433857454,0.6165677127935387,-0.2741638731745897,0.01460720931872187,14.223107081174197,-0.08783073126668406,0.039917629375517016,4.926970599805193,-0.25595810851581685,-0.08129303480344176,2.2751601085630737,0.018804464547475554,-492377823.87662226,124.96548133533477,-492377698.9111409,0.0
-0.028521180562799946,0.14016277758921383,0.3178669414849582,-0.7214189019361064,0.08679891528850958,26.936606718625576,0.030189474926156118,-0.07950039610338118,2.468604838273065,-0.2002359014563074,0.1428587638431072,2.71953578193171,0.00029986231108959356,-465296767.09752744,3347.7897302790648,-465293419.3077972,0.0
0.13461065931632468,0.2942240254742986,0.27731246176235147,0.8777411602709317,3.7160535332995677,9.59129923249752,0.019017669664356515,0.075386980397676,0.6345267191500938,-0.08799587465793032,0.06872727395151797,2.9966872508138804,5.722335367828113e-06,-432433800.37388474,174755.06786362125,-432259045.3060211,0.0
0.08405742305927065,-0.17754143297101113,-0.4576441600529313,-0.8418916953273301,0.0005176824340252475,8.972442067749117,0.024610346694438484,0.018204864815223126,3.7553321535911968,-0.18131482359708612,-0.012042380480066247,4.332701040173208,790.5042636233147,-420552485.93411905,1935.806733379059,-420550550.1273857,0.0
0.6333992919646833,-0.3081264239991402,0.8670875302788108,-0.3021842757007991,5.058786585863944e-06,18.308073690388586,-0.05182126122709512,-0.053427579230661416,4.094116819052687,-0.2415793649696144,-0.1085835105106791,3.028654297092873,5.635917526703286e-06,-381708923.61996233,375113.106124749,-381333810.5138376,0.0
0.05291480347492039,-0.3153351711735843,-0.2762062737467972,0.22874260557632575,0.8341233756446585,2.0763657566633773,0.06233414370621271,0.02104066997854033,3.182714667263716,0.04007992633680141,-0.16610457768691664,2.8676609759313356,0.009177140002098788,-380103472.3488339,113.79964708440951,-380103358.5491868,0.0
-0.45853267434316997,0.10250526511582041,-0.2776816661473691,-0.11177845072453585,0.062460029791743796,21.87631598552948,-0.05316329816469936,-0.039440252767542816,3.933341087520758,-0.2030302015758398,-0.11740159816193171,2.786275348499512,16.17830351916443,-363467885.87434894,18.22230013931409,-363467867.6520488,0.0
0.03927766148148012,0.3710510250063578,-0.8031925997952643,-0.47135167854129456,3.3970108040676577,1.3359369086539985,-0.08213441769705004,0.054143948618633336,1.90421937581936,-0.33112306705181577,0.16422741434621216,3.6066145011786785,6923.264796484931,-356404336.3739933,5.050994515574022,-356404331.32299876,0.0
0.1952486470394283,0.0003599328651192856,-0.5821254190562979,0.12321917788447778,0.3663916800406071,24.676865968063233,0.06787427424540673,-0.08286995796849135,2.025724522253306,-0.19386583702387614,0.007438559264367084,2.9759392584599667,0.013030291689341588,-354332918.9099578,79.81956889946963,-354332839.09038895,0.0
-0.13278939736462583,0.1288138701753647,-0.9737005500928317,-0.6354041455310648,2.771543181234053,20.579887116724233,-0.033898519225615265,-0.025740181339214407,1.6449915481530628,-0.1478628511251807,0.17906587971678148,2.634914409263489,0.00697085561406262,-350665089.85875994,145.80840761911594,-350664944.05035233,0.0
0.05136349211142936,-0.06370095835233465,-0.4940229163486429,-0.762815324586495,0.005056677496671741,26.321728709427468,-0.09503356785683621,-0.07885185792000074,0.9465429172739557,-0.07340917035227278,0.05761156691251434,2.569507588269145,0.07104059278502578,-335026379.70952594,212.56862465732297,-335026167.14090127,0.0
0.08961629560977456,-0.38321763808885234,0.908307583760581,0.4732711366816824,0.018149057443584655,21.070966469674282,0.03909331061280008,0.07364485399949036,2.23603625432261,-0.15313468655821766,0.024748660153161142,3.342771381908479,1096.8743028762528,-327153269.9468189,56.3051191592491,-327153213.64169973,0.0
0.11307661284713603,-0.5544092463033351,0.726479627400864,0.6244002191173388,1.1130867482939327e-06,23.765103946421164,-0.05637347082885733,-0.02281791338786729,3.140028669011178,-0.2311857378498391,0.0650441151697167,3.715053119836125,0.8243861257469135,-312261547.52470875,898407.338136616,-311363140.18657213,0.0
