# Vel [km/s] 	 Disp [km/s]
1.59203e+02 	 2.35157e+02
1.54620e+02 	 2.48400e+02
1.44594e+02 	 2.37510e+02
1.52278e+02 	 2.37463e+02
1.54525e+02 	 2.36812e+02
1.33061e+02 	 2.48089e+02
1.56647e+02 	 2.35443e+02
1.46020e+02 	 2.38256e+02
1.55416e+02 	 2.58792e+02
1.59312e+02 	 2.32986e+02
1.54665e+02 	 2.19023e+02
1.50446e+02 	 2.32121e+02
1.48869e+02 	 2.36130e+02
1.60961e+02 	 2.42847e+02
1.64242e+02 	 2.24714e+02
1.64300e+02 	 2.28859e+02
1.58038e+02 	 2.51157e+02
1.44632e+02 	 2.36931e+02
1.46268e+02 	 2.34343e+02
1.51202e+02 	 2.44898e+02
1.38089e+02 	 2.49334e+02
1.55127e+02 	 2.57396e+02
1.46080e+02 	 2.31203e+02
1.48296e+02 	 2.32897e+02
1.36414e+02 	 2.42062e+02
1.47333e+02 	 2.50035e+02
1.47798e+02 	 2.42558e+02
1.61246e+02 	 2.38971e+02
1.60663e+02 	 2.25392e+02
1.37093e+02 	 2.28915e+02
1.52525e+02 	 2.53064e+02
1.58287e+02 	 2.43680e+02
1.47537e+02 	 2.44509e+02
1.46030e+02 	 2.45551e+02
1.54648e+02 	 2.24733e+02
1.42625e+02 	 2.40920e+02
1.49026e+02 	 2.45599e+02
1.58624e+02 	 2.45571e+02
1.41126e+02 	 2.25521e+02
1.49871e+02 	 2.41708e+02
1.52261e+02 	 2.32116e+02
1.41584e+02 	 2.29231e+02
1.54670e+02 	 2.27360e+02
1.49135e+02 	 2.52373e+02
1.54382e+02 	 2.49798e+02
1.42961e+02 	 2.38300e+02
1.44722e+02 	 2.55963e+02
1.37643e+02 	 2.55920e+02
1.48821e+02 	 2.31727e+02
1.48913e+02 	 2.39777e+02
1.47835e+02 	 2.60556e+02
1.43119e+02 	 2.37225e+02
1.52541e+02 	 2.32825e+02
1.45043e+02 	 2.42358e+02
1.45633e+02 	 2.40181e+02
1.54273e+02 	 2.28231e+02
1.46521e+02 	 2.54257e+02
1.47444e+02 	 2.36649e+02
1.69164e+02 	 2.24310e+02
1.54767e+02 	 2.59796e+02
1.50078e+02 	 2.50038e+02
1.46209e+02 	 2.52277e+02
1.48779e+02 	 2.30460e+02
1.51361e+02 	 2.53785e+02
1.46444e+02 	 2.41751e+02
1.43855e+02 	 2.42835e+02
1.45168e+02 	 2.27028e+02
1.41784e+02 	 2.35885e+02
1.54704e+02 	 2.46553e+02
1.33591e+02 	 2.28636e+02
1.36899e+02 	 2.52228e+02
1.43455e+02 	 2.40162e+02
1.53078e+02 	 2.42158e+02
1.49463e+02 	 2.33053e+02
1.30567e+02 	 2.43741e+02
1.39551e+02 	 2.30137e+02
1.34432e+02 	 2.34363e+02
1.52341e+02 	 2.36269e+02
1.60706e+02 	 2.47789e+02
1.45266e+02 	 2.41052e+02
1.50072e+02 	 2.44742e+02
1.49016e+02 	 2.38558e+02
1.54462e+02 	 2.39460e+02
1.46248e+02 	 2.40352e+02
1.40738e+02 	 2.25812e+02
1.51892e+02 	 2.16737e+02
1.53821e+02 	 2.37578e+02
1.41374e+02 	 2.30093e+02
1.37125e+02 	 2.47394e+02
1.47272e+02 	 2.27755e+02
1.69726e+02 	 2.34231e+02
1.62987e+02 	 2.42823e+02
1.44720e+02 	 2.42840e+02
1.49105e+02 	 2.30638e+02
1.43249e+02 	 2.46633e+02
1.36502e+02 	 2.44529e+02
1.51929e+02 	 2.49790e+02
1.58840e+02 	 2.41129e+02
1.47828e+02 	 2.41078e+02
1.45970e+02 	 2.37015e+02
1.50521e+02 	 2.37107e+02
1.49216e+02 	 2.40529e+02
1.47958e+02 	 2.39399e+02
1.54754e+02 	 2.35274e+02
1.52261e+02 	 2.33507e+02
1.64131e+02 	 2.21129e+02
1.40632e+02 	 2.58981e+02
1.43551e+02 	 2.41644e+02
1.43597e+02 	 2.30895e+02
1.55006e+02 	 2.31684e+02
1.52730e+02 	 2.44639e+02
1.53839e+02 	 2.36096e+02
1.53469e+02 	 2.27634e+02
1.56367e+02 	 2.35682e+02
1.49728e+02 	 2.38959e+02
1.45930e+02 	 2.52873e+02
1.64349e+02 	 2.40349e+02
1.53535e+02 	 2.63930e+02
1.42583e+02 	 2.43122e+02
1.52394e+02 	 2.42048e+02
1.49686e+02 	 2.26163e+02
1.52601e+02 	 2.45347e+02
1.58386e+02 	 2.26961e+02
1.53449e+02 	 2.40428e+02
1.53452e+02 	 2.46062e+02
1.42884e+02 	 2.36206e+02
1.48152e+02 	 2.40513e+02
1.50303e+02 	 2.44871e+02
1.46772e+02 	 2.54959e+02
1.66196e+02 	 2.43668e+02
1.35293e+02 	 2.30484e+02
1.52047e+02 	 2.39373e+02
1.36827e+02 	 2.36479e+02
1.33870e+02 	 2.49953e+02
1.20947e+02 	 2.46686e+02
1.57368e+02 	 2.37173e+02
1.51361e+02 	 2.46389e+02
1.39243e+02 	 2.43071e+02
1.39382e+02 	 2.45029e+02
1.60796e+02 	 2.37773e+02
1.61625e+02 	 2.39766e+02
1.59444e+02 	 2.39061e+02
1.51348e+02 	 2.58612e+02
1.51824e+02 	 2.43436e+02
1.61824e+02 	 2.35521e+02
1.56401e+02 	 2.44837e+02
1.61366e+02 	 2.52272e+02
1.44790e+02 	 2.56112e+02
1.42324e+02 	 2.35981e+02
1.43646e+02 	 2.35670e+02
1.50906e+02 	 2.27599e+02
1.34552e+02 	 2.59404e+02
1.51701e+02 	 2.38185e+02
1.51732e+02 	 2.44121e+02
1.54310e+02 	 2.28820e+02
1.59714e+02 	 2.39490e+02
1.47838e+02 	 2.35382e+02
1.55434e+02 	 2.38907e+02
1.47600e+02 	 2.48177e+02
1.48073e+02 	 2.51175e+02
1.62549e+02 	 2.46472e+02
1.58006e+02 	 2.32072e+02
1.56463e+02 	 2.32126e+02
1.60867e+02 	 2.41921e+02
1.64681e+02 	 2.50630e+02
1.61620e+02 	 2.46150e+02
1.41324e+02 	 2.47683e+02
1.50784e+02 	 2.39414e+02
1.37985e+02 	 2.41387e+02
1.61398e+02 	 2.39874e+02
1.59509e+02 	 2.45162e+02
1.40636e+02 	 2.56717e+02
1.58250e+02 	 2.36899e+02
1.27834e+02 	 2.27051e+02
1.73006e+02 	 2.21971e+02
1.31182e+02 	 2.43847e+02
1.65660e+02 	 2.40107e+02
1.49681e+02 	 2.47071e+02
1.47129e+02 	 2.45473e+02
1.46943e+02 	 2.25332e+02
1.43155e+02 	 2.25451e+02
1.57293e+02 	 2.38606e+02
1.51299e+02 	 2.45798e+02
1.41569e+02 	 2.37383e+02
1.47890e+02 	 2.41647e+02
1.31729e+02 	 2.49141e+02
1.52676e+02 	 2.30765e+02
1.41912e+02 	 2.21444e+02
1.47543e+02 	 2.40398e+02
1.47999e+02 	 2.52128e+02
1.47135e+02 	 2.39367e+02
1.45849e+02 	 2.48564e+02
1.50966e+02 	 2.50141e+02
1.53674e+02 	 2.26218e+02
1.52510e+02 	 2.49320e+02
1.58904e+02 	 2.40628e+02
1.47609e+02 	 2.39689e+02
1.58132e+02 	 2.37453e+02
1.53224e+02 	 2.34648e+02
1.51754e+02 	 2.37997e+02
