# Vel [km/s] 	 Disp [km/s]
1.81903e+02 	 2.54134e+02
1.78802e+02 	 2.40839e+02
1.86875e+02 	 2.24573e+02
1.78792e+02 	 2.52695e+02
1.82297e+02 	 2.41782e+02
1.75480e+02 	 2.39856e+02
1.79645e+02 	 2.49150e+02
1.66102e+02 	 2.48998e+02
1.65634e+02 	 2.38144e+02
1.81461e+02 	 2.79949e+02
1.84662e+02 	 2.52366e+02
1.70729e+02 	 2.45529e+02
1.79217e+02 	 2.51617e+02
1.67390e+02 	 2.39247e+02
1.77757e+02 	 2.52641e+02
1.73889e+02 	 2.32254e+02
1.95597e+02 	 2.54732e+02
1.83240e+02 	 2.49893e+02
1.78431e+02 	 2.50140e+02
1.78649e+02 	 2.53164e+02
1.89608e+02 	 2.49564e+02
1.90869e+02 	 2.53578e+02
1.86645e+02 	 2.48273e+02
1.72014e+02 	 2.39792e+02
1.66588e+02 	 2.44690e+02
1.66549e+02 	 2.40701e+02
1.83408e+02 	 2.54411e+02
1.54475e+02 	 2.61775e+02
1.74472e+02 	 2.35294e+02
1.93026e+02 	 2.43340e+02
1.77899e+02 	 2.17267e+02
1.82773e+02 	 2.37953e+02
1.95513e+02 	 2.35636e+02
1.93161e+02 	 2.54715e+02
1.78206e+02 	 2.51378e+02
1.70902e+02 	 2.52586e+02
1.62658e+02 	 2.41339e+02
1.61920e+02 	 2.42042e+02
1.68728e+02 	 2.40774e+02
1.98354e+02 	 2.49849e+02
1.91903e+02 	 2.44587e+02
1.84145e+02 	 2.43037e+02
1.76237e+02 	 2.54371e+02
1.75669e+02 	 2.40961e+02
1.70559e+02 	 2.40095e+02
1.88411e+02 	 2.52169e+02
1.83662e+02 	 2.34696e+02
1.77072e+02 	 2.45925e+02
1.84509e+02 	 2.62662e+02
1.79543e+02 	 2.33684e+02
1.92150e+02 	 2.45104e+02
1.87315e+02 	 2.54236e+02
1.67656e+02 	 2.48842e+02
1.76354e+02 	 2.53313e+02
1.61170e+02 	 2.50304e+02
1.80247e+02 	 2.61929e+02
1.66639e+02 	 2.43683e+02
1.84072e+02 	 2.41998e+02
1.73832e+02 	 2.37291e+02
1.87258e+02 	 2.26920e+02
1.84668e+02 	 2.77379e+02
1.74505e+02 	 2.48515e+02
1.70536e+02 	 2.44577e+02
1.72621e+02 	 2.51495e+02
1.75712e+02 	 2.56308e+02
1.60838e+02 	 2.68998e+02
1.80401e+02 	 2.47150e+02
1.78720e+02 	 2.54243e+02
1.91226e+02 	 2.46525e+02
1.75432e+02 	 2.52384e+02
1.85605e+02 	 2.56144e+02
1.73598e+02 	 2.55484e+02
1.83027e+02 	 2.45330e+02
1.66874e+02 	 2.58522e+02
1.89827e+02 	 2.65855e+02
1.60215e+02 	 2.59084e+02
1.89669e+02 	 2.46987e+02
1.59327e+02 	 2.46923e+02
1.64710e+02 	 2.46807e+02
1.70714e+02 	 2.28667e+02
1.78823e+02 	 2.68654e+02
1.78131e+02 	 2.73308e+02
1.89179e+02 	 2.39768e+02
1.92756e+02 	 2.47579e+02
1.65846e+02 	 2.25479e+02
1.71696e+02 	 2.39266e+02
1.88999e+02 	 2.60166e+02
1.67063e+02 	 2.48897e+02
1.82992e+02 	 2.33418e+02
1.60969e+02 	 2.47128e+02
1.82651e+02 	 2.43745e+02
1.90042e+02 	 2.65316e+02
1.60903e+02 	 2.40023e+02
1.75058e+02 	 2.54256e+02
1.95002e+02 	 2.39038e+02
1.93976e+02 	 2.61443e+02
1.83284e+02 	 2.52923e+02
1.90885e+02 	 2.31302e+02
1.87876e+02 	 2.46543e+02
1.89137e+02 	 2.47008e+02
