# Vel [km/s] 	 Disp [km/s]
1.50664e+02 	 2.30501e+02
1.51403e+02 	 2.15675e+02
1.42966e+02 	 2.51968e+02
1.52955e+02 	 2.17360e+02
1.48080e+02 	 2.33128e+02
1.45692e+02 	 2.42486e+02
1.33392e+02 	 2.25265e+02
1.43866e+02 	 2.49516e+02
1.52896e+02 	 2.20645e+02
1.49885e+02 	 2.33904e+02
1.68223e+02 	 2.36127e+02
1.59478e+02 	 2.27240e+02
1.45689e+02 	 2.30995e+02
1.52641e+02 	 2.19054e+02
1.41769e+02 	 2.24584e+02
1.57312e+02 	 2.33729e+02
1.49672e+02 	 2.33868e+02
1.52574e+02 	 2.17845e+02
1.51225e+02 	 2.36802e+02
1.56879e+02 	 2.45391e+02
1.46553e+02 	 2.36638e+02
1.52103e+02 	 2.24384e+02
1.64333e+02 	 2.39316e+02
1.55456e+02 	 2.28505e+02
1.52675e+02 	 2.31705e+02
1.50051e+02 	 2.33642e+02
1.41930e+02 	 2.41682e+02
1.46264e+02 	 2.13285e+02
1.49062e+02 	 2.35881e+02
1.47882e+02 	 2.47082e+02
1.44845e+02 	 2.16490e+02
1.47955e+02 	 2.15507e+02
1.48403e+02 	 2.31852e+02
1.45411e+02 	 2.14867e+02
1.51655e+02 	 2.06814e+02
1.49190e+02 	 2.26713e+02
1.48187e+02 	 2.41756e+02
1.45390e+02 	 2.20376e+02
1.50243e+02 	 2.28881e+02
1.55044e+02 	 2.23832e+02
1.49380e+02 	 2.30199e+02
1.48472e+02 	 2.44954e+02
1.61082e+02 	 2.28775e+02
1.48777e+02 	 2.20411e+02
1.57400e+02 	 2.30912e+02
1.42386e+02 	 2.30784e+02
1.61762e+02 	 2.41230e+02
1.54470e+02 	 2.29896e+02
1.39989e+02 	 2.26189e+02
1.69900e+02 	 2.19798e+02
1.51699e+02 	 2.39393e+02
1.59588e+02 	 2.25818e+02
1.52863e+02 	 2.30524e+02
1.37943e+02 	 2.30739e+02
1.54302e+02 	 2.30962e+02
1.60492e+02 	 2.43419e+02
1.53747e+02 	 2.21149e+02
1.52798e+02 	 2.40725e+02
1.51145e+02 	 2.28102e+02
1.57786e+02 	 2.38543e+02
1.59057e+02 	 2.22823e+02
1.39873e+02 	 2.22490e+02
1.64187e+02 	 2.26793e+02
1.69076e+02 	 2.42130e+02
1.46964e+02 	 2.20510e+02
1.42452e+02 	 2.31676e+02
1.48652e+02 	 2.11235e+02
1.63565e+02 	 2.34297e+02
1.66866e+02 	 2.27463e+02
1.53461e+02 	 2.17170e+02
1.40621e+02 	 2.26072e+02
1.57642e+02 	 2.30505e+02
1.53087e+02 	 2.13778e+02
1.57352e+02 	 2.33220e+02
1.62773e+02 	 2.39028e+02
1.51463e+02 	 2.33699e+02
