# Vel [km/s] 	 Disp [km/s]
1.44862e+02 	 2.44228e+02
1.50851e+02 	 2.37926e+02
1.51227e+02 	 2.47663e+02
1.48598e+02 	 2.34673e+02
1.51526e+02 	 2.26693e+02
1.54206e+02 	 2.27205e+02
1.53028e+02 	 2.50273e+02
1.47339e+02 	 2.23338e+02
1.53279e+02 	 2.27059e+02
1.56572e+02 	 2.20141e+02
1.42861e+02 	 2.37042e+02
1.58449e+02 	 2.41447e+02
1.54720e+02 	 2.37349e+02
1.45844e+02 	 2.47844e+02
1.35325e+02 	 2.44627e+02
1.66665e+02 	 2.30840e+02
1.50526e+02 	 2.40689e+02
1.61226e+02 	 2.32433e+02
1.51159e+02 	 2.26876e+02
1.67340e+02 	 2.43733e+02
1.59583e+02 	 2.36800e+02
1.52028e+02 	 2.29788e+02
1.49637e+02 	 2.38213e+02
1.51136e+02 	 2.26251e+02
1.66952e+02 	 2.27129e+02
1.49847e+02 	 2.48734e+02
1.38558e+02 	 2.39210e+02
1.49507e+02 	 2.26160e+02
1.54668e+02 	 2.48802e+02
1.42213e+02 	 2.33572e+02
1.42054e+02 	 2.35722e+02
1.52633e+02 	 2.45216e+02
1.61543e+02 	 2.41186e+02
1.43679e+02 	 2.41330e+02
1.49912e+02 	 2.35247e+02
1.50098e+02 	 2.41386e+02
1.56716e+02 	 2.47793e+02
1.56468e+02 	 2.33637e+02
1.48711e+02 	 2.36529e+02
1.46023e+02 	 2.32263e+02
1.41229e+02 	 2.39125e+02
1.55776e+02 	 2.39476e+02
1.53388e+02 	 2.37486e+02
1.43825e+02 	 2.19906e+02
1.47392e+02 	 2.25928e+02
1.48055e+02 	 2.42839e+02
1.69044e+02 	 2.41680e+02
1.59726e+02 	 2.33989e+02
1.47276e+02 	 2.38365e+02
1.41809e+02 	 2.37270e+02
1.40179e+02 	 2.30875e+02
1.55900e+02 	 2.24968e+02
1.50431e+02 	 2.44623e+02
1.50721e+02 	 2.39367e+02
1.43488e+02 	 2.26575e+02
1.51185e+02 	 2.48870e+02
1.38713e+02 	 2.34371e+02
1.57265e+02 	 2.41710e+02
1.39024e+02 	 2.42287e+02
1.48814e+02 	 2.31256e+02
1.43830e+02 	 2.47354e+02
1.57426e+02 	 2.50330e+02
1.51422e+02 	 2.42545e+02
1.43327e+02 	 2.37639e+02
1.57416e+02 	 2.28994e+02
1.53854e+02 	 2.28095e+02
1.44013e+02 	 2.39747e+02
1.55768e+02 	 2.61962e+02
1.55964e+02 	 2.31620e+02
1.55376e+02 	 2.47501e+02
1.54640e+02 	 2.26441e+02
1.54004e+02 	 2.28920e+02
1.58934e+02 	 2.37203e+02
1.49863e+02 	 2.34406e+02
1.55996e+02 	 2.39798e+02
1.50372e+02 	 2.31460e+02
1.44193e+02 	 2.34166e+02
1.57522e+02 	 2.48189e+02
1.49184e+02 	 2.38796e+02
1.61119e+02 	 2.46183e+02
1.48032e+02 	 2.29609e+02
1.56435e+02 	 2.55699e+02
1.54775e+02 	 2.24108e+02
1.58640e+02 	 2.30601e+02
1.59919e+02 	 2.45167e+02
1.52319e+02 	 2.40100e+02
1.54410e+02 	 2.39098e+02
1.62439e+02 	 2.39738e+02
1.54928e+02 	 2.18670e+02
1.49987e+02 	 2.32906e+02
1.61667e+02 	 2.37431e+02
1.49903e+02 	 2.31460e+02
1.44934e+02 	 2.46188e+02
1.58201e+02 	 2.40334e+02
1.54001e+02 	 2.44777e+02
1.46819e+02 	 2.34138e+02
1.53827e+02 	 2.26118e+02
1.42265e+02 	 2.23713e+02
1.50846e+02 	 2.29897e+02
1.42110e+02 	 2.34820e+02
1.41642e+02 	 2.34961e+02
1.47146e+02 	 2.47719e+02
