# Vel [km/s] 	 Disp [km/s]
1.45114e+02 	 2.41878e+02
1.43802e+02 	 2.37754e+02
1.39441e+02 	 2.32127e+02
1.49495e+02 	 2.27147e+02
1.44832e+02 	 2.29677e+02
1.40630e+02 	 2.32831e+02
1.35615e+02 	 2.21738e+02
1.44250e+02 	 2.39477e+02
1.47334e+02 	 2.40255e+02
1.42262e+02 	 2.35391e+02
1.45442e+02 	 2.31678e+02
1.42086e+02 	 2.39288e+02
1.51212e+02 	 2.29395e+02
1.48375e+02 	 2.37892e+02
1.51271e+02 	 2.23944e+02
1.41332e+02 	 2.18536e+02
1.48256e+02 	 2.30273e+02
1.56089e+02 	 2.48167e+02
1.37355e+02 	 2.27378e+02
1.51155e+02 	 2.29853e+02
1.46685e+02 	 2.33530e+02
1.43557e+02 	 2.34393e+02
1.46047e+02 	 2.40309e+02
1.43873e+02 	 2.34997e+02
1.46877e+02 	 2.25794e+02
1.34942e+02 	 2.29079e+02
1.48102e+02 	 2.38674e+02
1.46892e+02 	 2.32170e+02
1.41504e+02 	 2.28627e+02
1.39952e+02 	 2.35568e+02
1.56196e+02 	 2.37972e+02
1.44382e+02 	 2.40521e+02
1.58507e+02 	 2.31178e+02
1.52123e+02 	 2.41473e+02
1.43089e+02 	 2.24811e+02
1.42093e+02 	 2.12225e+02
1.35645e+02 	 2.36683e+02
1.39468e+02 	 2.32574e+02
1.40170e+02 	 2.34136e+02
1.41009e+02 	 2.21737e+02
1.51837e+02 	 2.42376e+02
1.38166e+02 	 2.32132e+02
1.50674e+02 	 2.46302e+02
1.51590e+02 	 2.34184e+02
1.30498e+02 	 2.43965e+02
1.47538e+02 	 2.32287e+02
1.44617e+02 	 2.27102e+02
1.47116e+02 	 2.27976e+02
1.31394e+02 	 2.34368e+02
1.51482e+02 	 2.36334e+02
1.52639e+02 	 2.32071e+02
1.38623e+02 	 2.28014e+02
1.42810e+02 	 2.22635e+02
1.39043e+02 	 2.24403e+02
1.40118e+02 	 2.33707e+02
1.42478e+02 	 2.37757e+02
1.52057e+02 	 2.36863e+02
1.43675e+02 	 2.21515e+02
1.50451e+02 	 2.32314e+02
1.57246e+02 	 2.28012e+02
1.47668e+02 	 2.36061e+02
1.44443e+02 	 2.48433e+02
1.53682e+02 	 2.35302e+02
1.48259e+02 	 2.25661e+02
1.41680e+02 	 2.24899e+02
1.44581e+02 	 2.36325e+02
1.49102e+02 	 2.43156e+02
1.45242e+02 	 2.40727e+02
1.53551e+02 	 2.23021e+02
1.40710e+02 	 2.37164e+02
1.42742e+02 	 2.25897e+02
1.41737e+02 	 2.26674e+02
1.43241e+02 	 2.34911e+02
1.44096e+02 	 2.41212e+02
1.26521e+02 	 2.37698e+02
1.44680e+02 	 2.26607e+02
1.34682e+02 	 2.41233e+02
1.46911e+02 	 2.31074e+02
1.44234e+02 	 2.26984e+02
1.48030e+02 	 2.24950e+02
1.40054e+02 	 2.38632e+02
1.33143e+02 	 2.27321e+02
1.33644e+02 	 2.34239e+02
1.39180e+02 	 2.39508e+02
1.45416e+02 	 2.20523e+02
1.50039e+02 	 2.27900e+02
1.40816e+02 	 2.32859e+02
1.41429e+02 	 2.20500e+02
1.48720e+02 	 2.34517e+02
1.45026e+02 	 2.17887e+02
1.52664e+02 	 2.38294e+02
1.48493e+02 	 2.30500e+02
1.43498e+02 	 2.25873e+02
1.43229e+02 	 2.29957e+02
1.52264e+02 	 2.29913e+02
1.52053e+02 	 2.28087e+02
1.40645e+02 	 2.25036e+02
1.43288e+02 	 2.34717e+02
1.51887e+02 	 2.24693e+02
1.40179e+02 	 2.28248e+02
1.43083e+02 	 2.28342e+02
1.48382e+02 	 2.35070e+02
1.37186e+02 	 2.36408e+02
1.47883e+02 	 2.35356e+02
1.39475e+02 	 2.38870e+02
1.51701e+02 	 2.29817e+02
1.42836e+02 	 2.32563e+02
1.47251e+02 	 2.23003e+02
1.48250e+02 	 2.32490e+02
1.39195e+02 	 2.31711e+02
1.41436e+02 	 2.33774e+02
1.34858e+02 	 2.34856e+02
1.39085e+02 	 2.22400e+02
1.47473e+02 	 2.34902e+02
1.39775e+02 	 2.24337e+02
1.47830e+02 	 2.26591e+02
1.42379e+02 	 2.26042e+02
1.56039e+02 	 2.31110e+02
1.52419e+02 	 2.29151e+02
1.54898e+02 	 2.42276e+02
1.43147e+02 	 2.31416e+02
1.39574e+02 	 2.28397e+02
1.42339e+02 	 2.33198e+02
1.40081e+02 	 2.29079e+02
1.48458e+02 	 2.32088e+02
1.49666e+02 	 2.28260e+02
1.47983e+02 	 2.33455e+02
1.48033e+02 	 2.26795e+02
1.40709e+02 	 2.35457e+02
1.50506e+02 	 2.35851e+02
1.35613e+02 	 2.27450e+02
1.39953e+02 	 2.32251e+02
1.41584e+02 	 2.28192e+02
1.50733e+02 	 2.38768e+02
1.41704e+02 	 2.32003e+02
1.50972e+02 	 2.21795e+02
1.45524e+02 	 2.27118e+02
1.32612e+02 	 2.29745e+02
1.40281e+02 	 2.23756e+02
1.42843e+02 	 2.40103e+02
1.47492e+02 	 2.29620e+02
1.44473e+02 	 2.33346e+02
1.26869e+02 	 2.30666e+02
1.37662e+02 	 2.30446e+02
1.54146e+02 	 2.28965e+02
1.50188e+02 	 2.30397e+02
1.48595e+02 	 2.28385e+02
1.35080e+02 	 2.30101e+02
1.38322e+02 	 2.36506e+02
1.39752e+02 	 2.17805e+02
1.43085e+02 	 2.38218e+02
1.39051e+02 	 2.31784e+02
1.48640e+02 	 2.40185e+02
1.38157e+02 	 2.36337e+02
1.34638e+02 	 2.36705e+02
1.42517e+02 	 2.33107e+02
1.51289e+02 	 2.37079e+02
1.47655e+02 	 2.31298e+02
1.39295e+02 	 2.34806e+02
1.46843e+02 	 2.30870e+02
1.53188e+02 	 2.33247e+02
1.42833e+02 	 2.36970e+02
1.54438e+02 	 2.29804e+02
1.45678e+02 	 2.41660e+02
1.47112e+02 	 2.42017e+02
1.46177e+02 	 2.32311e+02
1.51252e+02 	 2.34482e+02
1.42636e+02 	 2.26003e+02
1.41169e+02 	 2.34745e+02
1.55006e+02 	 2.17158e+02
1.49729e+02 	 2.23469e+02
1.53873e+02 	 2.34313e+02
1.40137e+02 	 2.34501e+02
1.51961e+02 	 2.33341e+02
1.46462e+02 	 2.27951e+02
1.39875e+02 	 2.29741e+02
1.39923e+02 	 2.18654e+02
1.51105e+02 	 2.30177e+02
1.45490e+02 	 2.38639e+02
1.41859e+02 	 2.33624e+02
1.42491e+02 	 2.42129e+02
1.50250e+02 	 2.35464e+02
1.42455e+02 	 2.25480e+02
1.40878e+02 	 2.46070e+02
1.44817e+02 	 2.34809e+02
1.53027e+02 	 2.27567e+02
1.33365e+02 	 2.33858e+02
1.49836e+02 	 2.25580e+02
1.51192e+02 	 2.32464e+02
1.42444e+02 	 2.29425e+02
1.43167e+02 	 2.34713e+02
1.56839e+02 	 2.29197e+02
1.32700e+02 	 2.25667e+02
1.45331e+02 	 2.36551e+02
1.41483e+02 	 2.31306e+02
1.52243e+02 	 2.25245e+02
1.43770e+02 	 2.18122e+02
1.47817e+02 	 2.36714e+02
1.45603e+02 	 2.37798e+02
1.47321e+02 	 2.29593e+02
