# y_px x_px signal noise
3.000000000000000000e+01 3.500000000000000000e+01 1.161199951171875000e+01 2.600880384445190430e+00
3.000000000000000000e+01 3.600000000000000000e+01 8.223533630371093750e+00 2.667191982269287109e+00
3.000000000000000000e+01 3.700000000000000000e+01 6.256355762481689453e+00 2.403003692626953125e+00
3.100000000000000000e+01 2.200000000000000000e+01 7.217031955718994141e+00 2.468094587326049805e+00
3.100000000000000000e+01 2.300000000000000000e+01 9.583352088928222656e+00 2.390494108200073242e+00
3.100000000000000000e+01 2.400000000000000000e+01 1.280942344665527344e+01 2.468164205551147461e+00
3.100000000000000000e+01 2.500000000000000000e+01 1.732818222045898438e+01 2.527219772338867188e+00
3.100000000000000000e+01 2.600000000000000000e+01 2.331074333190917969e+01 2.671501874923706055e+00
3.100000000000000000e+01 2.700000000000000000e+01 3.104170989990234375e+01 2.777897357940673828e+00
3.100000000000000000e+01 2.800000000000000000e+01 3.910379409790039062e+01 2.877266407012939453e+00
3.100000000000000000e+01 2.900000000000000000e+01 4.329398727416992188e+01 2.935984134674072266e+00
3.100000000000000000e+01 3.000000000000000000e+01 4.205457687377929688e+01 3.036175966262817383e+00
3.100000000000000000e+01 3.100000000000000000e+01 3.493367004394531250e+01 2.984677314758300781e+00
3.100000000000000000e+01 3.200000000000000000e+01 2.692373657226562500e+01 2.811034202575683594e+00
3.100000000000000000e+01 3.300000000000000000e+01 1.985010528564453125e+01 2.606997728347778320e+00
3.100000000000000000e+01 3.400000000000000000e+01 1.440000534057617188e+01 2.524740934371948242e+00
3.100000000000000000e+01 3.500000000000000000e+01 1.070605945587158203e+01 2.558677434921264648e+00
3.100000000000000000e+01 3.600000000000000000e+01 7.803904056549072266e+00 2.517910242080688477e+00
3.100000000000000000e+01 3.700000000000000000e+01 5.990846633911132812e+00 2.364526748657226562e+00
3.200000000000000000e+01 2.200000000000000000e+01 6.917633056640625000e+00 2.430238962173461914e+00
3.200000000000000000e+01 2.300000000000000000e+01 8.942971229553222656e+00 2.401144266128540039e+00
3.200000000000000000e+01 2.400000000000000000e+01 1.164951515197753906e+01 2.450541257858276367e+00
3.200000000000000000e+01 2.500000000000000000e+01 1.521651077270507812e+01 2.482005357742309570e+00
3.200000000000000000e+01 2.600000000000000000e+01 1.988277626037597656e+01 2.623495578765869141e+00
3.200000000000000000e+01 2.700000000000000000e+01 2.521414566040039062e+01 2.685898065567016602e+00
3.200000000000000000e+01 2.800000000000000000e+01 2.999069023132324219e+01 2.751540899276733398e+00
3.200000000000000000e+01 2.900000000000000000e+01 3.229866790771484375e+01 2.770327806472778320e+00
3.200000000000000000e+01 3.000000000000000000e+01 3.132248687744140625e+01 2.812983989715576172e+00
3.200000000000000000e+01 3.100000000000000000e+01 2.706088638305664062e+01 2.821719884872436523e+00
3.200000000000000000e+01 3.200000000000000000e+01 2.155985832214355469e+01 2.698415994644165039e+00
3.200000000000000000e+01 3.300000000000000000e+01 1.649671745300292969e+01 2.538192033767700195e+00
3.200000000000000000e+01 3.400000000000000000e+01 1.245887660980224609e+01 2.448795318603515625e+00
3.200000000000000000e+01 3.500000000000000000e+01 9.209706306457519531e+00 2.532228469848632812e+00
3.200000000000000000e+01 3.600000000000000000e+01 7.031857013702392578e+00 2.413359642028808594e+00
3.300000000000000000e+01 2.200000000000000000e+01 6.152171611785888672e+00 2.421175956726074219e+00
3.300000000000000000e+01 2.300000000000000000e+01 8.044939041137695312e+00 2.387876510620117188e+00
3.300000000000000000e+01 2.400000000000000000e+01 1.013569545745849609e+01 2.420469999313354492e+00
3.300000000000000000e+01 2.500000000000000000e+01 1.274093818664550781e+01 2.456871271133422852e+00
3.300000000000000000e+01 2.600000000000000000e+01 1.584288978576660156e+01 2.560235261917114258e+00
3.300000000000000000e+01 2.700000000000000000e+01 1.913498115539550781e+01 2.604807138442993164e+00
3.300000000000000000e+01 2.800000000000000000e+01 2.226565551757812500e+01 2.635209083557128906e+00
3.300000000000000000e+01 2.900000000000000000e+01 2.340444755554199219e+01 2.680232048034667969e+00
3.300000000000000000e+01 3.000000000000000000e+01 2.278694534301757812e+01 2.733484029769897461e+00
3.300000000000000000e+01 3.100000000000000000e+01 2.028244018554687500e+01 2.752066135406494141e+00
3.300000000000000000e+01 3.200000000000000000e+01 1.700415802001953125e+01 2.659172773361206055e+00
3.300000000000000000e+01 3.300000000000000000e+01 1.359221267700195312e+01 2.518052339553833008e+00
3.300000000000000000e+01 3.400000000000000000e+01 1.054892158508300781e+01 2.427631378173828125e+00
3.300000000000000000e+01 3.500000000000000000e+01 8.144958496093750000e+00 2.492988586425781250e+00
3.300000000000000000e+01 3.600000000000000000e+01 6.310452461242675781e+00 2.426926851272583008e+00
3.400000000000000000e+01 2.300000000000000000e+01 6.987202644348144531e+00 2.315836668014526367e+00
3.400000000000000000e+01 2.400000000000000000e+01 8.610298156738281250e+00 2.353024005889892578e+00
3.400000000000000000e+01 2.500000000000000000e+01 1.044363307952880859e+01 2.359735727310180664e+00
3.400000000000000000e+01 2.600000000000000000e+01 1.272148132324218750e+01 2.428961753845214844e+00
3.400000000000000000e+01 2.700000000000000000e+01 1.481448554992675781e+01 2.446380853652954102e+00
3.400000000000000000e+01 2.800000000000000000e+01 1.650354385375976562e+01 2.480543851852416992e+00
3.400000000000000000e+01 2.900000000000000000e+01 1.714665031433105469e+01 2.485709667205810547e+00
3.400000000000000000e+01 3.000000000000000000e+01 1.660458946228027344e+01 2.526893854141235352e+00
3.400000000000000000e+01 3.100000000000000000e+01 1.524790573120117188e+01 2.568158388137817383e+00
3.400000000000000000e+01 3.200000000000000000e+01 1.305903720855712891e+01 2.550713777542114258e+00
3.400000000000000000e+01 3.300000000000000000e+01 1.096843624114990234e+01 2.414926290512084961e+00
3.400000000000000000e+01 3.400000000000000000e+01 8.790864944458007812e+00 2.333254098892211914e+00
3.400000000000000000e+01 3.500000000000000000e+01 6.869600296020507812e+00 2.411009311676025391e+00
3.500000000000000000e+01 2.300000000000000000e+01 5.899002075195312500e+00 2.328337669372558594e+00
3.500000000000000000e+01 2.400000000000000000e+01 7.281310081481933594e+00 2.367614507675170898e+00
3.500000000000000000e+01 2.500000000000000000e+01 8.526734352111816406e+00 2.361905336380004883e+00
3.500000000000000000e+01 2.600000000000000000e+01 1.013861942291259766e+01 2.423017501831054688e+00
3.500000000000000000e+01 2.700000000000000000e+01 1.139419841766357422e+01 2.425324440002441406e+00
3.500000000000000000e+01 2.800000000000000000e+01 1.249750041961669922e+01 2.438038349151611328e+00
3.500000000000000000e+01 2.900000000000000000e+01 1.269659900665283203e+01 2.429509878158569336e+00
3.500000000000000000e+01 3.000000000000000000e+01 1.243848800659179688e+01 2.470961570739746094e+00
3.500000000000000000e+01 3.100000000000000000e+01 1.162971496582031250e+01 2.508081912994384766e+00
3.500000000000000000e+01 3.200000000000000000e+01 1.028357410430908203e+01 2.499195337295532227e+00
3.500000000000000000e+01 3.300000000000000000e+01 8.755228996276855469e+00 2.371163606643676758e+00
3.500000000000000000e+01 3.400000000000000000e+01 7.151521682739257812e+00 2.319756507873535156e+00
3.600000000000000000e+01 2.400000000000000000e+01 6.133386611938476562e+00 2.348560094833374023e+00
3.600000000000000000e+01 2.500000000000000000e+01 7.138370513916015625e+00 2.352462053298950195e+00
3.600000000000000000e+01 2.600000000000000000e+01 8.025510787963867188e+00 2.394770383834838867e+00
3.600000000000000000e+01 2.700000000000000000e+01 8.867895126342773438e+00 2.404635667800903320e+00
3.600000000000000000e+01 2.800000000000000000e+01 9.607339859008789062e+00 2.391720056533813477e+00
3.600000000000000000e+01 2.900000000000000000e+01 9.813065528869628906e+00 2.406656503677368164e+00
3.600000000000000000e+01 3.000000000000000000e+01 9.731239318847656250e+00 2.435383319854736328e+00
3.600000000000000000e+01 3.100000000000000000e+01 8.966349601745605469e+00 2.473041772842407227e+00
3.600000000000000000e+01 3.200000000000000000e+01 8.141892433166503906e+00 2.477224826812744141e+00
3.600000000000000000e+01 3.300000000000000000e+01 7.115300655364990234e+00 2.348868131637573242e+00
3.600000000000000000e+01 3.400000000000000000e+01 5.973686695098876953e+00 2.307110309600830078e+00
3.700000000000000000e+01 2.600000000000000000e+01 6.578741073608398438e+00 2.370434761047363281e+00
3.700000000000000000e+01 2.700000000000000000e+01 7.026272296905517578e+00 2.377123355865478516e+00
3.700000000000000000e+01 2.800000000000000000e+01 7.430005550384521484e+00 2.370328903198242188e+00
3.700000000000000000e+01 2.900000000000000000e+01 7.583409309387207031e+00 2.362844228744506836e+00
3.700000000000000000e+01 3.000000000000000000e+01 7.493321418762207031e+00 2.391864776611328125e+00
3.700000000000000000e+01 3.100000000000000000e+01 7.141283988952636719e+00 2.453312873840332031e+00
3.700000000000000000e+01 3.200000000000000000e+01 6.587738990783691406e+00 2.466703891754150391e+00
3.800000000000000000e+01 2.700000000000000000e+01 5.707989692687988281e+00 2.266768455505371094e+00
3.800000000000000000e+01 2.800000000000000000e+01 5.867000102996826172e+00 2.246242046356201172e+00
3.800000000000000000e+01 2.900000000000000000e+01 5.813420295715332031e+00 2.244402170181274414e+00
3.800000000000000000e+01 3.000000000000000000e+01 5.867434978485107422e+00 2.279867410659790039e+00
