# Vel [km/s] 	 Disp [km/s]
1.46980e+02 	 2.21628e+02
1.32828e+02 	 2.23732e+02
1.36161e+02 	 2.36630e+02
1.44986e+02 	 2.25956e+02
1.47460e+02 	 2.26225e+02
1.31084e+02 	 2.34382e+02
1.37380e+02 	 2.25810e+02
1.43631e+02 	 2.29448e+02
1.39631e+02 	 2.25476e+02
1.47156e+02 	 2.19340e+02
1.22409e+02 	 2.31465e+02
1.37832e+02 	 2.24690e+02
1.44314e+02 	 2.31706e+02
1.48468e+02 	 2.26134e+02
1.36726e+02 	 2.22913e+02
1.39970e+02 	 2.36734e+02
1.41035e+02 	 2.21360e+02
1.36434e+02 	 2.41484e+02
1.41424e+02 	 2.36143e+02
1.45677e+02 	 2.10699e+02
1.38656e+02 	 2.19366e+02
1.36616e+02 	 2.19318e+02
1.49290e+02 	 2.22896e+02
1.40783e+02 	 2.29205e+02
1.49755e+02 	 2.25395e+02
1.37978e+02 	 2.40401e+02
1.61479e+02 	 2.26610e+02
1.39160e+02 	 2.32426e+02
1.48808e+02 	 2.27722e+02
1.39665e+02 	 2.38855e+02
1.41886e+02 	 2.17559e+02
1.41889e+02 	 2.25299e+02
1.34863e+02 	 2.25297e+02
1.45459e+02 	 2.19660e+02
1.52184e+02 	 2.28848e+02
1.29825e+02 	 2.24262e+02
1.50699e+02 	 2.37087e+02
1.39565e+02 	 2.37799e+02
1.37076e+02 	 2.35745e+02
1.47675e+02 	 2.38166e+02
1.47598e+02 	 2.39014e+02
1.46358e+02 	 2.20854e+02
1.30745e+02 	 2.20563e+02
1.43480e+02 	 2.23775e+02
1.42460e+02 	 2.25222e+02
1.47419e+02 	 2.36424e+02
1.48102e+02 	 2.24839e+02
1.39598e+02 	 2.25188e+02
1.36851e+02 	 2.22310e+02
1.41742e+02 	 2.23063e+02
1.32598e+02 	 2.30049e+02
1.37855e+02 	 2.48536e+02
1.47806e+02 	 2.28988e+02
1.44707e+02 	 2.32733e+02
1.24684e+02 	 2.27558e+02
1.48221e+02 	 2.29520e+02
1.32923e+02 	 2.38989e+02
1.46631e+02 	 2.23612e+02
1.37576e+02 	 2.24280e+02
1.39814e+02 	 2.28145e+02
1.45957e+02 	 2.21662e+02
1.30157e+02 	 2.27341e+02
1.41115e+02 	 2.23134e+02
1.38846e+02 	 2.30734e+02
1.43524e+02 	 2.28567e+02
1.42604e+02 	 2.34214e+02
1.44728e+02 	 2.20454e+02
1.40091e+02 	 2.33866e+02
1.31785e+02 	 2.33000e+02
1.43807e+02 	 2.24711e+02
1.36252e+02 	 2.18124e+02
1.41388e+02 	 2.30193e+02
1.46877e+02 	 2.32377e+02
1.48610e+02 	 2.23572e+02
1.43181e+02 	 2.37918e+02
1.34175e+02 	 2.38453e+02
1.41022e+02 	 2.20760e+02
1.51199e+02 	 2.28137e+02
1.50186e+02 	 2.31616e+02
1.34765e+02 	 2.23563e+02
1.39665e+02 	 2.30057e+02
1.33855e+02 	 2.25211e+02
1.50268e+02 	 2.38084e+02
1.29403e+02 	 2.15634e+02
1.45928e+02 	 2.37785e+02
1.52686e+02 	 2.27059e+02
1.28812e+02 	 2.21703e+02
1.40589e+02 	 2.24099e+02
1.41045e+02 	 2.27808e+02
1.42579e+02 	 2.32459e+02
1.35300e+02 	 2.30297e+02
1.34628e+02 	 2.22778e+02
1.49568e+02 	 2.31129e+02
1.40969e+02 	 2.16599e+02
1.39044e+02 	 2.25696e+02
1.38040e+02 	 2.41594e+02
1.44163e+02 	 2.47045e+02
1.44968e+02 	 2.39245e+02
1.40657e+02 	 2.22215e+02
1.41839e+02 	 2.17145e+02
1.38148e+02 	 2.26522e+02
1.48555e+02 	 2.42292e+02
1.44635e+02 	 2.29705e+02
1.34171e+02 	 2.33629e+02
1.43829e+02 	 2.34205e+02
1.43787e+02 	 2.30890e+02
1.48259e+02 	 2.35299e+02
1.44664e+02 	 2.35022e+02
1.37662e+02 	 2.28847e+02
1.43329e+02 	 2.22893e+02
1.37084e+02 	 2.15468e+02
1.44105e+02 	 2.26457e+02
1.39845e+02 	 2.36571e+02
1.41812e+02 	 2.30149e+02
1.47938e+02 	 2.16718e+02
1.42452e+02 	 2.38147e+02
1.39823e+02 	 2.28917e+02
1.42055e+02 	 2.37818e+02
1.47094e+02 	 2.22274e+02
1.51835e+02 	 2.33891e+02
1.37906e+02 	 2.27587e+02
1.46880e+02 	 2.36968e+02
1.34324e+02 	 2.33420e+02
1.49001e+02 	 2.36991e+02
1.36224e+02 	 2.19386e+02
1.41379e+02 	 2.22755e+02
1.49987e+02 	 2.30705e+02
1.45731e+02 	 2.21669e+02
1.26077e+02 	 2.38454e+02
1.45610e+02 	 2.21429e+02
1.37104e+02 	 2.26739e+02
1.39464e+02 	 2.38367e+02
1.46420e+02 	 2.28610e+02
1.36579e+02 	 2.30875e+02
1.44950e+02 	 2.28876e+02
1.38250e+02 	 2.18539e+02
1.41857e+02 	 2.29313e+02
1.49675e+02 	 2.20815e+02
1.43553e+02 	 2.36804e+02
1.51669e+02 	 2.20690e+02
1.44518e+02 	 2.27157e+02
1.49793e+02 	 2.16530e+02
1.46010e+02 	 2.19114e+02
1.29106e+02 	 2.28934e+02
1.35454e+02 	 2.30533e+02
1.42129e+02 	 2.25706e+02
1.43865e+02 	 2.21754e+02
1.43212e+02 	 2.24270e+02
1.59033e+02 	 2.36276e+02
1.39144e+02 	 2.11258e+02
1.28587e+02 	 2.36588e+02
1.52560e+02 	 2.28864e+02
1.54330e+02 	 2.25098e+02
1.36795e+02 	 2.24697e+02
1.26535e+02 	 2.21735e+02
1.50000e+02 	 2.28874e+02
1.31161e+02 	 2.34927e+02
1.43693e+02 	 2.17348e+02
1.41619e+02 	 2.18429e+02
1.43540e+02 	 2.27491e+02
1.39922e+02 	 2.22735e+02
1.50921e+02 	 2.26030e+02
1.23985e+02 	 2.24708e+02
1.36179e+02 	 2.23301e+02
1.39834e+02 	 2.13432e+02
1.40151e+02 	 2.34270e+02
1.41962e+02 	 2.34875e+02
1.39823e+02 	 2.47613e+02
1.34826e+02 	 2.35799e+02
1.43849e+02 	 2.20411e+02
1.61145e+02 	 2.34424e+02
1.31660e+02 	 2.27844e+02
1.32082e+02 	 2.25754e+02
1.39373e+02 	 2.26063e+02
1.36908e+02 	 2.22879e+02
1.51747e+02 	 2.27915e+02
1.42061e+02 	 2.35150e+02
1.41638e+02 	 2.19098e+02
1.39049e+02 	 2.33592e+02
1.40705e+02 	 2.38623e+02
1.37284e+02 	 2.33988e+02
1.39365e+02 	 2.24482e+02
1.42807e+02 	 2.31674e+02
1.32314e+02 	 2.31922e+02
1.43980e+02 	 2.29699e+02
1.51733e+02 	 2.30493e+02
1.43160e+02 	 2.38777e+02
1.41703e+02 	 2.31370e+02
1.50464e+02 	 2.24534e+02
