# Vel [km/s] 	 Disp [km/s]
1.47701e+02 	 2.24166e+02
1.59176e+02 	 2.39111e+02
1.69527e+02 	 2.27757e+02
1.48760e+02 	 2.43770e+02
1.56994e+02 	 2.41227e+02
1.58384e+02 	 2.39262e+02
1.60479e+02 	 2.45696e+02
1.49917e+02 	 2.37594e+02
1.57610e+02 	 2.46675e+02
1.59142e+02 	 2.32867e+02
1.60568e+02 	 2.45799e+02
1.50989e+02 	 2.40783e+02
1.54972e+02 	 2.29564e+02
1.57606e+02 	 2.39163e+02
1.52231e+02 	 2.49434e+02
1.37362e+02 	 2.42435e+02
1.50514e+02 	 2.42406e+02
1.55184e+02 	 2.29950e+02
1.60127e+02 	 2.31710e+02
1.50611e+02 	 2.50270e+02
1.47740e+02 	 2.39955e+02
1.40823e+02 	 2.45717e+02
1.73082e+02 	 2.25405e+02
1.58713e+02 	 2.28324e+02
1.38384e+02 	 2.42247e+02
1.59892e+02 	 2.35306e+02
1.42757e+02 	 2.53961e+02
1.42836e+02 	 2.39881e+02
1.58859e+02 	 2.32503e+02
1.57241e+02 	 2.31096e+02
1.43483e+02 	 2.46419e+02
1.65651e+02 	 2.37501e+02
1.58161e+02 	 2.37826e+02
1.57550e+02 	 2.38343e+02
1.48214e+02 	 2.36531e+02
1.54610e+02 	 2.38549e+02
1.56497e+02 	 2.41161e+02
1.73243e+02 	 2.35520e+02
1.54151e+02 	 2.37075e+02
1.50718e+02 	 2.53705e+02
1.55443e+02 	 2.49460e+02
1.60879e+02 	 2.27277e+02
1.63989e+02 	 2.28431e+02
1.48657e+02 	 2.27735e+02
1.58708e+02 	 2.25305e+02
1.73465e+02 	 2.42034e+02
1.66329e+02 	 2.35356e+02
1.42211e+02 	 2.42222e+02
1.61222e+02 	 2.26317e+02
1.72464e+02 	 2.45085e+02
1.61717e+02 	 2.27713e+02
1.54289e+02 	 2.32158e+02
1.52684e+02 	 2.37028e+02
1.55764e+02 	 2.41259e+02
1.54519e+02 	 2.44605e+02
1.46823e+02 	 2.37613e+02
1.65738e+02 	 2.39319e+02
1.48365e+02 	 2.36231e+02
1.48147e+02 	 2.33000e+02
1.58967e+02 	 2.30566e+02
1.50677e+02 	 2.32101e+02
1.44471e+02 	 2.35570e+02
1.43766e+02 	 2.39515e+02
1.50717e+02 	 2.37897e+02
1.56527e+02 	 2.42946e+02
1.51020e+02 	 2.40175e+02
1.60537e+02 	 2.39976e+02
1.51162e+02 	 2.50729e+02
1.58418e+02 	 2.38741e+02
1.63928e+02 	 2.37544e+02
1.57469e+02 	 2.30728e+02
1.61217e+02 	 2.39818e+02
1.41311e+02 	 2.41039e+02
1.46294e+02 	 2.52004e+02
1.60448e+02 	 2.39780e+02
1.56944e+02 	 2.30687e+02
1.52408e+02 	 2.37772e+02
1.51918e+02 	 2.35832e+02
1.52426e+02 	 2.40595e+02
1.49184e+02 	 2.48246e+02
1.64165e+02 	 2.36380e+02
1.48041e+02 	 2.49452e+02
1.47676e+02 	 2.48426e+02
1.58215e+02 	 2.47400e+02
1.42744e+02 	 2.48614e+02
1.75399e+02 	 2.33681e+02
1.53223e+02 	 2.39990e+02
1.47990e+02 	 2.30166e+02
1.62065e+02 	 2.36789e+02
1.54501e+02 	 2.33972e+02
1.47716e+02 	 2.36941e+02
1.54900e+02 	 2.34668e+02
1.49667e+02 	 2.37140e+02
1.44112e+02 	 2.40979e+02
1.57183e+02 	 2.41671e+02
1.44426e+02 	 2.39787e+02
1.60938e+02 	 2.34043e+02
1.46619e+02 	 2.41869e+02
1.53793e+02 	 2.39258e+02
1.61986e+02 	 2.29717e+02
1.52683e+02 	 2.43874e+02
1.67329e+02 	 2.36372e+02
1.51371e+02 	 2.38748e+02
1.64744e+02 	 2.27558e+02
1.45372e+02 	 2.32600e+02
1.54598e+02 	 2.41641e+02
1.54830e+02 	 2.26325e+02
1.60253e+02 	 2.39310e+02
1.56415e+02 	 2.22673e+02
1.47762e+02 	 2.52658e+02
1.56364e+02 	 2.30711e+02
1.50774e+02 	 2.43291e+02
1.36646e+02 	 2.42371e+02
1.49752e+02 	 2.43173e+02
1.56539e+02 	 2.33708e+02
1.54592e+02 	 2.39152e+02
1.56055e+02 	 2.35966e+02
1.48387e+02 	 2.33829e+02
1.57495e+02 	 2.56374e+02
1.49616e+02 	 2.38788e+02
1.46632e+02 	 2.49428e+02
1.53496e+02 	 2.43002e+02
1.50788e+02 	 2.36183e+02
1.57137e+02 	 2.54756e+02
1.59595e+02 	 2.35602e+02
1.65491e+02 	 2.44939e+02
1.64193e+02 	 2.37873e+02
1.58898e+02 	 2.45373e+02
1.60562e+02 	 2.35526e+02
1.58670e+02 	 2.25892e+02
1.53268e+02 	 2.36483e+02
1.58667e+02 	 2.41608e+02
1.54415e+02 	 2.33825e+02
1.47782e+02 	 2.26887e+02
1.65206e+02 	 2.31939e+02
1.55336e+02 	 2.41298e+02
1.52700e+02 	 2.34816e+02
1.39507e+02 	 2.42141e+02
1.66108e+02 	 2.38930e+02
1.58005e+02 	 2.37077e+02
1.60630e+02 	 2.42737e+02
1.58828e+02 	 2.35177e+02
1.60848e+02 	 2.48178e+02
1.56696e+02 	 2.36686e+02
1.48624e+02 	 2.33577e+02
1.61702e+02 	 2.36223e+02
1.48388e+02 	 2.33293e+02
1.61696e+02 	 2.45163e+02
1.44903e+02 	 2.34600e+02
1.38978e+02 	 2.42383e+02
1.64894e+02 	 2.26530e+02
1.68726e+02 	 2.33731e+02
1.50609e+02 	 2.48434e+02
1.72697e+02 	 2.37036e+02
1.51517e+02 	 2.30085e+02
1.73480e+02 	 2.38922e+02
1.57216e+02 	 2.36772e+02
1.62793e+02 	 2.29852e+02
1.44306e+02 	 2.56848e+02
1.63481e+02 	 2.34898e+02
1.60287e+02 	 2.42708e+02
1.56117e+02 	 2.42186e+02
1.53460e+02 	 2.42124e+02
1.59642e+02 	 2.41802e+02
1.52872e+02 	 2.38888e+02
1.65829e+02 	 2.31918e+02
1.52263e+02 	 2.32342e+02
1.68586e+02 	 2.37094e+02
1.54970e+02 	 2.38387e+02
1.54792e+02 	 2.37588e+02
1.50229e+02 	 2.45642e+02
1.61755e+02 	 2.35287e+02
1.48253e+02 	 2.39496e+02
1.61629e+02 	 2.31375e+02
1.64120e+02 	 2.61443e+02
1.49944e+02 	 2.26043e+02
1.71671e+02 	 2.36272e+02
1.50228e+02 	 2.32407e+02
1.59658e+02 	 2.36019e+02
1.51893e+02 	 2.38668e+02
1.60118e+02 	 2.27489e+02
1.41568e+02 	 2.47269e+02
1.61466e+02 	 2.45622e+02
1.48016e+02 	 2.34814e+02
1.59091e+02 	 2.41497e+02
1.50613e+02 	 2.34631e+02
1.65694e+02 	 2.32774e+02
1.59231e+02 	 2.44313e+02
1.55347e+02 	 2.30533e+02
1.56588e+02 	 2.45472e+02
1.66382e+02 	 2.41142e+02
1.61186e+02 	 2.50613e+02
1.53830e+02 	 2.37392e+02
1.50686e+02 	 2.29329e+02
1.49775e+02 	 2.35864e+02
1.54659e+02 	 2.37742e+02
1.42182e+02 	 2.39574e+02
1.54120e+02 	 2.32575e+02
1.55266e+02 	 2.31116e+02
1.45008e+02 	 2.31886e+02
