# y_px 	 x_px 	 Vorbin_Id
 14.000000  30.000000       11
 14.000000  31.000000       11
 15.000000  26.000000       11
 15.000000  27.000000       11
 15.000000  28.000000       11
 15.000000  29.000000       11
 15.000000  30.000000       11
 15.000000  31.000000       11
 15.000000  32.000000       11
 15.000000  33.000000       11
 15.000000  34.000000       11
 16.000000  26.000000       11
 16.000000  27.000000       11
 16.000000  28.000000       11
 16.000000  29.000000       11
 16.000000  30.000000       11
 16.000000  31.000000       11
 16.000000  32.000000       11
 16.000000  33.000000       11
 16.000000  34.000000       11
 16.000000  35.000000       11
 17.000000  24.000000       10
 17.000000  25.000000       10
 17.000000  26.000000       11
 17.000000  27.000000       11
 17.000000  28.000000       11
 17.000000  29.000000       11
 17.000000  30.000000       11
 17.000000  31.000000       11
 17.000000  32.000000       11
 17.000000  33.000000       11
 17.000000  34.000000       11
 17.000000  35.000000       11
 17.000000  36.000000       11
 17.000000  37.000000       11
 18.000000  23.000000       10
 18.000000  24.000000       10
 18.000000  25.000000       10
 18.000000  26.000000       11
 18.000000  27.000000       11
 18.000000  28.000000       11
 18.000000  29.000000       11
 18.000000  30.000000       11
 18.000000  31.000000       11
 18.000000  32.000000       11
 18.000000  33.000000       11
 18.000000  34.000000       11
 18.000000  35.000000       11
 18.000000  36.000000       11
 18.000000  37.000000       11
 18.000000  38.000000       11
 19.000000  22.000000       10
 19.000000  23.000000       10
 19.000000  24.000000       10
 19.000000  25.000000       10
 19.000000  26.000000       10
 19.000000  27.000000       11
 19.000000  28.000000       11
 19.000000  29.000000       11
 19.000000  30.000000       11
 19.000000  31.000000       11
 19.000000  32.000000       11
 19.000000  33.000000       11
 19.000000  34.000000       11
 19.000000  35.000000       11
 19.000000  36.000000       11
 19.000000  37.000000       11
 19.000000  38.000000       11
 20.000000  21.000000       10
 20.000000  22.000000       10
 20.000000  23.000000       10
 20.000000  24.000000       10
 20.000000  25.000000       10
 20.000000  26.000000       10
 20.000000  27.000000       11
 20.000000  28.000000       11
 20.000000  29.000000       11
 20.000000  30.000000       11
 20.000000  31.000000       11
 20.000000  32.000000       11
 20.000000  33.000000       11
 20.000000  34.000000       11
 20.000000  35.000000       11
 20.000000  36.000000       11
 20.000000  37.000000        9
 20.000000  38.000000        9
 21.000000  21.000000       10
 21.000000  22.000000       10
 21.000000  23.000000       10
 21.000000  24.000000       10
 21.000000  25.000000       10
 21.000000  26.000000       10
 21.000000  27.000000       10
 21.000000  28.000000       11
 21.000000  29.000000       11
 21.000000  30.000000       11
 21.000000  31.000000       11
 21.000000  32.000000       11
 21.000000  33.000000       11
 21.000000  34.000000       11
 21.000000  35.000000       11
 21.000000  36.000000        9
 21.000000  37.000000        9
 21.000000  38.000000        9
 21.000000  39.000000        9
 22.000000  20.000000       10
 22.000000  21.000000       10
 22.000000  22.000000       10
 22.000000  23.000000       10
 22.000000  24.000000       10
 22.000000  25.000000       10
 22.000000  26.000000       10
 22.000000  27.000000       10
 22.000000  28.000000       10
 22.000000  29.000000       11
 22.000000  30.000000       11
 22.000000  31.000000       11
 22.000000  32.000000       11
 22.000000  33.000000       11
 22.000000  34.000000        9
 22.000000  35.000000        9
 22.000000  36.000000        9
 22.000000  37.000000        9
 22.000000  38.000000        9
 22.000000  39.000000        9
 23.000000  19.000000       10
 23.000000  20.000000       10
 23.000000  21.000000       10
 23.000000  22.000000       10
 23.000000  23.000000       10
 23.000000  24.000000       10
 23.000000  25.000000       10
 23.000000  26.000000       10
 23.000000  27.000000       10
 23.000000  28.000000        8
 23.000000  29.000000        8
 23.000000  30.000000        8
 23.000000  31.000000       11
 23.000000  32.000000       11
 23.000000  33.000000        9
 23.000000  34.000000        9
 23.000000  35.000000        9
 23.000000  36.000000        9
 23.000000  37.000000        9
 23.000000  38.000000        9
 23.000000  39.000000        9
 23.000000  40.000000        9
 24.000000  19.000000       10
 24.000000  20.000000       10
 24.000000  21.000000       10
 24.000000  22.000000       10
 24.000000  23.000000       10
 24.000000  24.000000       10
 24.000000  25.000000       10
 24.000000  26.000000       10
 24.000000  27.000000       10
 24.000000  28.000000        8
 24.000000  29.000000        8
 24.000000  30.000000        8
 24.000000  31.000000        8
 24.000000  32.000000        8
 24.000000  33.000000        9
 24.000000  34.000000        9
 24.000000  35.000000        9
 24.000000  36.000000        9
 24.000000  37.000000        9
 24.000000  38.000000        9
 24.000000  39.000000        9
 24.000000  40.000000        9
 25.000000  19.000000       10
 25.000000  20.000000       10
 25.000000  21.000000       10
 25.000000  22.000000       10
 25.000000  23.000000       10
 25.000000  24.000000       10
 25.000000  25.000000       10
 25.000000  26.000000       10
 25.000000  27.000000        8
 25.000000  28.000000        8
 25.000000  29.000000        8
 25.000000  30.000000        8
 25.000000  31.000000        8
 25.000000  32.000000        8
 25.000000  33.000000        9
 25.000000  34.000000        9
 25.000000  35.000000        9
 25.000000  36.000000        9
 25.000000  37.000000        9
 25.000000  38.000000        9
 25.000000  39.000000        9
 25.000000  40.000000        9
 26.000000  18.000000       10
 26.000000  19.000000       10
 26.000000  20.000000       10
 26.000000  21.000000       10
 26.000000  22.000000       10
 26.000000  23.000000       10
 26.000000  24.000000       10
 26.000000  25.000000        1
 26.000000  26.000000        1
 26.000000  27.000000        8
 26.000000  28.000000        8
 26.000000  29.000000        8
 26.000000  30.000000        8
 26.000000  31.000000        8
 26.000000  32.000000        8
 26.000000  33.000000        9
 26.000000  34.000000        9
 26.000000  35.000000        9
 26.000000  36.000000        9
 26.000000  37.000000        9
 26.000000  38.000000        9
 26.000000  39.000000        9
 26.000000  40.000000        9
 26.000000  41.000000        7
 27.000000  18.000000        3
 27.000000  19.000000        3
 27.000000  20.000000        3
 27.000000  21.000000       10
 27.000000  22.000000       10
 27.000000  23.000000        1
 27.000000  24.000000        1
 27.000000  25.000000        1
 27.000000  26.000000        1
 27.000000  27.000000        1
 27.000000  28.000000        0
 27.000000  29.000000        8
 27.000000  30.000000        8
 27.000000  31.000000        8
 27.000000  32.000000        8
 27.000000  33.000000        9
 27.000000  34.000000        9
 27.000000  35.000000        9
 27.000000  36.000000        9
 27.000000  37.000000        7
 27.000000  38.000000        7
 27.000000  39.000000        7
 27.000000  40.000000        7
 27.000000  41.000000        7
 28.000000  18.000000        3
 28.000000  19.000000        3
 28.000000  20.000000        3
 28.000000  21.000000        3
 28.000000  22.000000        3
 28.000000  23.000000        1
 28.000000  24.000000        1
 28.000000  25.000000        1
 28.000000  26.000000        1
 28.000000  27.000000        1
 28.000000  28.000000        0
 28.000000  29.000000        0
 28.000000  30.000000        8
 28.000000  31.000000        8
 28.000000  32.000000        6
 28.000000  33.000000        6
 28.000000  34.000000        7
 28.000000  35.000000        7
 28.000000  36.000000        7
 28.000000  37.000000        7
 28.000000  38.000000        7
 28.000000  39.000000        7
 28.000000  40.000000        7
 28.000000  41.000000        7
 29.000000  17.000000        3
 29.000000  18.000000        3
 29.000000  19.000000        3
 29.000000  20.000000        3
 29.000000  21.000000        3
 29.000000  22.000000        3
 29.000000  23.000000        3
 29.000000  24.000000        1
 29.000000  25.000000        1
 29.000000  26.000000        1
 29.000000  27.000000        1
 29.000000  28.000000        0
 29.000000  29.000000        0
 29.000000  30.000000        6
 29.000000  31.000000        6
 29.000000  32.000000        6
 29.000000  33.000000        6
 29.000000  34.000000        7
 29.000000  35.000000        7
 29.000000  36.000000        7
 29.000000  37.000000        7
 29.000000  38.000000        7
 29.000000  39.000000        7
 29.000000  40.000000        7
 29.000000  41.000000        7
 30.000000  18.000000        3
 30.000000  19.000000        3
 30.000000  20.000000        3
 30.000000  21.000000        3
 30.000000  22.000000        3
 30.000000  23.000000        3
 30.000000  24.000000        1
 30.000000  25.000000        1
 30.000000  26.000000        1
 30.000000  27.000000        1
 30.000000  28.000000        2
 30.000000  29.000000        2
 30.000000  30.000000        6
 30.000000  31.000000        6
 30.000000  32.000000        6
 30.000000  33.000000        6
 30.000000  34.000000        7
 30.000000  35.000000        7
 30.000000  36.000000        7
 30.000000  37.000000        7
 30.000000  38.000000        7
 30.000000  39.000000        7
 30.000000  40.000000        7
 30.000000  41.000000        7
 31.000000  18.000000        3
 31.000000  19.000000        3
 31.000000  20.000000        3
 31.000000  21.000000        3
 31.000000  22.000000        3
 31.000000  23.000000        3
 31.000000  24.000000        3
 31.000000  25.000000        1
 31.000000  26.000000        1
 31.000000  27.000000        2
 31.000000  28.000000        2
 31.000000  29.000000        2
 31.000000  30.000000        6
 31.000000  31.000000        6
 31.000000  32.000000        6
 31.000000  33.000000        6
 31.000000  34.000000        7
 31.000000  35.000000        7
 31.000000  36.000000        7
 31.000000  37.000000        7
 31.000000  38.000000        7
 31.000000  39.000000        7
 31.000000  40.000000        7
 32.000000  18.000000        3
 32.000000  19.000000        3
 32.000000  20.000000        3
 32.000000  21.000000        3
 32.000000  22.000000        3
 32.000000  23.000000        3
 32.000000  24.000000        3
 32.000000  25.000000        1
 32.000000  26.000000        2
 32.000000  27.000000        2
 32.000000  28.000000        2
 32.000000  29.000000        2
 32.000000  30.000000        6
 32.000000  31.000000        6
 32.000000  32.000000        6
 32.000000  33.000000        6
 32.000000  34.000000        7
 32.000000  35.000000        7
 32.000000  36.000000        7
 32.000000  37.000000        7
 32.000000  38.000000        7
 32.000000  39.000000        7
 32.000000  40.000000        7
 33.000000  18.000000        3
 33.000000  19.000000        3
 33.000000  20.000000        3
 33.000000  21.000000        3
 33.000000  22.000000        3
 33.000000  23.000000        3
 33.000000  24.000000        3
 33.000000  25.000000        3
 33.000000  26.000000        2
 33.000000  27.000000        2
 33.000000  28.000000        2
 33.000000  29.000000        2
 33.000000  30.000000        2
 33.000000  31.000000        6
 33.000000  32.000000        6
 33.000000  33.000000        5
 33.000000  34.000000        5
 33.000000  35.000000        5
 33.000000  36.000000        7
 33.000000  37.000000        7
 33.000000  38.000000        7
 33.000000  39.000000        7
 33.000000  40.000000        7
 34.000000  18.000000        3
 34.000000  19.000000        3
 34.000000  20.000000        3
 34.000000  21.000000        3
 34.000000  22.000000        3
 34.000000  23.000000        3
 34.000000  24.000000        3
 34.000000  25.000000        4
 34.000000  26.000000        4
 34.000000  27.000000        2
 34.000000  28.000000        2
