# y_px x_px signal noise
2.200000000000000000e+01 3.000000000000000000e+01 5.342047214508056641e+00 2.445241928100585938e+00
2.200000000000000000e+01 3.100000000000000000e+01 5.099146366119384766e+00 2.430172681808471680e+00
2.200000000000000000e+01 3.200000000000000000e+01 4.631492137908935547e+00 2.485894918441772461e+00
2.200000000000000000e+01 3.300000000000000000e+01 4.141588211059570312e+00 2.496523141860961914e+00
2.200000000000000000e+01 3.400000000000000000e+01 3.528907060623168945e+00 2.448408365249633789e+00
2.200000000000000000e+01 3.500000000000000000e+01 2.778444766998291016e+00 2.582613706588745117e+00
2.200000000000000000e+01 3.600000000000000000e+01 2.504451990127563477e+00 2.483108520507812500e+00
2.300000000000000000e+01 2.300000000000000000e+01 2.890573263168334961e+00 2.470411777496337891e+00
2.300000000000000000e+01 2.400000000000000000e+01 3.582787275314331055e+00 2.486120223999023438e+00
2.300000000000000000e+01 2.500000000000000000e+01 4.389554977416992188e+00 2.512664318084716797e+00
2.300000000000000000e+01 2.600000000000000000e+01 5.183088779449462891e+00 2.493761062622070312e+00
2.300000000000000000e+01 2.700000000000000000e+01 5.665326118469238281e+00 2.504914045333862305e+00
2.300000000000000000e+01 2.800000000000000000e+01 6.723976612091064453e+00 2.494138956069946289e+00
2.300000000000000000e+01 2.900000000000000000e+01 6.850707054138183594e+00 2.450338602066040039e+00
2.300000000000000000e+01 3.000000000000000000e+01 6.839535236358642578e+00 2.460841417312622070e+00
2.300000000000000000e+01 3.100000000000000000e+01 6.447681427001953125e+00 2.440163612365722656e+00
2.300000000000000000e+01 3.200000000000000000e+01 5.792409896850585938e+00 2.498608589172363281e+00
2.300000000000000000e+01 3.300000000000000000e+01 5.205519199371337891e+00 2.503764867782592773e+00
2.300000000000000000e+01 3.400000000000000000e+01 4.654358386993408203e+00 2.482864141464233398e+00
2.300000000000000000e+01 3.500000000000000000e+01 3.255234003067016602e+00 2.586687803268432617e+00
2.300000000000000000e+01 3.600000000000000000e+01 2.843033552169799805e+00 2.520126581192016602e+00
2.400000000000000000e+01 2.200000000000000000e+01 2.767838239669799805e+00 2.484395503997802734e+00
2.400000000000000000e+01 2.300000000000000000e+01 3.277233123779296875e+00 2.474177122116088867e+00
2.400000000000000000e+01 2.400000000000000000e+01 4.121297359466552734e+00 2.494850158691406250e+00
2.400000000000000000e+01 2.500000000000000000e+01 5.215614318847656250e+00 2.526490926742553711e+00
2.400000000000000000e+01 2.600000000000000000e+01 6.403143405914306641e+00 2.526584386825561523e+00
2.400000000000000000e+01 2.700000000000000000e+01 7.338273525238037109e+00 2.550238132476806641e+00
2.400000000000000000e+01 2.800000000000000000e+01 8.422291755676269531e+00 2.546480178833007812e+00
2.400000000000000000e+01 2.900000000000000000e+01 8.983214378356933594e+00 2.505884647369384766e+00
2.400000000000000000e+01 3.000000000000000000e+01 9.056625366210937500e+00 2.527775526046752930e+00
2.400000000000000000e+01 3.100000000000000000e+01 8.565041542053222656e+00 2.497797012329101562e+00
2.400000000000000000e+01 3.200000000000000000e+01 7.811001300811767578e+00 2.554770708084106445e+00
2.400000000000000000e+01 3.300000000000000000e+01 6.404861927032470703e+00 2.526425600051879883e+00
2.400000000000000000e+01 3.400000000000000000e+01 5.255063056945800781e+00 2.466634988784790039e+00
2.400000000000000000e+01 3.500000000000000000e+01 4.167667388916015625e+00 2.493300676345825195e+00
2.400000000000000000e+01 3.600000000000000000e+01 3.261906623840332031e+00 2.470910787582397461e+00
2.400000000000000000e+01 3.700000000000000000e+01 2.467465877532958984e+00 2.304878473281860352e+00
2.500000000000000000e+01 2.200000000000000000e+01 2.753942728042602539e+00 2.564920902252197266e+00
2.500000000000000000e+01 2.300000000000000000e+01 3.661455392837524414e+00 2.551905870437622070e+00
2.500000000000000000e+01 2.400000000000000000e+01 4.985470771789550781e+00 2.584671020507812500e+00
2.500000000000000000e+01 2.500000000000000000e+01 6.492013931274414062e+00 2.631153583526611328e+00
2.500000000000000000e+01 2.600000000000000000e+01 8.251083374023437500e+00 2.631904363632202148e+00
