# Vel [km/s] 	 Disp [km/s]
1.52843e+02 	 2.35452e+02
1.53176e+02 	 2.34149e+02
1.45161e+02 	 2.29992e+02
1.58134e+02 	 2.32831e+02
1.50141e+02 	 2.26796e+02
1.49728e+02 	 2.31202e+02
1.55269e+02 	 2.40478e+02
1.58593e+02 	 2.39937e+02
1.59201e+02 	 2.36356e+02
1.52074e+02 	 2.35800e+02
1.48596e+02 	 2.33006e+02
1.50410e+02 	 2.34041e+02
1.54869e+02 	 2.32707e+02
1.49192e+02 	 2.37071e+02
1.56629e+02 	 2.48114e+02
1.50931e+02 	 2.35569e+02
1.51243e+02 	 2.25894e+02
1.55483e+02 	 2.49627e+02
1.52524e+02 	 2.52220e+02
1.62220e+02 	 2.43542e+02
1.56930e+02 	 2.44621e+02
1.56493e+02 	 2.27947e+02
1.48687e+02 	 2.39360e+02
1.56043e+02 	 2.31937e+02
1.60960e+02 	 2.41701e+02
1.57845e+02 	 2.29890e+02
1.47820e+02 	 2.36949e+02
1.54009e+02 	 2.40574e+02
1.62214e+02 	 2.34467e+02
1.58233e+02 	 2.41680e+02
1.50882e+02 	 2.32379e+02
1.48041e+02 	 2.46331e+02
1.42553e+02 	 2.36818e+02
1.59813e+02 	 2.38447e+02
1.61359e+02 	 2.37372e+02
1.37557e+02 	 2.32431e+02
1.57569e+02 	 2.39556e+02
1.45670e+02 	 2.42733e+02
1.57488e+02 	 2.41860e+02
1.63571e+02 	 2.39555e+02
1.52182e+02 	 2.32007e+02
1.64890e+02 	 2.41776e+02
1.62097e+02 	 2.22140e+02
1.44637e+02 	 2.42078e+02
1.54333e+02 	 2.45002e+02
1.56557e+02 	 2.37478e+02
1.42147e+02 	 2.26933e+02
1.53238e+02 	 2.47375e+02
1.46654e+02 	 2.37269e+02
1.50100e+02 	 2.39597e+02
1.47206e+02 	 2.37300e+02
1.62342e+02 	 2.37356e+02
1.54129e+02 	 2.38567e+02
1.52477e+02 	 2.52771e+02
1.40253e+02 	 2.40540e+02
1.61616e+02 	 2.34603e+02
1.51758e+02 	 2.43568e+02
1.51097e+02 	 2.35739e+02
1.45476e+02 	 2.39229e+02
1.56478e+02 	 2.42514e+02
1.48362e+02 	 2.35819e+02
1.49205e+02 	 2.29742e+02
1.44369e+02 	 2.38881e+02
1.48161e+02 	 2.46388e+02
1.47459e+02 	 2.36169e+02
1.56351e+02 	 2.35248e+02
1.55488e+02 	 2.32938e+02
1.54193e+02 	 2.39382e+02
1.47466e+02 	 2.39017e+02
1.51145e+02 	 2.37712e+02
1.52284e+02 	 2.47558e+02
1.49205e+02 	 2.30471e+02
1.55455e+02 	 2.35679e+02
1.47841e+02 	 2.50274e+02
1.51669e+02 	 2.39339e+02
1.57279e+02 	 2.46336e+02
1.61789e+02 	 2.45242e+02
1.48948e+02 	 2.33804e+02
1.50758e+02 	 2.40495e+02
1.48564e+02 	 2.53251e+02
1.55269e+02 	 2.46031e+02
1.58366e+02 	 2.35633e+02
1.57985e+02 	 2.38469e+02
1.59670e+02 	 2.38893e+02
1.55415e+02 	 2.34146e+02
1.61098e+02 	 2.39225e+02
1.59861e+02 	 2.41952e+02
1.59057e+02 	 2.48018e+02
1.55864e+02 	 2.34410e+02
1.41272e+02 	 2.34429e+02
1.61545e+02 	 2.50299e+02
1.55846e+02 	 2.47476e+02
1.58861e+02 	 2.60518e+02
1.53697e+02 	 2.31553e+02
1.54366e+02 	 2.34569e+02
1.59653e+02 	 2.39566e+02
1.61956e+02 	 2.38809e+02
1.52529e+02 	 2.40510e+02
1.58736e+02 	 2.39378e+02
1.50922e+02 	 2.37338e+02
1.46625e+02 	 2.33931e+02
1.54619e+02 	 2.38899e+02
1.47864e+02 	 2.52028e+02
1.53143e+02 	 2.41941e+02
1.43241e+02 	 2.41690e+02
1.60280e+02 	 2.30120e+02
1.52024e+02 	 2.43130e+02
1.63608e+02 	 2.33226e+02
1.50131e+02 	 2.44864e+02
1.50672e+02 	 2.39997e+02
1.50575e+02 	 2.45740e+02
1.58582e+02 	 2.37041e+02
1.50194e+02 	 2.46009e+02
1.47513e+02 	 2.40800e+02
1.59422e+02 	 2.36078e+02
1.61869e+02 	 2.36333e+02
1.50841e+02 	 2.41195e+02
1.56915e+02 	 2.29212e+02
1.65080e+02 	 2.35640e+02
