# Vel [km/s] 	 Disp [km/s]
1.56735e+02 	 2.60169e+02
1.53258e+02 	 2.62699e+02
1.55405e+02 	 2.51794e+02
1.61902e+02 	 2.55995e+02
1.57939e+02 	 2.77927e+02
1.40142e+02 	 2.67233e+02
1.54928e+02 	 2.68279e+02
1.56522e+02 	 2.77845e+02
1.54804e+02 	 2.66355e+02
1.41900e+02 	 2.66179e+02
1.46101e+02 	 2.57166e+02
1.55440e+02 	 2.63672e+02
1.41666e+02 	 2.67779e+02
1.76621e+02 	 2.71959e+02
1.37810e+02 	 2.72278e+02
1.65113e+02 	 2.76550e+02
1.49109e+02 	 2.71209e+02
1.52479e+02 	 2.67032e+02
1.48789e+02 	 2.58161e+02
1.38208e+02 	 2.54841e+02
1.69153e+02 	 2.83980e+02
1.48842e+02 	 2.53086e+02
1.41332e+02 	 2.79753e+02
1.57772e+02 	 2.82758e+02
1.46156e+02 	 2.66516e+02
1.60982e+02 	 2.75466e+02
1.47573e+02 	 2.64388e+02
1.57013e+02 	 2.63051e+02
1.31325e+02 	 2.66160e+02
1.53616e+02 	 2.72493e+02
1.49028e+02 	 2.68790e+02
1.43434e+02 	 2.69851e+02
1.46142e+02 	 2.67993e+02
1.44188e+02 	 2.64899e+02
1.54230e+02 	 2.77765e+02
1.60186e+02 	 2.61563e+02
1.67781e+02 	 2.71698e+02
1.52281e+02 	 2.62027e+02
1.66825e+02 	 2.72708e+02
1.50077e+02 	 2.77954e+02
1.47753e+02 	 2.68976e+02
1.51979e+02 	 2.65836e+02
1.51234e+02 	 2.65323e+02
1.54725e+02 	 2.70266e+02
1.49830e+02 	 2.72820e+02
1.52981e+02 	 2.55692e+02
1.47603e+02 	 2.70552e+02
1.50367e+02 	 2.71426e+02
1.58871e+02 	 2.73774e+02
1.62177e+02 	 2.67011e+02
1.60699e+02 	 2.78315e+02
1.59883e+02 	 2.61610e+02
1.62877e+02 	 2.76186e+02
1.50404e+02 	 2.65468e+02
1.56531e+02 	 2.68242e+02
1.50978e+02 	 2.57666e+02
1.63084e+02 	 2.61489e+02
1.45875e+02 	 2.70979e+02
1.53993e+02 	 2.62912e+02
1.70493e+02 	 2.60648e+02
1.41259e+02 	 2.66721e+02
1.50547e+02 	 2.57892e+02
