# Vel [km/s] 	 Disp [km/s]
1.57424e+02 	 2.40263e+02
1.69268e+02 	 2.35253e+02
1.44312e+02 	 2.42080e+02
1.62512e+02 	 2.44970e+02
1.57467e+02 	 2.48562e+02
1.56311e+02 	 2.41032e+02
1.63073e+02 	 2.45069e+02
1.56391e+02 	 2.30481e+02
1.54957e+02 	 2.54316e+02
1.57098e+02 	 2.33648e+02
1.53794e+02 	 2.43699e+02
1.57384e+02 	 2.44471e+02
1.67864e+02 	 2.42951e+02
1.47851e+02 	 2.40143e+02
1.55411e+02 	 2.46853e+02
1.58491e+02 	 2.43464e+02
1.61265e+02 	 2.44253e+02
1.57150e+02 	 2.39771e+02
1.59209e+02 	 2.48127e+02
1.50396e+02 	 2.48630e+02
1.52952e+02 	 2.50327e+02
1.60074e+02 	 2.42632e+02
1.56040e+02 	 2.49081e+02
1.58589e+02 	 2.57627e+02
1.63679e+02 	 2.45220e+02
1.61927e+02 	 2.34538e+02
1.55901e+02 	 2.39987e+02
1.61240e+02 	 2.39367e+02
1.46320e+02 	 2.41731e+02
1.52741e+02 	 2.34507e+02
1.57241e+02 	 2.28262e+02
1.60533e+02 	 2.42034e+02
1.54490e+02 	 2.39803e+02
1.57240e+02 	 2.44313e+02
1.58260e+02 	 2.39815e+02
1.56845e+02 	 2.48225e+02
1.51581e+02 	 2.42646e+02
1.62998e+02 	 2.50833e+02
1.48608e+02 	 2.34658e+02
1.65963e+02 	 2.46469e+02
1.70628e+02 	 2.43702e+02
1.58169e+02 	 2.50232e+02
1.59326e+02 	 2.37080e+02
1.56253e+02 	 2.45931e+02
1.48573e+02 	 2.28196e+02
1.57490e+02 	 2.54250e+02
1.65254e+02 	 2.49333e+02
1.61247e+02 	 2.58087e+02
1.57467e+02 	 2.44186e+02
1.57457e+02 	 2.33852e+02
1.56634e+02 	 2.47489e+02
1.48626e+02 	 2.34730e+02
1.62371e+02 	 2.58746e+02
1.59129e+02 	 2.42474e+02
1.50062e+02 	 2.42266e+02
1.66573e+02 	 2.44170e+02
1.65500e+02 	 2.43720e+02
1.58236e+02 	 2.51096e+02
1.51637e+02 	 2.43311e+02
1.41564e+02 	 2.49520e+02
1.63793e+02 	 2.30370e+02
1.60752e+02 	 2.49885e+02
1.71570e+02 	 2.44172e+02
1.69948e+02 	 2.35361e+02
1.52538e+02 	 2.47775e+02
1.71926e+02 	 2.39533e+02
1.51130e+02 	 2.39209e+02
1.55187e+02 	 2.38282e+02
1.59424e+02 	 2.43241e+02
1.63292e+02 	 2.51500e+02
1.76172e+02 	 2.45488e+02
1.55126e+02 	 2.35893e+02
1.51282e+02 	 2.51719e+02
1.50344e+02 	 2.43516e+02
1.61316e+02 	 2.41558e+02
1.46351e+02 	 2.39930e+02
1.63018e+02 	 2.44695e+02
1.53979e+02 	 2.50187e+02
1.59685e+02 	 2.35788e+02
1.59781e+02 	 2.46206e+02
1.52179e+02 	 2.46258e+02
1.54239e+02 	 2.48085e+02
1.59322e+02 	 2.47807e+02
1.56532e+02 	 2.40424e+02
1.54540e+02 	 2.42122e+02
1.62566e+02 	 2.41362e+02
1.65998e+02 	 2.38744e+02
1.61636e+02 	 2.43958e+02
1.62714e+02 	 2.55381e+02
1.50085e+02 	 2.40367e+02
1.59068e+02 	 2.52217e+02
1.53189e+02 	 2.54893e+02
1.66061e+02 	 2.45450e+02
1.60503e+02 	 2.40220e+02
1.60710e+02 	 2.51224e+02
1.41749e+02 	 2.47279e+02
1.58764e+02 	 2.46203e+02
1.48928e+02 	 2.44254e+02
1.46494e+02 	 2.35985e+02
1.60125e+02 	 2.40341e+02
1.61859e+02 	 2.43112e+02
1.48867e+02 	 2.39692e+02
