# Vel [km/s] 	 Disp [km/s]
1.61550e+02 	 2.46363e+02
1.53411e+02 	 2.63383e+02
1.49016e+02 	 2.49419e+02
1.52130e+02 	 2.48029e+02
1.41596e+02 	 2.36620e+02
1.56983e+02 	 2.39466e+02
1.58683e+02 	 2.46083e+02
1.56068e+02 	 2.43550e+02
1.54967e+02 	 2.46259e+02
1.59953e+02 	 2.40330e+02
1.45709e+02 	 2.44541e+02
1.59283e+02 	 2.41482e+02
1.56339e+02 	 2.41114e+02
1.40956e+02 	 2.49879e+02
1.56737e+02 	 2.57993e+02
1.44931e+02 	 2.45702e+02
1.62445e+02 	 2.53204e+02
1.57245e+02 	 2.39433e+02
1.48228e+02 	 2.45312e+02
1.61124e+02 	 2.43666e+02
1.49965e+02 	 2.47375e+02
1.53024e+02 	 2.49688e+02
1.54496e+02 	 2.51933e+02
1.54593e+02 	 2.49780e+02
1.46478e+02 	 2.51906e+02
1.60095e+02 	 2.39988e+02
1.51487e+02 	 2.50988e+02
1.56108e+02 	 2.49434e+02
1.64452e+02 	 2.48956e+02
1.49458e+02 	 2.41091e+02
1.51125e+02 	 2.52586e+02
1.51091e+02 	 2.51140e+02
1.55276e+02 	 2.47018e+02
1.61316e+02 	 2.40844e+02
1.49467e+02 	 2.40955e+02
1.53029e+02 	 2.48533e+02
1.51238e+02 	 2.40547e+02
1.53247e+02 	 2.45813e+02
1.58970e+02 	 2.43721e+02
1.58808e+02 	 2.48808e+02
1.41251e+02 	 2.39437e+02
1.43264e+02 	 2.47761e+02
1.62093e+02 	 2.38361e+02
1.56485e+02 	 2.52446e+02
1.60773e+02 	 2.47228e+02
1.53274e+02 	 2.43345e+02
1.54446e+02 	 2.55516e+02
1.59983e+02 	 2.55180e+02
1.54032e+02 	 2.48362e+02
1.53100e+02 	 2.50938e+02
1.47292e+02 	 2.42434e+02
1.52756e+02 	 2.52987e+02
1.48892e+02 	 2.37275e+02
1.62913e+02 	 2.32704e+02
1.55493e+02 	 2.37193e+02
1.53389e+02 	 2.38806e+02
1.53092e+02 	 2.40300e+02
1.56452e+02 	 2.46520e+02
1.54901e+02 	 2.35340e+02
1.57385e+02 	 2.38245e+02
1.56369e+02 	 2.48515e+02
1.55829e+02 	 2.43118e+02
1.54939e+02 	 2.50236e+02
1.43848e+02 	 2.60844e+02
1.63408e+02 	 2.44406e+02
1.57917e+02 	 2.44389e+02
1.44961e+02 	 2.52930e+02
1.57543e+02 	 2.38839e+02
1.46716e+02 	 2.46210e+02
1.56064e+02 	 2.48813e+02
1.63625e+02 	 2.40464e+02
1.63470e+02 	 2.41782e+02
1.62412e+02 	 2.46956e+02
1.55900e+02 	 2.47906e+02
1.53342e+02 	 2.49192e+02
1.45020e+02 	 2.49285e+02
1.63388e+02 	 2.48998e+02
1.47868e+02 	 2.49601e+02
1.55370e+02 	 2.36845e+02
1.51530e+02 	 2.49438e+02
1.47702e+02 	 2.42794e+02
1.60555e+02 	 2.38966e+02
1.47244e+02 	 2.56691e+02
1.56199e+02 	 2.35462e+02
1.57766e+02 	 2.53503e+02
1.43272e+02 	 2.41327e+02
1.55570e+02 	 2.51061e+02
1.53795e+02 	 2.39763e+02
1.51068e+02 	 2.49215e+02
1.65076e+02 	 2.58726e+02
1.56775e+02 	 2.48628e+02
1.42342e+02 	 2.54376e+02
1.62555e+02 	 2.54260e+02
1.53134e+02 	 2.39161e+02
1.54645e+02 	 2.39269e+02
1.56865e+02 	 2.44597e+02
1.49356e+02 	 2.39506e+02
1.47842e+02 	 2.51840e+02
1.63159e+02 	 2.46495e+02
1.56262e+02 	 2.46610e+02
1.41917e+02 	 2.42471e+02
1.51647e+02 	 2.32240e+02
1.45693e+02 	 2.39521e+02
1.55261e+02 	 2.40762e+02
1.46490e+02 	 2.42232e+02
1.57160e+02 	 2.39421e+02
1.51010e+02 	 2.46595e+02
1.59682e+02 	 2.33987e+02
1.47151e+02 	 2.41881e+02
1.50695e+02 	 2.43768e+02
1.55341e+02 	 2.46521e+02
1.47297e+02 	 2.40392e+02
1.54954e+02 	 2.41226e+02
1.53850e+02 	 2.43718e+02
1.50978e+02 	 2.37893e+02
1.58935e+02 	 2.45718e+02
1.43880e+02 	 2.41472e+02
1.42172e+02 	 2.41209e+02
1.49004e+02 	 2.58021e+02
1.68110e+02 	 2.62294e+02
1.44998e+02 	 2.51797e+02
1.61689e+02 	 2.49567e+02
1.59028e+02 	 2.55793e+02
1.60278e+02 	 2.49868e+02
1.56621e+02 	 2.42929e+02
1.61041e+02 	 2.43612e+02
1.62424e+02 	 2.48396e+02
1.52593e+02 	 2.52292e+02
1.57914e+02 	 2.52501e+02
1.48029e+02 	 2.47511e+02
1.56953e+02 	 2.44369e+02
1.59593e+02 	 2.55620e+02
1.45748e+02 	 2.54557e+02
1.65543e+02 	 2.34480e+02
1.60122e+02 	 2.47091e+02
1.48924e+02 	 2.59531e+02
1.53950e+02 	 2.44437e+02
1.53211e+02 	 2.48479e+02
1.49285e+02 	 2.55673e+02
1.60824e+02 	 2.34456e+02
1.63159e+02 	 2.42977e+02
1.44675e+02 	 2.47323e+02
1.55044e+02 	 2.47300e+02
1.58748e+02 	 2.40076e+02
1.53112e+02 	 2.44588e+02
1.60675e+02 	 2.44129e+02
1.52873e+02 	 2.39588e+02
1.56918e+02 	 2.47285e+02
1.62425e+02 	 2.57152e+02
1.48710e+02 	 2.43520e+02
1.55744e+02 	 2.44724e+02
1.45134e+02 	 2.44718e+02
1.48401e+02 	 2.40447e+02
1.52889e+02 	 2.48459e+02
1.64679e+02 	 2.44057e+02
1.57386e+02 	 2.49964e+02
1.56311e+02 	 2.56660e+02
1.53132e+02 	 2.28065e+02
1.52870e+02 	 2.59379e+02
1.53287e+02 	 2.42154e+02
1.49164e+02 	 2.45043e+02
1.53848e+02 	 2.43349e+02
1.56890e+02 	 2.41477e+02
1.54158e+02 	 2.58026e+02
1.54625e+02 	 2.40079e+02
1.54016e+02 	 2.46730e+02
1.48068e+02 	 2.46183e+02
1.57927e+02 	 2.43414e+02
1.44539e+02 	 2.30399e+02
1.55502e+02 	 2.40733e+02
1.63068e+02 	 2.38296e+02
1.54270e+02 	 2.46302e+02
1.45596e+02 	 2.47443e+02
1.55952e+02 	 2.36240e+02
1.50841e+02 	 2.48708e+02
1.62515e+02 	 2.46129e+02
1.58758e+02 	 2.40133e+02
1.42542e+02 	 2.50279e+02
1.57142e+02 	 2.43275e+02
1.46970e+02 	 2.40499e+02
1.61535e+02 	 2.35354e+02
1.59701e+02 	 2.37578e+02
1.58007e+02 	 2.47971e+02
1.42144e+02 	 2.37912e+02
1.57428e+02 	 2.31197e+02
1.55309e+02 	 2.48184e+02
1.49522e+02 	 2.50811e+02
1.51475e+02 	 2.45475e+02
1.56780e+02 	 2.33960e+02
1.57607e+02 	 2.37243e+02
1.60937e+02 	 2.55391e+02
1.55733e+02 	 2.43003e+02
1.61105e+02 	 2.44868e+02
1.52383e+02 	 2.42900e+02
1.51566e+02 	 2.45253e+02
1.54610e+02 	 2.37924e+02
1.56377e+02 	 2.37830e+02
1.45484e+02 	 2.40466e+02
1.59090e+02 	 2.50580e+02
1.63365e+02 	 2.47705e+02
