# Vel [km/s] 	 Disp [km/s]
1.62182e+02 	 2.66969e+02
1.47439e+02 	 2.45573e+02
1.34907e+02 	 2.37393e+02
1.65336e+02 	 2.52932e+02
1.49335e+02 	 2.52072e+02
1.54347e+02 	 2.62995e+02
1.29764e+02 	 2.63069e+02
1.47220e+02 	 2.61948e+02
1.62140e+02 	 2.51581e+02
1.59309e+02 	 2.50468e+02
1.40584e+02 	 2.37072e+02
1.43418e+02 	 2.51519e+02
1.40092e+02 	 2.33929e+02
1.41100e+02 	 2.44390e+02
1.67525e+02 	 2.53440e+02
1.54831e+02 	 2.75651e+02
1.30734e+02 	 2.45028e+02
1.67736e+02 	 2.56623e+02
1.49087e+02 	 2.43377e+02
1.57779e+02 	 2.45256e+02
1.51405e+02 	 2.56632e+02
1.37592e+02 	 2.78274e+02
1.54981e+02 	 2.32099e+02
1.44907e+02 	 2.62676e+02
1.53826e+02 	 2.60809e+02
1.59767e+02 	 2.64317e+02
1.35026e+02 	 2.59905e+02
1.38670e+02 	 2.70290e+02
1.62529e+02 	 2.67091e+02
1.69635e+02 	 2.56027e+02
1.48482e+02 	 2.58759e+02
1.65963e+02 	 2.47804e+02
1.63821e+02 	 2.36481e+02
1.49139e+02 	 2.61180e+02
1.43179e+02 	 2.64576e+02
1.42721e+02 	 2.35898e+02
1.53542e+02 	 2.42402e+02
1.57169e+02 	 2.42736e+02
1.31053e+02 	 2.47456e+02
1.53032e+02 	 2.36591e+02
1.64684e+02 	 2.65462e+02
1.30869e+02 	 2.48257e+02
1.36643e+02 	 2.62798e+02
1.51229e+02 	 2.83240e+02
1.47823e+02 	 2.53312e+02
1.41140e+02 	 2.58496e+02
1.36557e+02 	 2.65670e+02
1.48925e+02 	 2.43184e+02
1.70339e+02 	 2.64528e+02
1.67395e+02 	 2.51809e+02
1.34930e+02 	 2.55101e+02
1.54720e+02 	 2.55110e+02
1.55068e+02 	 2.52290e+02
1.60962e+02 	 2.61507e+02
1.33794e+02 	 2.44143e+02
1.51817e+02 	 2.54166e+02
1.46365e+02 	 2.57222e+02
1.39083e+02 	 2.57267e+02
1.56081e+02 	 2.49515e+02
1.50985e+02 	 2.64317e+02
1.49518e+02 	 2.57526e+02
1.56830e+02 	 2.49879e+02
1.50648e+02 	 2.59419e+02
1.80166e+02 	 2.64161e+02
1.71899e+02 	 2.53459e+02
1.51498e+02 	 2.71402e+02
1.55084e+02 	 2.61699e+02
1.52017e+02 	 2.61821e+02
1.59572e+02 	 2.55522e+02
1.38992e+02 	 2.49305e+02
1.44336e+02 	 2.68440e+02
1.45836e+02 	 2.57665e+02
1.65529e+02 	 2.56268e+02
1.52156e+02 	 2.49631e+02
1.53337e+02 	 2.54024e+02
1.64051e+02 	 2.55491e+02
1.56781e+02 	 2.47041e+02
1.49775e+02 	 2.75866e+02
1.47680e+02 	 2.52202e+02
1.46647e+02 	 2.63198e+02
1.66873e+02 	 2.53236e+02
1.55836e+02 	 2.56403e+02
1.55348e+02 	 2.53537e+02
1.50120e+02 	 2.35776e+02
1.32744e+02 	 2.62861e+02
1.64541e+02 	 2.49513e+02
1.55989e+02 	 2.50054e+02
1.64399e+02 	 2.68440e+02
1.50286e+02 	 2.47648e+02
1.51952e+02 	 2.73030e+02
1.69281e+02 	 2.55318e+02
1.53244e+02 	 2.38349e+02
1.71294e+02 	 2.49266e+02
1.58794e+02 	 2.75378e+02
1.55700e+02 	 2.55380e+02
1.47984e+02 	 2.53263e+02
1.67134e+02 	 2.60491e+02
1.44702e+02 	 2.24816e+02
1.32695e+02 	 2.59522e+02
1.24612e+02 	 2.46637e+02
