# Vel [km/s] 	 Disp [km/s]
1.57598e+02 	 2.30958e+02
1.59345e+02 	 2.41087e+02
1.61225e+02 	 2.37492e+02
1.46652e+02 	 2.50787e+02
1.54928e+02 	 2.31660e+02
1.53327e+02 	 2.51179e+02
1.56356e+02 	 2.38572e+02
1.64181e+02 	 2.38847e+02
1.47947e+02 	 2.36707e+02
1.59016e+02 	 2.35207e+02
1.68908e+02 	 2.45959e+02
1.59796e+02 	 2.40603e+02
1.67989e+02 	 2.42317e+02
1.49669e+02 	 2.37311e+02
1.74401e+02 	 2.31753e+02
1.62711e+02 	 2.40761e+02
1.69630e+02 	 2.26727e+02
1.59464e+02 	 2.59700e+02
1.64739e+02 	 2.43034e+02
1.66901e+02 	 2.38341e+02
1.62045e+02 	 2.40358e+02
1.58505e+02 	 2.37381e+02
1.54012e+02 	 2.49390e+02
1.58072e+02 	 2.37773e+02
1.62575e+02 	 2.46072e+02
1.64835e+02 	 2.42194e+02
1.63900e+02 	 2.45167e+02
1.59499e+02 	 2.46323e+02
1.65241e+02 	 2.40000e+02
1.70524e+02 	 2.38742e+02
1.69537e+02 	 2.43992e+02
1.74059e+02 	 2.34462e+02
1.63206e+02 	 2.53601e+02
1.46950e+02 	 2.34602e+02
1.54915e+02 	 2.30178e+02
1.45159e+02 	 2.42581e+02
1.60003e+02 	 2.33845e+02
1.64542e+02 	 2.33812e+02
1.57757e+02 	 2.43186e+02
1.59692e+02 	 2.32724e+02
1.61766e+02 	 2.32042e+02
1.64506e+02 	 2.42728e+02
1.64317e+02 	 2.28199e+02
1.63782e+02 	 2.43211e+02
1.56697e+02 	 2.43501e+02
1.69283e+02 	 2.47241e+02
1.54211e+02 	 2.48902e+02
1.67922e+02 	 2.29205e+02
1.57678e+02 	 2.34352e+02
1.51211e+02 	 2.45765e+02
1.62085e+02 	 2.41412e+02
1.47869e+02 	 2.39025e+02
1.64368e+02 	 2.29287e+02
1.51747e+02 	 2.46592e+02
1.63013e+02 	 2.38171e+02
1.69469e+02 	 2.38318e+02
1.69488e+02 	 2.45815e+02
1.61137e+02 	 2.44875e+02
1.45733e+02 	 2.30543e+02
1.73377e+02 	 2.50188e+02
1.59014e+02 	 2.46968e+02
1.60956e+02 	 2.44934e+02
1.63768e+02 	 2.37440e+02
1.66700e+02 	 2.33751e+02
1.56991e+02 	 2.32274e+02
1.53477e+02 	 2.52620e+02
1.60345e+02 	 2.41768e+02
1.69087e+02 	 2.38758e+02
1.62611e+02 	 2.44564e+02
1.68204e+02 	 2.30017e+02
1.56736e+02 	 2.53272e+02
1.75114e+02 	 2.38303e+02
1.61741e+02 	 2.40312e+02
1.68777e+02 	 2.36945e+02
1.67678e+02 	 2.41922e+02
1.62881e+02 	 2.29271e+02
1.48947e+02 	 2.27989e+02
1.59682e+02 	 2.45967e+02
1.52721e+02 	 2.49025e+02
1.73791e+02 	 2.33810e+02
1.47542e+02 	 2.34984e+02
1.61620e+02 	 2.34178e+02
1.53554e+02 	 2.30339e+02
1.44441e+02 	 2.41638e+02
1.61553e+02 	 2.39375e+02
1.56724e+02 	 2.40435e+02
1.54190e+02 	 2.39424e+02
1.47582e+02 	 2.39375e+02
1.67360e+02 	 2.52854e+02
1.52514e+02 	 2.24260e+02
1.62198e+02 	 2.40693e+02
1.68075e+02 	 2.39187e+02
1.59486e+02 	 2.44005e+02
1.67841e+02 	 2.35834e+02
1.64483e+02 	 2.30479e+02
1.55956e+02 	 2.50719e+02
1.56648e+02 	 2.37633e+02
1.70795e+02 	 2.46438e+02
1.64600e+02 	 2.33915e+02
1.61040e+02 	 2.35253e+02
1.67676e+02 	 2.34478e+02
1.62176e+02 	 2.59516e+02
1.59413e+02 	 2.38081e+02
1.62072e+02 	 2.33298e+02
1.54047e+02 	 2.17971e+02
1.57559e+02 	 2.37453e+02
1.59650e+02 	 2.42300e+02
1.61048e+02 	 2.35703e+02
1.63077e+02 	 2.45667e+02
1.62405e+02 	 2.34445e+02
1.73808e+02 	 2.51107e+02
1.60860e+02 	 2.35616e+02
1.56980e+02 	 2.51670e+02
1.49712e+02 	 2.41205e+02
1.69418e+02 	 2.43862e+02
