# Vel [km/s] 	 Disp [km/s]
1.45834e+02 	 1.81512e+02
1.62027e+02 	 1.94272e+02
1.47328e+02 	 1.87662e+02
1.46373e+02 	 1.87152e+02
1.44906e+02 	 2.04302e+02
1.45794e+02 	 1.85174e+02
1.32733e+02 	 1.84254e+02
1.52556e+02 	 1.80703e+02
1.63022e+02 	 1.85243e+02
1.45560e+02 	 1.95487e+02
1.41747e+02 	 1.92369e+02
1.25789e+02 	 1.91315e+02
1.41806e+02 	 1.77206e+02
1.54344e+02 	 1.87541e+02
1.47529e+02 	 1.85395e+02
1.51935e+02 	 1.72947e+02
1.38598e+02 	 1.83573e+02
1.47087e+02 	 1.83463e+02
1.52222e+02 	 1.89896e+02
1.54373e+02 	 1.79573e+02
1.44253e+02 	 1.64502e+02
1.32502e+02 	 1.95473e+02
1.40237e+02 	 1.79268e+02
1.46739e+02 	 1.91724e+02
1.37419e+02 	 1.79783e+02
1.58156e+02 	 1.96190e+02
1.37751e+02 	 1.87763e+02
1.40502e+02 	 1.71506e+02
1.51575e+02 	 1.75231e+02
1.57124e+02 	 1.82789e+02
1.23724e+02 	 1.87571e+02
1.61302e+02 	 1.85742e+02
1.38316e+02 	 1.59029e+02
1.50064e+02 	 1.73137e+02
1.32237e+02 	 1.90414e+02
1.45615e+02 	 1.87942e+02
1.28842e+02 	 1.81568e+02
1.27047e+02 	 1.85972e+02
1.39131e+02 	 1.83802e+02
1.49211e+02 	 1.73111e+02
1.35696e+02 	 1.81415e+02
1.40780e+02 	 1.74598e+02
1.38070e+02 	 1.84586e+02
1.63829e+02 	 1.76122e+02
1.34008e+02 	 1.95954e+02
1.36530e+02 	 1.92348e+02
1.43679e+02 	 1.82396e+02
1.41120e+02 	 1.76542e+02
1.45509e+02 	 1.90842e+02
1.39199e+02 	 1.87104e+02
1.28484e+02 	 1.58702e+02
1.42827e+02 	 1.59566e+02
1.35345e+02 	 1.90766e+02
1.39258e+02 	 1.77141e+02
1.43770e+02 	 1.92173e+02
1.39999e+02 	 1.71839e+02
1.41708e+02 	 1.83738e+02
1.49408e+02 	 1.89558e+02
1.50002e+02 	 1.94512e+02
1.28655e+02 	 1.89323e+02
1.49366e+02 	 1.78467e+02
1.54707e+02 	 1.80671e+02
1.48548e+02 	 1.91698e+02
1.55056e+02 	 1.72445e+02
1.50574e+02 	 1.80690e+02
1.60794e+02 	 1.87911e+02
1.46189e+02 	 1.74853e+02
1.51115e+02 	 1.79571e+02
1.43239e+02 	 1.91586e+02
1.47711e+02 	 1.86448e+02
1.52959e+02 	 1.90781e+02
1.53305e+02 	 1.81760e+02
1.27942e+02 	 1.95118e+02
1.36073e+02 	 1.73041e+02
1.29198e+02 	 1.80603e+02
1.47468e+02 	 1.86352e+02
1.36531e+02 	 1.96594e+02
1.37759e+02 	 1.82415e+02
1.53750e+02 	 1.67298e+02
1.31508e+02 	 1.75491e+02
1.42802e+02 	 1.86066e+02
1.35510e+02 	 1.69981e+02
1.45038e+02 	 1.75440e+02
1.30792e+02 	 1.92574e+02
1.38636e+02 	 2.03621e+02
1.47687e+02 	 1.83600e+02
1.57600e+02 	 1.86970e+02
1.50902e+02 	 1.69372e+02
1.40890e+02 	 1.87396e+02
1.43325e+02 	 1.82828e+02
1.33707e+02 	 1.93695e+02
1.42712e+02 	 1.72610e+02
1.48562e+02 	 1.91088e+02
1.45814e+02 	 1.82776e+02
1.41658e+02 	 1.93494e+02
1.48178e+02 	 1.92501e+02
1.46390e+02 	 1.85899e+02
1.54876e+02 	 1.79415e+02
1.24229e+02 	 1.79265e+02
1.44823e+02 	 1.94976e+02
1.54946e+02 	 1.80436e+02
1.39529e+02 	 1.64234e+02
1.58834e+02 	 1.82527e+02
1.29900e+02 	 1.85884e+02
1.47687e+02 	 1.96183e+02
1.33417e+02 	 1.86487e+02
1.44868e+02 	 1.74534e+02
1.38930e+02 	 1.82184e+02
1.54285e+02 	 1.84087e+02
1.40272e+02 	 1.68857e+02
1.42537e+02 	 1.87705e+02
1.60235e+02 	 1.84401e+02
1.48844e+02 	 1.79216e+02
1.43301e+02 	 1.78236e+02
1.39195e+02 	 1.95783e+02
1.46930e+02 	 1.84860e+02
1.31971e+02 	 1.72998e+02
1.46885e+02 	 1.75005e+02
1.52116e+02 	 1.71893e+02
1.49984e+02 	 1.86073e+02
1.39547e+02 	 1.93146e+02
1.57049e+02 	 1.84662e+02
1.51760e+02 	 1.71096e+02
1.34087e+02 	 1.75880e+02
1.47091e+02 	 1.85192e+02
1.41658e+02 	 1.73345e+02
1.47214e+02 	 1.83369e+02
1.36444e+02 	 1.69071e+02
1.46386e+02 	 1.88349e+02
1.48552e+02 	 1.78431e+02
1.39863e+02 	 1.74823e+02
1.41580e+02 	 1.82321e+02
1.46859e+02 	 1.71227e+02
1.33910e+02 	 1.79345e+02
1.48853e+02 	 1.90151e+02
1.39627e+02 	 1.72412e+02
1.26315e+02 	 1.70258e+02
1.54954e+02 	 1.84855e+02
1.47803e+02 	 1.90672e+02
1.35386e+02 	 1.83003e+02
1.48157e+02 	 1.80031e+02
1.51488e+02 	 1.85699e+02
1.44909e+02 	 1.93320e+02
1.31934e+02 	 1.82382e+02
1.53422e+02 	 1.81531e+02
1.23840e+02 	 1.83702e+02
1.38531e+02 	 1.82168e+02
1.47510e+02 	 1.91255e+02
1.44509e+02 	 1.77075e+02
1.44052e+02 	 1.87194e+02
1.46070e+02 	 1.76188e+02
1.46843e+02 	 1.60355e+02
1.41573e+02 	 1.77856e+02
1.49370e+02 	 1.93510e+02
1.35909e+02 	 1.91453e+02
1.35550e+02 	 1.76700e+02
1.49161e+02 	 1.81443e+02
1.31953e+02 	 1.97958e+02
1.35704e+02 	 1.91876e+02
1.49502e+02 	 1.81916e+02
1.35345e+02 	 1.76892e+02
1.57501e+02 	 1.86007e+02
