# y_px x_px signal noise
2.600000000000000000e+01 2.400000000000000000e+01 1.007513523101806641e+01 2.238139867782592773e+00
2.600000000000000000e+01 2.500000000000000000e+01 1.309389114379882812e+01 2.269081115722656250e+00
2.600000000000000000e+01 2.600000000000000000e+01 1.729284667968750000e+01 2.299440145492553711e+00
2.600000000000000000e+01 2.700000000000000000e+01 2.188823318481445312e+01 2.494549036026000977e+00
2.600000000000000000e+01 2.800000000000000000e+01 2.656410217285156250e+01 2.564368247985839844e+00
2.600000000000000000e+01 2.900000000000000000e+01 2.958092117309570312e+01 2.629935264587402344e+00
2.600000000000000000e+01 3.000000000000000000e+01 2.995284461975097656e+01 2.686686515808105469e+00
2.600000000000000000e+01 3.100000000000000000e+01 2.696773529052734375e+01 2.641607284545898438e+00
2.600000000000000000e+01 3.200000000000000000e+01 2.195085144042968750e+01 2.557666301727294922e+00
2.600000000000000000e+01 3.300000000000000000e+01 1.732501983642578125e+01 2.367347717285156250e+00
2.600000000000000000e+01 3.400000000000000000e+01 1.321463871002197266e+01 2.364218950271606445e+00
2.600000000000000000e+01 3.500000000000000000e+01 1.015856266021728516e+01 2.441775798797607422e+00
2.600000000000000000e+01 3.600000000000000000e+01 7.522260189056396484e+00 2.344036817550659180e+00
2.600000000000000000e+01 3.700000000000000000e+01 5.840080261230468750e+00 2.132009506225585938e+00
2.600000000000000000e+01 3.800000000000000000e+01 4.513801574707031250e+00 2.141443967819213867e+00
2.700000000000000000e+01 2.100000000000000000e+01 4.971487522125244141e+00 2.310811996459960938e+00
2.700000000000000000e+01 2.200000000000000000e+01 6.696852207183837891e+00 2.360424041748046875e+00
2.700000000000000000e+01 2.400000000000000000e+01 1.133613777160644531e+01 2.347850561141967773e+00
2.700000000000000000e+01 2.500000000000000000e+01 1.532507991790771484e+01 2.404548168182373047e+00
2.700000000000000000e+01 2.600000000000000000e+01 2.070012855529785156e+01 2.451940059661865234e+00
2.700000000000000000e+01 2.700000000000000000e+01 2.720952796936035156e+01 2.671844482421875000e+00
2.700000000000000000e+01 2.800000000000000000e+01 3.430057525634765625e+01 2.787180662155151367e+00
2.700000000000000000e+01 2.900000000000000000e+01 3.944928741455078125e+01 2.907890319824218750e+00
2.700000000000000000e+01 3.000000000000000000e+01 3.976342391967773438e+01 2.918400526046752930e+00
2.700000000000000000e+01 3.100000000000000000e+01 3.408572387695312500e+01 2.828262805938720703e+00
2.700000000000000000e+01 3.200000000000000000e+01 2.694993782043457031e+01 2.686294078826904297e+00
2.700000000000000000e+01 3.300000000000000000e+01 2.015353965759277344e+01 2.468241691589355469e+00
2.700000000000000000e+01 3.400000000000000000e+01 1.477468395233154297e+01 2.434875965118408203e+00
2.700000000000000000e+01 3.500000000000000000e+01 1.105296611785888672e+01 2.479041337966918945e+00
2.700000000000000000e+01 3.600000000000000000e+01 8.118586540222167969e+00 2.407312870025634766e+00
2.700000000000000000e+01 3.700000000000000000e+01 6.296387195587158203e+00 2.189213752746582031e+00
2.700000000000000000e+01 3.800000000000000000e+01 4.562740325927734375e+00 2.187348842620849609e+00
2.800000000000000000e+01 2.100000000000000000e+01 5.340076923370361328e+00 2.316189289093017578e+00
2.800000000000000000e+01 2.200000000000000000e+01 7.092307567596435547e+00 2.368808746337890625e+00
2.800000000000000000e+01 2.400000000000000000e+01 1.257562446594238281e+01 2.381567239761352539e+00
