# Vel [km/s] 	 Disp [km/s]
1.36037e+02 	 2.36851e+02
1.43561e+02 	 2.43969e+02
1.40154e+02 	 2.56704e+02
1.54832e+02 	 2.55597e+02
1.51903e+02 	 2.37693e+02
1.46181e+02 	 2.58522e+02
1.35122e+02 	 2.64481e+02
1.37966e+02 	 2.35448e+02
1.38262e+02 	 2.51210e+02
1.51427e+02 	 2.47040e+02
1.61548e+02 	 2.54811e+02
1.40927e+02 	 2.42084e+02
1.53005e+02 	 2.35830e+02
1.29529e+02 	 2.41389e+02
1.43767e+02 	 2.35000e+02
1.40500e+02 	 2.38351e+02
1.39361e+02 	 2.63848e+02
1.38831e+02 	 2.38859e+02
1.57500e+02 	 2.27234e+02
1.34823e+02 	 2.41610e+02
1.37939e+02 	 2.30993e+02
1.38501e+02 	 2.34631e+02
1.57079e+02 	 2.39626e+02
1.33763e+02 	 2.67494e+02
1.27476e+02 	 2.38930e+02
1.45199e+02 	 2.28885e+02
1.29341e+02 	 2.37036e+02
1.36580e+02 	 2.42642e+02
1.42025e+02 	 2.37320e+02
1.44333e+02 	 2.47429e+02
1.24167e+02 	 2.23306e+02
1.41971e+02 	 2.65299e+02
1.69282e+02 	 2.41580e+02
1.66001e+02 	 2.28576e+02
1.48897e+02 	 2.40709e+02
1.29916e+02 	 2.60692e+02
1.47078e+02 	 2.28660e+02
1.34038e+02 	 2.72174e+02
1.62422e+02 	 2.55057e+02
1.48751e+02 	 2.34153e+02
1.10932e+02 	 2.45494e+02
1.31969e+02 	 2.41239e+02
1.55219e+02 	 2.54262e+02
1.36951e+02 	 2.42537e+02
1.22187e+02 	 2.51696e+02
1.44840e+02 	 2.37376e+02
1.49050e+02 	 2.43868e+02
1.41096e+02 	 2.40464e+02
1.39973e+02 	 2.42003e+02
1.54550e+02 	 2.37077e+02
1.13249e+02 	 2.43943e+02
1.72201e+02 	 2.44419e+02
1.32844e+02 	 2.37446e+02
1.61972e+02 	 2.56750e+02
1.55698e+02 	 2.67768e+02
1.38609e+02 	 2.59766e+02
1.50650e+02 	 2.50533e+02
1.50639e+02 	 2.51983e+02
1.38280e+02 	 2.25073e+02
1.35683e+02 	 2.43414e+02
1.43742e+02 	 2.57110e+02
1.29336e+02 	 2.45838e+02
1.45578e+02 	 2.32524e+02
1.53927e+02 	 2.37605e+02
1.54080e+02 	 2.31210e+02
1.54615e+02 	 2.41476e+02
1.34489e+02 	 2.22199e+02
1.28642e+02 	 2.22403e+02
1.30088e+02 	 2.58902e+02
1.22299e+02 	 2.43289e+02
1.29641e+02 	 2.41429e+02
1.32010e+02 	 2.20484e+02
1.26877e+02 	 2.43865e+02
1.31277e+02 	 2.32858e+02
1.50009e+02 	 2.28630e+02
1.46621e+02 	 2.50573e+02
1.44826e+02 	 2.67238e+02
1.54112e+02 	 2.46460e+02
1.27980e+02 	 2.54716e+02
1.44298e+02 	 2.41955e+02
1.50321e+02 	 2.39773e+02
1.38532e+02 	 2.53677e+02
1.19781e+02 	 2.36637e+02
1.57008e+02 	 2.35040e+02
1.47222e+02 	 2.20154e+02
1.42651e+02 	 2.34406e+02
1.47081e+02 	 2.46429e+02
1.41532e+02 	 2.33532e+02
1.40740e+02 	 2.48646e+02
1.51948e+02 	 2.25812e+02
1.34621e+02 	 2.50396e+02
1.48423e+02 	 2.34821e+02
1.44675e+02 	 2.29061e+02
1.54290e+02 	 2.46732e+02
1.45686e+02 	 2.46904e+02
1.22927e+02 	 2.54822e+02
1.45658e+02 	 2.44653e+02
1.24027e+02 	 2.73430e+02
1.50811e+02 	 2.58094e+02
1.54904e+02 	 2.65513e+02
1.36903e+02 	 2.71424e+02
1.38584e+02 	 2.47714e+02
1.38097e+02 	 2.56929e+02
1.52615e+02 	 2.55471e+02
1.44060e+02 	 2.44847e+02
