# Vel [km/s] 	 Disp [km/s]
1.43547e+02 	 2.43834e+02
1.38467e+02 	 2.39521e+02
1.55691e+02 	 2.37026e+02
1.42133e+02 	 2.43504e+02
1.42550e+02 	 2.55631e+02
1.41258e+02 	 2.33231e+02
1.41201e+02 	 2.36139e+02
1.30691e+02 	 2.36489e+02
1.41264e+02 	 2.46160e+02
1.46447e+02 	 2.37596e+02
1.30429e+02 	 2.39429e+02
1.31046e+02 	 2.32955e+02
1.38053e+02 	 2.36393e+02
1.41319e+02 	 2.44341e+02
1.49684e+02 	 2.47755e+02
1.49189e+02 	 2.36414e+02
1.32989e+02 	 2.32090e+02
1.36301e+02 	 2.32914e+02
1.35914e+02 	 2.24725e+02
1.36658e+02 	 2.46530e+02
1.38759e+02 	 2.58368e+02
1.39868e+02 	 2.39180e+02
1.48395e+02 	 2.31022e+02
1.41394e+02 	 2.27444e+02
1.46109e+02 	 2.41652e+02
1.44970e+02 	 2.38798e+02
1.40988e+02 	 2.34931e+02
1.38066e+02 	 2.42167e+02
1.52852e+02 	 2.35379e+02
1.50648e+02 	 2.45207e+02
1.38776e+02 	 2.30651e+02
1.38855e+02 	 2.34388e+02
1.45459e+02 	 2.36644e+02
1.38349e+02 	 2.42419e+02
1.36143e+02 	 2.42147e+02
1.38282e+02 	 2.43051e+02
1.42121e+02 	 2.28463e+02
1.33110e+02 	 2.29374e+02
1.35317e+02 	 2.33776e+02
1.49976e+02 	 2.37753e+02
1.42333e+02 	 2.47557e+02
1.41418e+02 	 2.38622e+02
1.44521e+02 	 2.20778e+02
1.44544e+02 	 2.28540e+02
1.42089e+02 	 2.45722e+02
1.58461e+02 	 2.34313e+02
1.33855e+02 	 2.34927e+02
1.43456e+02 	 2.34144e+02
1.37874e+02 	 2.37876e+02
1.36879e+02 	 2.47062e+02
1.47774e+02 	 2.37031e+02
1.24613e+02 	 2.36394e+02
1.38196e+02 	 2.31103e+02
1.43415e+02 	 2.33354e+02
1.40926e+02 	 2.28291e+02
1.35891e+02 	 2.41939e+02
1.39137e+02 	 2.26842e+02
1.39088e+02 	 2.47784e+02
1.33676e+02 	 2.35412e+02
1.52161e+02 	 2.28819e+02
1.42691e+02 	 2.32673e+02
1.36013e+02 	 2.23996e+02
1.36266e+02 	 2.33840e+02
1.50676e+02 	 2.40163e+02
1.41916e+02 	 2.35069e+02
1.41341e+02 	 2.32562e+02
1.32491e+02 	 2.38322e+02
1.46333e+02 	 2.40006e+02
1.38871e+02 	 2.26739e+02
1.42831e+02 	 2.35116e+02
1.46302e+02 	 2.37196e+02
1.40866e+02 	 2.38670e+02
1.49341e+02 	 2.38986e+02
1.44714e+02 	 2.48203e+02
1.36946e+02 	 2.45648e+02
1.36199e+02 	 2.35417e+02
1.46908e+02 	 2.42270e+02
1.31754e+02 	 2.30248e+02
1.42564e+02 	 2.44081e+02
1.41037e+02 	 2.42057e+02
1.53384e+02 	 2.33403e+02
1.41610e+02 	 2.40094e+02
1.44059e+02 	 2.44087e+02
1.31112e+02 	 2.32700e+02
1.43334e+02 	 2.34901e+02
1.42424e+02 	 2.53911e+02
1.41740e+02 	 2.29926e+02
1.45104e+02 	 2.45251e+02
1.44603e+02 	 2.30949e+02
1.41533e+02 	 2.33022e+02
1.42823e+02 	 2.40349e+02
1.43562e+02 	 2.42859e+02
1.38203e+02 	 2.30729e+02
1.45397e+02 	 2.39313e+02
1.40019e+02 	 2.35559e+02
1.44954e+02 	 2.36157e+02
1.52265e+02 	 2.26271e+02
1.51773e+02 	 2.39403e+02
1.49642e+02 	 2.36463e+02
1.44743e+02 	 2.38926e+02
1.44846e+02 	 2.37053e+02
1.48243e+02 	 2.29840e+02
1.54304e+02 	 2.35141e+02
1.25832e+02 	 2.45029e+02
1.31450e+02 	 2.33368e+02
1.40582e+02 	 2.24106e+02
1.40663e+02 	 2.30228e+02
1.47336e+02 	 2.22181e+02
1.31390e+02 	 2.37045e+02
1.46776e+02 	 2.35313e+02
1.47909e+02 	 2.42742e+02
