# Vel [km/s] 	 Disp [km/s]
1.59931e+02 	 2.37376e+02
1.61846e+02 	 2.44645e+02
1.57380e+02 	 2.29293e+02
1.59438e+02 	 2.27077e+02
1.64499e+02 	 2.39256e+02
1.51684e+02 	 2.34127e+02
1.67480e+02 	 2.37427e+02
1.64409e+02 	 2.39858e+02
1.52697e+02 	 2.38958e+02
1.55239e+02 	 2.38974e+02
1.55007e+02 	 2.45590e+02
1.58737e+02 	 2.47265e+02
1.59911e+02 	 2.44640e+02
1.47871e+02 	 2.42653e+02
1.57729e+02 	 2.45795e+02
1.58209e+02 	 2.47233e+02
1.64370e+02 	 2.50666e+02
1.58004e+02 	 2.36881e+02
1.57495e+02 	 2.43377e+02
1.56884e+02 	 2.48887e+02
1.55666e+02 	 2.29127e+02
1.54514e+02 	 2.33807e+02
1.56144e+02 	 2.45154e+02
1.60123e+02 	 2.50194e+02
1.59058e+02 	 2.38355e+02
1.50714e+02 	 2.32705e+02
1.64560e+02 	 2.42274e+02
1.64402e+02 	 2.45636e+02
1.64948e+02 	 2.34356e+02
1.66608e+02 	 2.52675e+02
1.60811e+02 	 2.32119e+02
1.57440e+02 	 2.39884e+02
1.61250e+02 	 2.43168e+02
1.60947e+02 	 2.53543e+02
1.55936e+02 	 2.40209e+02
1.60790e+02 	 2.49671e+02
1.73175e+02 	 2.39821e+02
1.66978e+02 	 2.33198e+02
1.61258e+02 	 2.34170e+02
1.57642e+02 	 2.45439e+02
1.67202e+02 	 2.37534e+02
1.80180e+02 	 2.29837e+02
1.68275e+02 	 2.42439e+02
1.46052e+02 	 2.34170e+02
1.67642e+02 	 2.53028e+02
1.66715e+02 	 2.48459e+02
1.57317e+02 	 2.33042e+02
1.65648e+02 	 2.49916e+02
1.60345e+02 	 2.57964e+02
1.61196e+02 	 2.39696e+02
1.58328e+02 	 2.46658e+02
1.59397e+02 	 2.40676e+02
1.56796e+02 	 2.40161e+02
1.55508e+02 	 2.45936e+02
1.66635e+02 	 2.40807e+02
1.56413e+02 	 2.39697e+02
1.60932e+02 	 2.37128e+02
1.58012e+02 	 2.42960e+02
1.67495e+02 	 2.29021e+02
1.61478e+02 	 2.33790e+02
1.64885e+02 	 2.37668e+02
1.61385e+02 	 2.44371e+02
1.64102e+02 	 2.42812e+02
1.55134e+02 	 2.40001e+02
1.62929e+02 	 2.45009e+02
1.72766e+02 	 2.46739e+02
1.59435e+02 	 2.48993e+02
1.63412e+02 	 2.39545e+02
1.63321e+02 	 2.33224e+02
1.56834e+02 	 2.33398e+02
1.50760e+02 	 2.24533e+02
1.71946e+02 	 2.28787e+02
1.57395e+02 	 2.41107e+02
1.62119e+02 	 2.34425e+02
1.60956e+02 	 2.42073e+02
1.71019e+02 	 2.51132e+02
1.60400e+02 	 2.50521e+02
1.70329e+02 	 2.50894e+02
1.59513e+02 	 2.49566e+02
1.59602e+02 	 2.32416e+02
1.59161e+02 	 2.36486e+02
1.58340e+02 	 2.34319e+02
1.61407e+02 	 2.38239e+02
1.60026e+02 	 2.33443e+02
1.64148e+02 	 2.31841e+02
1.53697e+02 	 2.49153e+02
1.57457e+02 	 2.56957e+02
1.66813e+02 	 2.57385e+02
1.52479e+02 	 2.36356e+02
1.62691e+02 	 2.37241e+02
1.56222e+02 	 2.39525e+02
1.62752e+02 	 2.36883e+02
1.59539e+02 	 2.40386e+02
1.55417e+02 	 2.45039e+02
1.69096e+02 	 2.34886e+02
1.52689e+02 	 2.29760e+02
1.63629e+02 	 2.43903e+02
