# Vel [km/s] 	 Disp [km/s]
1.50522e+02 	 2.40472e+02
1.48721e+02 	 2.35468e+02
1.46178e+02 	 2.41845e+02
1.44963e+02 	 2.36584e+02
1.48202e+02 	 2.32540e+02
1.45512e+02 	 2.38687e+02
1.46990e+02 	 2.30439e+02
1.40933e+02 	 2.41805e+02
1.47659e+02 	 2.28260e+02
1.51222e+02 	 2.27020e+02
1.46427e+02 	 2.28669e+02
1.43054e+02 	 2.36698e+02
1.43120e+02 	 2.28790e+02
1.37637e+02 	 2.37720e+02
1.43016e+02 	 2.31764e+02
1.50283e+02 	 2.31799e+02
1.45485e+02 	 2.44381e+02
1.40207e+02 	 2.36919e+02
1.41820e+02 	 2.35413e+02
1.46444e+02 	 2.29233e+02
1.43358e+02 	 2.22602e+02
1.42240e+02 	 2.34973e+02
1.45584e+02 	 2.45402e+02
1.39064e+02 	 2.46001e+02
1.59725e+02 	 2.39511e+02
1.50539e+02 	 2.35038e+02
1.42180e+02 	 2.41521e+02
1.48194e+02 	 2.34133e+02
1.44774e+02 	 2.40400e+02
1.28873e+02 	 2.34669e+02
1.44172e+02 	 2.37311e+02
1.48750e+02 	 2.35830e+02
1.52106e+02 	 2.41304e+02
1.31800e+02 	 2.43902e+02
1.47554e+02 	 2.27864e+02
1.36256e+02 	 2.34454e+02
1.49745e+02 	 2.42630e+02
1.45874e+02 	 2.42382e+02
1.51642e+02 	 2.36373e+02
1.46149e+02 	 2.37957e+02
1.39387e+02 	 2.33407e+02
1.42046e+02 	 2.37754e+02
1.49019e+02 	 2.37010e+02
1.41812e+02 	 2.37495e+02
1.49870e+02 	 2.37861e+02
1.42106e+02 	 2.27305e+02
1.52493e+02 	 2.42130e+02
1.45803e+02 	 2.52261e+02
1.48820e+02 	 2.39677e+02
1.51173e+02 	 2.39872e+02
1.40095e+02 	 2.43589e+02
1.44002e+02 	 2.32627e+02
1.43510e+02 	 2.34587e+02
1.55018e+02 	 2.32774e+02
1.41108e+02 	 2.33998e+02
1.50588e+02 	 2.35930e+02
1.42222e+02 	 2.41769e+02
1.43547e+02 	 2.37658e+02
1.42686e+02 	 2.37441e+02
1.39896e+02 	 2.37518e+02
1.38816e+02 	 2.35832e+02
1.41366e+02 	 2.43160e+02
1.45386e+02 	 2.49457e+02
1.46356e+02 	 2.37554e+02
1.46560e+02 	 2.25904e+02
1.30394e+02 	 2.38565e+02
1.44735e+02 	 2.46895e+02
1.54399e+02 	 2.34242e+02
1.45722e+02 	 2.37428e+02
1.47418e+02 	 2.38134e+02
1.43215e+02 	 2.34215e+02
1.44179e+02 	 2.35271e+02
1.53821e+02 	 2.39415e+02
1.43300e+02 	 2.38181e+02
1.40329e+02 	 2.35584e+02
1.36787e+02 	 2.42415e+02
1.51801e+02 	 2.34906e+02
1.40088e+02 	 2.23298e+02
1.48835e+02 	 2.37729e+02
1.28842e+02 	 2.32785e+02
1.51112e+02 	 2.38890e+02
1.50015e+02 	 2.32970e+02
1.41465e+02 	 2.53738e+02
1.45790e+02 	 2.29824e+02
1.45866e+02 	 2.27205e+02
1.49393e+02 	 2.35221e+02
1.48716e+02 	 2.32869e+02
1.41735e+02 	 2.32276e+02
1.44527e+02 	 2.41192e+02
1.55465e+02 	 2.35445e+02
1.53820e+02 	 2.39152e+02
1.42569e+02 	 2.43555e+02
1.40682e+02 	 2.37956e+02
1.37792e+02 	 2.40989e+02
1.47435e+02 	 2.34174e+02
1.41629e+02 	 2.43445e+02
1.47562e+02 	 2.35862e+02
1.42099e+02 	 2.37068e+02
1.48764e+02 	 2.41345e+02
1.51031e+02 	 2.29927e+02
1.45712e+02 	 2.35389e+02
1.43574e+02 	 2.33220e+02
1.55952e+02 	 2.38157e+02
1.30408e+02 	 2.28122e+02
1.46093e+02 	 2.34773e+02
1.45634e+02 	 2.31043e+02
1.44531e+02 	 2.37492e+02
1.53618e+02 	 2.36376e+02
1.51269e+02 	 2.34842e+02
1.45836e+02 	 2.40485e+02
1.56210e+02 	 2.31572e+02
1.47012e+02 	 2.45268e+02
1.39418e+02 	 2.33891e+02
1.49952e+02 	 2.32535e+02
1.41132e+02 	 2.42931e+02
1.60495e+02 	 2.44195e+02
1.38507e+02 	 2.45553e+02
1.50231e+02 	 2.36918e+02
1.50263e+02 	 2.32978e+02
1.56560e+02 	 2.39365e+02
1.42701e+02 	 2.35861e+02
1.49906e+02 	 2.33374e+02
1.52962e+02 	 2.35731e+02
1.48528e+02 	 2.29797e+02
1.38811e+02 	 2.40481e+02
1.42340e+02 	 2.43142e+02
1.27802e+02 	 2.37456e+02
1.49061e+02 	 2.30238e+02
1.57109e+02 	 2.51660e+02
1.59331e+02 	 2.41141e+02
1.56847e+02 	 2.36755e+02
1.48287e+02 	 2.40329e+02
1.49866e+02 	 2.36426e+02
1.49411e+02 	 2.35323e+02
1.51800e+02 	 2.32633e+02
1.43317e+02 	 2.34298e+02
1.44193e+02 	 2.44733e+02
1.40777e+02 	 2.45710e+02
1.48523e+02 	 2.33527e+02
1.35471e+02 	 2.40247e+02
1.46149e+02 	 2.41618e+02
1.41963e+02 	 2.39738e+02
1.48086e+02 	 2.42079e+02
1.48293e+02 	 2.31557e+02
1.41095e+02 	 2.34398e+02
1.40346e+02 	 2.41856e+02
1.38789e+02 	 2.33840e+02
1.43971e+02 	 2.32291e+02
1.44285e+02 	 2.41820e+02
1.42813e+02 	 2.47378e+02
1.39791e+02 	 2.37906e+02
1.52803e+02 	 2.41819e+02
1.53395e+02 	 2.40591e+02
1.46393e+02 	 2.38449e+02
1.47512e+02 	 2.46125e+02
1.38115e+02 	 2.32429e+02
1.52088e+02 	 2.46442e+02
1.48893e+02 	 2.33141e+02
1.50927e+02 	 2.38853e+02
1.46873e+02 	 2.30953e+02
1.54097e+02 	 2.40647e+02
1.46863e+02 	 2.40179e+02
1.42065e+02 	 2.35935e+02
1.54308e+02 	 2.28020e+02
1.53063e+02 	 2.38217e+02
1.46668e+02 	 2.39307e+02
1.48137e+02 	 2.31748e+02
1.41666e+02 	 2.30891e+02
1.43897e+02 	 2.24727e+02
1.51590e+02 	 2.34210e+02
1.44473e+02 	 2.37280e+02
1.48336e+02 	 2.28219e+02
1.54831e+02 	 2.42566e+02
1.48035e+02 	 2.34135e+02
1.45921e+02 	 2.26667e+02
1.54681e+02 	 2.27816e+02
1.41712e+02 	 2.41272e+02
1.49033e+02 	 2.34482e+02
1.41887e+02 	 2.45145e+02
1.46012e+02 	 2.39215e+02
1.41352e+02 	 2.39835e+02
1.50254e+02 	 2.31549e+02
1.50631e+02 	 2.48975e+02
1.48724e+02 	 2.30164e+02
1.47097e+02 	 2.29019e+02
1.48536e+02 	 2.42912e+02
1.43714e+02 	 2.34930e+02
1.44296e+02 	 2.37457e+02
1.45916e+02 	 2.37462e+02
1.49678e+02 	 2.38459e+02
1.52687e+02 	 2.40913e+02
1.43644e+02 	 2.32746e+02
1.49876e+02 	 2.41384e+02
1.51203e+02 	 2.44010e+02
1.42727e+02 	 2.31748e+02
1.46770e+02 	 2.32391e+02
1.36880e+02 	 2.36533e+02
1.54914e+02 	 2.43707e+02
1.51760e+02 	 2.39920e+02
1.52415e+02 	 2.39554e+02
