# Vel [km/s] 	 Disp [km/s]
1.60613e+02 	 2.37903e+02
1.64940e+02 	 2.38034e+02
1.54647e+02 	 2.21858e+02
1.37971e+02 	 2.26552e+02
1.28805e+02 	 2.29109e+02
1.57764e+02 	 2.32200e+02
1.57268e+02 	 2.30723e+02
1.44843e+02 	 2.29912e+02
1.58807e+02 	 2.20008e+02
1.64379e+02 	 2.22230e+02
1.40938e+02 	 2.39435e+02
1.63328e+02 	 2.24956e+02
1.37411e+02 	 2.23801e+02
1.47295e+02 	 2.46804e+02
1.50960e+02 	 2.37481e+02
1.41712e+02 	 2.29780e+02
1.31067e+02 	 2.33227e+02
1.44773e+02 	 2.29558e+02
1.45096e+02 	 2.45900e+02
1.43353e+02 	 2.37328e+02
1.39423e+02 	 2.31545e+02
1.30237e+02 	 2.34811e+02
1.37002e+02 	 2.44998e+02
1.35879e+02 	 2.46623e+02
1.32695e+02 	 2.43272e+02
1.58908e+02 	 2.36867e+02
1.48384e+02 	 2.46905e+02
1.76407e+02 	 2.30138e+02
1.57953e+02 	 2.42401e+02
1.38163e+02 	 2.28516e+02
1.50071e+02 	 2.41324e+02
1.38346e+02 	 2.34677e+02
1.41148e+02 	 2.36225e+02
1.42259e+02 	 2.17813e+02
1.53739e+02 	 2.30449e+02
1.47322e+02 	 2.15394e+02
1.61122e+02 	 2.43003e+02
1.49476e+02 	 2.45984e+02
1.45254e+02 	 2.37310e+02
1.55228e+02 	 2.09217e+02
1.48390e+02 	 2.38191e+02
1.41098e+02 	 2.32619e+02
1.48711e+02 	 2.40265e+02
1.48457e+02 	 2.28430e+02
1.54477e+02 	 2.47813e+02
1.50304e+02 	 2.35414e+02
1.35397e+02 	 2.41929e+02
1.35084e+02 	 2.35021e+02
1.59920e+02 	 2.24141e+02
1.42440e+02 	 2.32774e+02
1.58282e+02 	 2.25398e+02
1.60756e+02 	 2.44854e+02
1.47703e+02 	 2.34048e+02
1.47304e+02 	 2.23401e+02
1.59928e+02 	 2.35103e+02
1.53243e+02 	 2.39971e+02
1.42566e+02 	 2.26391e+02
1.65771e+02 	 2.33923e+02
1.66625e+02 	 2.47907e+02
1.61872e+02 	 2.41905e+02
1.66602e+02 	 2.31332e+02
