# Vel [km/s] 	 Disp [km/s]
1.43280e+02 	 2.38640e+02
1.55436e+02 	 2.57255e+02
1.50250e+02 	 2.54667e+02
1.51181e+02 	 2.59636e+02
1.53366e+02 	 2.61559e+02
1.40903e+02 	 2.42473e+02
1.46563e+02 	 2.69475e+02
1.44762e+02 	 2.41892e+02
1.41108e+02 	 2.57549e+02
1.42039e+02 	 2.52110e+02
1.51447e+02 	 2.53099e+02
1.47850e+02 	 2.45522e+02
1.40359e+02 	 2.40904e+02
1.50639e+02 	 2.48372e+02
1.47094e+02 	 2.42861e+02
1.48835e+02 	 2.43001e+02
1.45932e+02 	 2.57245e+02
1.43552e+02 	 2.49899e+02
1.50723e+02 	 2.49416e+02
1.41965e+02 	 2.56368e+02
1.47682e+02 	 2.58303e+02
1.44068e+02 	 2.58878e+02
1.44358e+02 	 2.40657e+02
1.44527e+02 	 2.57899e+02
1.33087e+02 	 2.51557e+02
1.40934e+02 	 2.49794e+02
1.42626e+02 	 2.47807e+02
1.48014e+02 	 2.47779e+02
1.37364e+02 	 2.74222e+02
1.45958e+02 	 2.39553e+02
1.40614e+02 	 2.32736e+02
1.42117e+02 	 2.50342e+02
1.50086e+02 	 2.68308e+02
1.48703e+02 	 2.48792e+02
1.52508e+02 	 2.52808e+02
1.54394e+02 	 2.53605e+02
1.35823e+02 	 2.52420e+02
1.46295e+02 	 2.41212e+02
1.42651e+02 	 2.42184e+02
1.34842e+02 	 2.56751e+02
1.33191e+02 	 2.61196e+02
1.55629e+02 	 2.49994e+02
1.44581e+02 	 2.45808e+02
1.49467e+02 	 2.48113e+02
1.66926e+02 	 2.56881e+02
1.39986e+02 	 2.60297e+02
1.46038e+02 	 2.49017e+02
1.47510e+02 	 2.37022e+02
1.51388e+02 	 2.63159e+02
1.33963e+02 	 2.56750e+02
1.43792e+02 	 2.61549e+02
1.60507e+02 	 2.53063e+02
1.47601e+02 	 2.47495e+02
1.55207e+02 	 2.54480e+02
1.53947e+02 	 2.42144e+02
1.50462e+02 	 2.52869e+02
1.47131e+02 	 2.55700e+02
1.51950e+02 	 2.42191e+02
1.37463e+02 	 2.50942e+02
1.46975e+02 	 2.38664e+02
