# Vel [km/s] 	 Disp [km/s]
1.35783e+02 	 2.10833e+02
1.26727e+02 	 2.17534e+02
1.26765e+02 	 2.14326e+02
1.22766e+02 	 2.28736e+02
1.29506e+02 	 2.21220e+02
1.32503e+02 	 2.15737e+02
1.42038e+02 	 2.25750e+02
1.37072e+02 	 2.52963e+02
1.39883e+02 	 2.41876e+02
1.36899e+02 	 2.25984e+02
1.42431e+02 	 2.29289e+02
1.32550e+02 	 2.20796e+02
1.24916e+02 	 2.27947e+02
1.30358e+02 	 2.12154e+02
1.30555e+02 	 2.31540e+02
1.25524e+02 	 2.31167e+02
1.27468e+02 	 2.34904e+02
1.23934e+02 	 2.37991e+02
1.33346e+02 	 2.38319e+02
1.34007e+02 	 2.43014e+02
1.20969e+02 	 2.24411e+02
1.34574e+02 	 2.16542e+02
1.23079e+02 	 2.28467e+02
1.24385e+02 	 2.33870e+02
1.30889e+02 	 2.21559e+02
1.16450e+02 	 2.27491e+02
1.43444e+02 	 2.44388e+02
1.23064e+02 	 2.32087e+02
1.30573e+02 	 2.15908e+02
1.22872e+02 	 2.29365e+02
1.31896e+02 	 2.09074e+02
1.33101e+02 	 2.30294e+02
1.21641e+02 	 2.28800e+02
1.23387e+02 	 2.34383e+02
1.36561e+02 	 2.35080e+02
1.37510e+02 	 2.17516e+02
1.27184e+02 	 1.89030e+02
1.34261e+02 	 2.26515e+02
1.20434e+02 	 2.12599e+02
1.31228e+02 	 2.33071e+02
1.32764e+02 	 2.21775e+02
1.37872e+02 	 2.30217e+02
1.32302e+02 	 2.25154e+02
1.35395e+02 	 2.39318e+02
1.33898e+02 	 2.42964e+02
1.32212e+02 	 2.27131e+02
1.38766e+02 	 2.31755e+02
1.49857e+02 	 2.27885e+02
1.20936e+02 	 2.37743e+02
1.23383e+02 	 2.11122e+02
1.21816e+02 	 2.48253e+02
1.44792e+02 	 2.24925e+02
1.13195e+02 	 2.26111e+02
1.25818e+02 	 2.39596e+02
1.26802e+02 	 2.30682e+02
1.28602e+02 	 2.26826e+02
1.27556e+02 	 2.45382e+02
1.16679e+02 	 2.09068e+02
1.29638e+02 	 2.16560e+02
1.37839e+02 	 2.32511e+02
1.26393e+02 	 2.22761e+02
1.36426e+02 	 2.44182e+02
1.32689e+02 	 2.41788e+02
1.25792e+02 	 2.18263e+02
1.29857e+02 	 2.31265e+02
1.36107e+02 	 2.31360e+02
1.28616e+02 	 2.34949e+02
1.34983e+02 	 2.22482e+02
1.40701e+02 	 2.18967e+02
1.28063e+02 	 2.22676e+02
1.23721e+02 	 2.21521e+02
1.32834e+02 	 2.40993e+02
1.26965e+02 	 2.16565e+02
1.07332e+02 	 2.33451e+02
1.28914e+02 	 2.24114e+02
1.41550e+02 	 2.19122e+02
1.36519e+02 	 2.30780e+02
1.19746e+02 	 2.37802e+02
1.23613e+02 	 2.18287e+02
1.27000e+02 	 2.21378e+02
1.28955e+02 	 2.30874e+02
1.36949e+02 	 2.23817e+02
1.29196e+02 	 2.21141e+02
1.39604e+02 	 2.33512e+02
1.28527e+02 	 2.24505e+02
1.25587e+02 	 2.16969e+02
1.26356e+02 	 2.25554e+02
1.28852e+02 	 2.40740e+02
1.34848e+02 	 2.22978e+02
1.27847e+02 	 1.95743e+02
1.19827e+02 	 2.36838e+02
1.31912e+02 	 2.24507e+02
1.31008e+02 	 2.11822e+02
1.28902e+02 	 2.23387e+02
1.23047e+02 	 2.33921e+02
1.35867e+02 	 2.27106e+02
1.36570e+02 	 2.29367e+02
