# 	Total_Counts	 Sigma_Pixels	     qObs	
	108.144177	   0.507669	   0.717787	 
	278.367951	   1.379311	   0.590293	 
	218.615863	   3.005518	   0.845281	 
	 87.178433	   6.862638	   0.417919	 
	546.599918	   6.877503	   0.950000	 
	458.518837	  14.025311	   0.950000	 
	 70.515850	  18.011406	   0.350000	 
	436.946968	  18.386693	   0.742333	 
	365.085381	  36.171873	   0.567300	 
	609.621323	  36.171873	   0.950000	 
