# Vel [km/s] 	 Disp [km/s]
1.46208e+02 	 2.56572e+02
1.46794e+02 	 2.48786e+02
1.52586e+02 	 2.45002e+02
1.50474e+02 	 2.44077e+02
1.48803e+02 	 2.40163e+02
1.52125e+02 	 2.41162e+02
1.47130e+02 	 2.51865e+02
1.48499e+02 	 2.46360e+02
1.45021e+02 	 2.50010e+02
1.39805e+02 	 2.50123e+02
1.53366e+02 	 2.50439e+02
1.58155e+02 	 2.44842e+02
1.38138e+02 	 2.49711e+02
1.41052e+02 	 2.42390e+02
1.38618e+02 	 2.53146e+02
1.50678e+02 	 2.51562e+02
1.49191e+02 	 2.51156e+02
1.49283e+02 	 2.47363e+02
1.39219e+02 	 2.47621e+02
1.45636e+02 	 2.40255e+02
1.45670e+02 	 2.59968e+02
1.45845e+02 	 2.43154e+02
1.49556e+02 	 2.30543e+02
1.48831e+02 	 2.45074e+02
1.53810e+02 	 2.46128e+02
1.45036e+02 	 2.45690e+02
1.47439e+02 	 2.42324e+02
1.49846e+02 	 2.48475e+02
1.34868e+02 	 2.51238e+02
1.37800e+02 	 2.50656e+02
1.41415e+02 	 2.45013e+02
1.40307e+02 	 2.39121e+02
1.48013e+02 	 2.47442e+02
1.43826e+02 	 2.46725e+02
1.43150e+02 	 2.44970e+02
1.49663e+02 	 2.51939e+02
1.47577e+02 	 2.55258e+02
1.49254e+02 	 2.46615e+02
1.51019e+02 	 2.55452e+02
1.46639e+02 	 2.50976e+02
1.40493e+02 	 2.56661e+02
1.44322e+02 	 2.52722e+02
1.47925e+02 	 2.49830e+02
1.50520e+02 	 2.44990e+02
1.47603e+02 	 2.59909e+02
1.48917e+02 	 2.40787e+02
1.36141e+02 	 2.44957e+02
1.45125e+02 	 2.41127e+02
1.43949e+02 	 2.55894e+02
1.42283e+02 	 2.47376e+02
1.40927e+02 	 2.60673e+02
1.43640e+02 	 2.51758e+02
1.50815e+02 	 2.53362e+02
1.41800e+02 	 2.39402e+02
1.55523e+02 	 2.46774e+02
1.42328e+02 	 2.47421e+02
1.47343e+02 	 2.56773e+02
1.43823e+02 	 2.54442e+02
1.48968e+02 	 2.54449e+02
1.53629e+02 	 2.59164e+02
1.58472e+02 	 2.45970e+02
1.48562e+02 	 2.58470e+02
1.52010e+02 	 2.44895e+02
1.43372e+02 	 2.62832e+02
1.60052e+02 	 2.52348e+02
1.46160e+02 	 2.60249e+02
1.57794e+02 	 2.47621e+02
1.44457e+02 	 2.47643e+02
1.55797e+02 	 2.43406e+02
1.54242e+02 	 2.55003e+02
1.41732e+02 	 2.56312e+02
1.47797e+02 	 2.60625e+02
1.46703e+02 	 2.51738e+02
1.42859e+02 	 2.53253e+02
1.44061e+02 	 2.41591e+02
1.50570e+02 	 2.35970e+02
1.42121e+02 	 2.44746e+02
1.40051e+02 	 2.51450e+02
1.41731e+02 	 2.48478e+02
1.47291e+02 	 2.53793e+02
1.41908e+02 	 2.56927e+02
1.56514e+02 	 2.50236e+02
1.43550e+02 	 2.48953e+02
1.43754e+02 	 2.49802e+02
1.41735e+02 	 2.53065e+02
1.58854e+02 	 2.45883e+02
1.49067e+02 	 2.55054e+02
1.53787e+02 	 2.45468e+02
1.52191e+02 	 2.51167e+02
