# Vel [km/s] 	 Disp [km/s]
1.43685e+02 	 2.44385e+02
1.41026e+02 	 2.42812e+02
1.43689e+02 	 2.40705e+02
1.49128e+02 	 2.39527e+02
1.43153e+02 	 2.54043e+02
1.39496e+02 	 2.44233e+02
1.49704e+02 	 2.43659e+02
1.46426e+02 	 2.48360e+02
1.50886e+02 	 2.46653e+02
1.51830e+02 	 2.47495e+02
1.52296e+02 	 2.50445e+02
1.39930e+02 	 2.44937e+02
1.51103e+02 	 2.45955e+02
1.44032e+02 	 2.44367e+02
1.54838e+02 	 2.42064e+02
1.36879e+02 	 2.58684e+02
1.43638e+02 	 2.45881e+02
1.54113e+02 	 2.50713e+02
1.34784e+02 	 2.45670e+02
1.37439e+02 	 2.50919e+02
1.43105e+02 	 2.44782e+02
1.40138e+02 	 2.47564e+02
1.42800e+02 	 2.55914e+02
1.50209e+02 	 2.49667e+02
1.44364e+02 	 2.59736e+02
1.44374e+02 	 2.57948e+02
1.50937e+02 	 2.50944e+02
1.49946e+02 	 2.39712e+02
1.45841e+02 	 2.49251e+02
1.40429e+02 	 2.57096e+02
1.40976e+02 	 2.49836e+02
1.41812e+02 	 2.60629e+02
1.49203e+02 	 2.46139e+02
1.46056e+02 	 2.44094e+02
1.58970e+02 	 2.55863e+02
1.56158e+02 	 2.51762e+02
1.32432e+02 	 2.44041e+02
1.45628e+02 	 2.48409e+02
1.43821e+02 	 2.51951e+02
1.42029e+02 	 2.34980e+02
1.39956e+02 	 2.47890e+02
1.30403e+02 	 2.49805e+02
1.50274e+02 	 2.36943e+02
1.50912e+02 	 2.46745e+02
1.58474e+02 	 2.43870e+02
1.48664e+02 	 2.55733e+02
1.50321e+02 	 2.43952e+02
1.50031e+02 	 2.44529e+02
1.43889e+02 	 2.44570e+02
1.45543e+02 	 2.42473e+02
1.39865e+02 	 2.49212e+02
1.71117e+02 	 2.50290e+02
1.52956e+02 	 2.37292e+02
1.45880e+02 	 2.68441e+02
1.52268e+02 	 2.41577e+02
1.55576e+02 	 2.56472e+02
1.59387e+02 	 2.41010e+02
1.44756e+02 	 2.55160e+02
1.38151e+02 	 2.48798e+02
1.36303e+02 	 2.56902e+02
