# Vel [km/s] 	 Disp [km/s]
1.84388e+02 	 2.45933e+02
1.80534e+02 	 2.35936e+02
1.78092e+02 	 2.33513e+02
1.76673e+02 	 2.43274e+02
1.79527e+02 	 2.44519e+02
1.71445e+02 	 2.57338e+02
1.89214e+02 	 2.54197e+02
1.69648e+02 	 2.43194e+02
1.87842e+02 	 2.34309e+02
1.75627e+02 	 2.36921e+02
1.84188e+02 	 2.44057e+02
1.79211e+02 	 2.42787e+02
1.72236e+02 	 2.55484e+02
1.86326e+02 	 2.52493e+02
1.86617e+02 	 2.72763e+02
1.83255e+02 	 2.46299e+02
1.75980e+02 	 2.46249e+02
1.86027e+02 	 2.60796e+02
1.80825e+02 	 2.60298e+02
1.71975e+02 	 2.76612e+02
1.58914e+02 	 2.70617e+02
1.93357e+02 	 2.68341e+02
2.12545e+02 	 2.29742e+02
1.86467e+02 	 2.42256e+02
1.82516e+02 	 2.53954e+02
1.78106e+02 	 2.53524e+02
1.84352e+02 	 2.42408e+02
1.70703e+02 	 2.46364e+02
1.92526e+02 	 2.38284e+02
1.85226e+02 	 2.67158e+02
1.79135e+02 	 2.53539e+02
1.79680e+02 	 2.63647e+02
1.76238e+02 	 2.68057e+02
1.74242e+02 	 2.32262e+02
1.74770e+02 	 2.30545e+02
1.97888e+02 	 2.69898e+02
1.79978e+02 	 2.24445e+02
1.68434e+02 	 2.53518e+02
1.78228e+02 	 2.44691e+02
1.99326e+02 	 2.44144e+02
1.80360e+02 	 2.49461e+02
1.72129e+02 	 2.30041e+02
1.79872e+02 	 2.49578e+02
1.90160e+02 	 2.45935e+02
2.06914e+02 	 2.37216e+02
1.82541e+02 	 2.47181e+02
1.94773e+02 	 2.62935e+02
1.82492e+02 	 2.37770e+02
1.66734e+02 	 2.58022e+02
1.78908e+02 	 2.56329e+02
1.79653e+02 	 2.62107e+02
1.74803e+02 	 2.53425e+02
1.61907e+02 	 2.53221e+02
1.83159e+02 	 2.61962e+02
1.87867e+02 	 2.71150e+02
1.89829e+02 	 2.39597e+02
1.76153e+02 	 2.35498e+02
1.89689e+02 	 2.46303e+02
1.86148e+02 	 2.73544e+02
1.66714e+02 	 2.56637e+02
1.81627e+02 	 2.46852e+02
1.83569e+02 	 2.34357e+02
1.89768e+02 	 2.46972e+02
1.69218e+02 	 2.53126e+02
1.62581e+02 	 2.69789e+02
1.91746e+02 	 2.37125e+02
1.73844e+02 	 2.70831e+02
1.89981e+02 	 2.42106e+02
1.85846e+02 	 2.53357e+02
1.77582e+02 	 2.56617e+02
1.99468e+02 	 2.47307e+02
1.88419e+02 	 2.41288e+02
1.77390e+02 	 2.44219e+02
1.92888e+02 	 2.55928e+02
1.79358e+02 	 2.40335e+02
1.88167e+02 	 2.34511e+02
1.82778e+02 	 2.47977e+02
1.86819e+02 	 2.37260e+02
1.80432e+02 	 2.41247e+02
1.74278e+02 	 2.33249e+02
