# Vel [km/s] 	 Disp [km/s]
1.36051e+02 	 2.37782e+02
1.32952e+02 	 2.27008e+02
1.36281e+02 	 2.26878e+02
1.28155e+02 	 2.13076e+02
1.36966e+02 	 2.33681e+02
1.48692e+02 	 2.19539e+02
1.45970e+02 	 2.35479e+02
1.33595e+02 	 2.25314e+02
1.41737e+02 	 2.24959e+02
1.49584e+02 	 2.24038e+02
1.37253e+02 	 2.28999e+02
1.43565e+02 	 2.28917e+02
1.39585e+02 	 2.28527e+02
1.45548e+02 	 2.12181e+02
1.45321e+02 	 2.34443e+02
1.48487e+02 	 2.20947e+02
1.40522e+02 	 2.25393e+02
1.42232e+02 	 2.14829e+02
1.35619e+02 	 2.21029e+02
1.27685e+02 	 2.25042e+02
1.36940e+02 	 2.15740e+02
1.34165e+02 	 2.18668e+02
1.40300e+02 	 2.29717e+02
1.51275e+02 	 2.31461e+02
1.37672e+02 	 2.21266e+02
1.40174e+02 	 2.17509e+02
1.43140e+02 	 2.26848e+02
1.31872e+02 	 2.27042e+02
1.31841e+02 	 2.18816e+02
1.36671e+02 	 2.37986e+02
1.36549e+02 	 2.16301e+02
1.29047e+02 	 2.36483e+02
1.50219e+02 	 2.26905e+02
1.44361e+02 	 2.26906e+02
1.33814e+02 	 2.31931e+02
1.44832e+02 	 2.31226e+02
1.40825e+02 	 2.07217e+02
1.50666e+02 	 2.25853e+02
1.32781e+02 	 2.23980e+02
1.31799e+02 	 2.10100e+02
1.34984e+02 	 2.25219e+02
1.47218e+02 	 2.26379e+02
1.34926e+02 	 2.20316e+02
1.48073e+02 	 2.21025e+02
1.33311e+02 	 2.02682e+02
1.46224e+02 	 2.38551e+02
1.42698e+02 	 2.21706e+02
1.41826e+02 	 2.16923e+02
1.38312e+02 	 2.18509e+02
1.29808e+02 	 2.29757e+02
1.30344e+02 	 2.35469e+02
1.49779e+02 	 2.22530e+02
1.36312e+02 	 2.24777e+02
1.42746e+02 	 2.26554e+02
1.32882e+02 	 2.21391e+02
1.35646e+02 	 2.25955e+02
1.47325e+02 	 2.15884e+02
1.40531e+02 	 2.35337e+02
1.29160e+02 	 2.16336e+02
1.47002e+02 	 2.10122e+02
1.51412e+02 	 2.26737e+02
1.38210e+02 	 2.19374e+02
1.42109e+02 	 2.41544e+02
1.31530e+02 	 2.18908e+02
1.49083e+02 	 2.14457e+02
1.37048e+02 	 2.18502e+02
1.28601e+02 	 2.20759e+02
1.46232e+02 	 2.24187e+02
1.34197e+02 	 2.21004e+02
1.49546e+02 	 2.23953e+02
1.31856e+02 	 2.31142e+02
1.50172e+02 	 2.24253e+02
1.43673e+02 	 2.21682e+02
1.31081e+02 	 2.22030e+02
1.35889e+02 	 2.18643e+02
1.57448e+02 	 2.27741e+02
1.39882e+02 	 2.22240e+02
1.43921e+02 	 2.24248e+02
1.39736e+02 	 2.23279e+02
1.36046e+02 	 2.31512e+02
1.41423e+02 	 2.22889e+02
1.34219e+02 	 2.18431e+02
1.35697e+02 	 2.20335e+02
1.59713e+02 	 2.21738e+02
1.50796e+02 	 2.19647e+02
1.46495e+02 	 2.39563e+02
1.31775e+02 	 2.21231e+02
1.44534e+02 	 2.21048e+02
1.39972e+02 	 2.12209e+02
1.40249e+02 	 2.05213e+02
1.52875e+02 	 2.17509e+02
1.47625e+02 	 2.22272e+02
1.39191e+02 	 2.10142e+02
1.43672e+02 	 2.26352e+02
1.42677e+02 	 2.23857e+02
1.47938e+02 	 2.10132e+02
1.46920e+02 	 2.17056e+02
1.42620e+02 	 2.17209e+02
1.39019e+02 	 2.25722e+02
1.32949e+02 	 2.37237e+02
1.39767e+02 	 2.16647e+02
1.46125e+02 	 2.28649e+02
1.33105e+02 	 2.21345e+02
1.37119e+02 	 2.33449e+02
1.42219e+02 	 2.15022e+02
1.38089e+02 	 2.31066e+02
1.35796e+02 	 2.27056e+02
1.35306e+02 	 2.25776e+02
1.43205e+02 	 2.28791e+02
1.34088e+02 	 2.30716e+02
1.36204e+02 	 2.09330e+02
1.44165e+02 	 2.18814e+02
1.43887e+02 	 2.11447e+02
1.38483e+02 	 2.18933e+02
1.27632e+02 	 2.29595e+02
1.47893e+02 	 2.23348e+02
1.43599e+02 	 2.23022e+02
1.45619e+02 	 2.25190e+02
1.36638e+02 	 2.22165e+02
1.52264e+02 	 2.30692e+02
1.33470e+02 	 2.46686e+02
1.24439e+02 	 2.22455e+02
1.49297e+02 	 2.35873e+02
1.35282e+02 	 2.27149e+02
1.40984e+02 	 2.09166e+02
1.42207e+02 	 2.20232e+02
1.48480e+02 	 2.43271e+02
1.28023e+02 	 2.11213e+02
1.33734e+02 	 2.26418e+02
1.43349e+02 	 2.31897e+02
1.38543e+02 	 2.09407e+02
1.34189e+02 	 2.09764e+02
1.42897e+02 	 2.16358e+02
1.46531e+02 	 2.19837e+02
1.29920e+02 	 2.29721e+02
1.35776e+02 	 2.26421e+02
1.34888e+02 	 2.36101e+02
1.51845e+02 	 2.31115e+02
1.47867e+02 	 2.16831e+02
1.29197e+02 	 2.28033e+02
1.48394e+02 	 2.23250e+02
1.47547e+02 	 2.22268e+02
1.51382e+02 	 2.30065e+02
1.35744e+02 	 2.10551e+02
1.43208e+02 	 2.24669e+02
1.36080e+02 	 2.17829e+02
1.40801e+02 	 2.37122e+02
1.44526e+02 	 2.15178e+02
1.51731e+02 	 2.14669e+02
1.46701e+02 	 2.27298e+02
1.41247e+02 	 2.30220e+02
1.31837e+02 	 2.29734e+02
1.47410e+02 	 2.11994e+02
1.38658e+02 	 2.17534e+02
1.34767e+02 	 2.30543e+02
1.40491e+02 	 2.24360e+02
1.35372e+02 	 2.22917e+02
1.34208e+02 	 2.22014e+02
1.47622e+02 	 2.08252e+02
1.48555e+02 	 2.29224e+02
1.35754e+02 	 2.27919e+02
1.36836e+02 	 2.17008e+02
1.44025e+02 	 2.39417e+02
1.40596e+02 	 2.21726e+02
1.40495e+02 	 2.19159e+02
1.49738e+02 	 2.38157e+02
1.43606e+02 	 2.37128e+02
1.49337e+02 	 2.15534e+02
1.35170e+02 	 2.18611e+02
1.44939e+02 	 2.25219e+02
1.48938e+02 	 2.24138e+02
1.48263e+02 	 2.15630e+02
1.54516e+02 	 2.32672e+02
1.44707e+02 	 2.18663e+02
1.47053e+02 	 2.24409e+02
1.33943e+02 	 2.29028e+02
1.38870e+02 	 2.28922e+02
1.46509e+02 	 2.20021e+02
1.31851e+02 	 2.13073e+02
1.37421e+02 	 2.33418e+02
1.36426e+02 	 2.25834e+02
1.23159e+02 	 2.15339e+02
1.38859e+02 	 2.14067e+02
1.36344e+02 	 2.16281e+02
1.41521e+02 	 2.24143e+02
1.40127e+02 	 2.27133e+02
1.58170e+02 	 2.25522e+02
1.49446e+02 	 2.16835e+02
1.47919e+02 	 2.34616e+02
1.45212e+02 	 2.30903e+02
1.36324e+02 	 2.07942e+02
1.35128e+02 	 2.16621e+02
1.46883e+02 	 2.23560e+02
1.42856e+02 	 2.22007e+02
1.44327e+02 	 2.23509e+02
1.41367e+02 	 2.24418e+02
1.48368e+02 	 2.30119e+02
1.39268e+02 	 2.33750e+02
1.26354e+02 	 2.34484e+02
1.37280e+02 	 2.30751e+02
