# y_px 	 x_px 	 Bin_Id
  1.000000  33.000000       34
  1.000000  34.000000       34
  1.000000  35.000000       34
  1.000000  36.000000       34
  1.000000  37.000000       34
  1.000000  38.000000       34
  1.000000  39.000000       34
  1.000000  40.000000       35
  1.000000  41.000000       35
  1.000000  42.000000       35
  1.000000  43.000000       35
  1.000000  44.000000       36
  1.000000  45.000000       36
  1.000000  46.000000       36
  1.000000  47.000000       37
  1.000000  48.000000       37
  1.000000  49.000000       37
  1.000000  50.000000       38
  1.000000  51.000000       38
  1.000000  52.000000       39
  1.000000  53.000000       39
  1.000000  54.000000       40
  1.000000  55.000000       40
  1.000000  56.000000       41
  1.000000  57.000000       42
  1.000000  58.000000       42
  1.000000  59.000000       43
  2.000000   0.000000       48
  2.000000   1.000000       47
  2.000000   2.000000       46
  2.000000   3.000000       46
  2.000000   4.000000       45
  2.000000   5.000000       44
  2.000000   6.000000       43
  2.000000   7.000000       43
  2.000000   8.000000       42
  2.000000   9.000000       41
  2.000000  10.000000       41
  2.000000  11.000000       40
  2.000000  12.000000       40
  2.000000  13.000000       39
  2.000000  14.000000       38
  2.000000  15.000000       38
  2.000000  16.000000       37
  2.000000  17.000000       37
  2.000000  18.000000       36
  2.000000  19.000000       36
  2.000000  20.000000       36
  2.000000  21.000000       35
  2.000000  22.000000       35
  2.000000  23.000000       34
  2.000000  24.000000       34
  2.000000  25.000000       34
  2.000000  26.000000       34
  2.000000  27.000000       33
  2.000000  28.000000       33
  2.000000  29.000000       33
  2.000000  30.000000       33
  2.000000  31.000000       33
  2.000000  32.000000       33
  2.000000  33.000000       33
  2.000000  34.000000       33
  2.000000  35.000000       33
  2.000000  36.000000       33
  2.000000  37.000000       33
  2.000000  38.000000       33
  2.000000  39.000000       33
  2.000000  40.000000       33
  2.000000  41.000000       34
  2.000000  42.000000       34
  2.000000  43.000000       34
  2.000000  44.000000       34
  2.000000  45.000000       35
  2.000000  46.000000       35
  2.000000  47.000000       36
  2.000000  48.000000       36
  2.000000  49.000000       36
  2.000000  50.000000       37
  2.000000  51.000000       37
  2.000000  52.000000       38
  2.000000  53.000000       38
  2.000000  54.000000       39
  2.000000  55.000000       40
  2.000000  56.000000       40
  2.000000  57.000000       41
  2.000000  58.000000       41
  2.000000  59.000000       42
  3.000000   0.000000       47
  3.000000   1.000000       46
  3.000000   2.000000       45
  3.000000   3.000000       45
  3.000000   4.000000       44
  3.000000   5.000000       43
  3.000000   6.000000       42
  3.000000   7.000000       42
  3.000000   8.000000       41
  3.000000   9.000000       40
  3.000000  10.000000       40
  3.000000  11.000000       39
  3.000000  12.000000       38
  3.000000  13.000000       38
  3.000000  14.000000       37
  3.000000  15.000000       37
  3.000000  16.000000       36
  3.000000  17.000000       36
  3.000000  18.000000       35
  3.000000  19.000000       35
  3.000000  20.000000       34
  3.000000  21.000000       34
  3.000000  22.000000       34
  3.000000  23.000000       33
  3.000000  24.000000       33
  3.000000  25.000000       33
  3.000000  26.000000       32
  3.000000  27.000000       32
  3.000000  28.000000       32
  3.000000  29.000000       32
  3.000000  30.000000       32
  3.000000  31.000000       32
  3.000000  32.000000       31
  3.000000  33.000000       31
  3.000000  34.000000       31
  3.000000  35.000000       31
  3.000000  36.000000       32
  3.000000  37.000000       32
  3.000000  38.000000       32
  3.000000  39.000000       32
  3.000000  40.000000       32
  3.000000  41.000000       32
  3.000000  42.000000       33
  3.000000  43.000000       33
  3.000000  44.000000       33
  3.000000  45.000000       34
  3.000000  46.000000       34
  3.000000  47.000000       34
  3.000000  48.000000       35
  3.000000  49.000000       35
  3.000000  50.000000       36
  3.000000  51.000000       36
  3.000000  52.000000       37
  3.000000  53.000000       37
  3.000000  54.000000       38
  3.000000  55.000000       39
  3.000000  56.000000       39
  3.000000  57.000000       40
  3.000000  58.000000       41
  3.000000  59.000000       41
  4.000000   0.000000       46
  4.000000   1.000000       45
  4.000000   2.000000       44
  4.000000   3.000000       43
  4.000000   4.000000       43
  4.000000   5.000000       42
  4.000000   6.000000       41
  4.000000   7.000000       41
  4.000000   8.000000       40
  4.000000   9.000000       39
  4.000000  10.000000       39
  4.000000  11.000000       38
  4.000000  12.000000       37
  4.000000  13.000000       37
  4.000000  14.000000       36
  4.000000  15.000000       36
  4.000000  16.000000       35
  4.000000  17.000000       35
  4.000000  18.000000       34
  4.000000  19.000000       34
  4.000000  20.000000       33
  4.000000  21.000000       33
  4.000000  22.000000       32
  4.000000  23.000000       32
  4.000000  24.000000       32
  4.000000  25.000000       31
  4.000000  26.000000       31
  4.000000  27.000000       31
  4.000000  28.000000       31
  4.000000  29.000000       31
  4.000000  30.000000       30
  4.000000  31.000000       30
  4.000000  32.000000       30
  4.000000  33.000000       30
  4.000000  34.000000       30
  4.000000  35.000000       30
  4.000000  36.000000       30
  4.000000  37.000000       30
  4.000000  38.000000       31
  4.000000  39.000000       31
  4.000000  40.000000       31
  4.000000  41.000000       31
  4.000000  42.000000       32
  4.000000  43.000000       32
  4.000000  44.000000       32
  4.000000  45.000000       33
  4.000000  46.000000       33
  4.000000  47.000000       33
  4.000000  48.000000       34
  4.000000  49.000000       34
  4.000000  50.000000       35
  4.000000  51.000000       35
  4.000000  52.000000       36
  4.000000  53.000000       37
  4.000000  54.000000       37
  4.000000  55.000000       38
  4.000000  56.000000       38
  4.000000  57.000000       39
  4.000000  58.000000       40
  4.000000  59.000000       40
  5.000000   0.000000       45
  5.000000   1.000000       44
  5.000000   2.000000       43
  5.000000   3.000000       42
  5.000000   4.000000       42
  5.000000   5.000000       41
  5.000000   6.000000       40
  5.000000   7.000000       40
  5.000000   8.000000       39
  5.000000   9.000000       38
  5.000000  10.000000       37
  5.000000  11.000000       37
  5.000000  12.000000       36
  5.000000  13.000000       36
  5.000000  14.000000       35
  5.000000  15.000000       34
  5.000000  16.000000       34
  5.000000  17.000000       33
  5.000000  18.000000       33
  5.000000  19.000000       32
  5.000000  20.000000       32
  5.000000  21.000000       32
  5.000000  22.000000       31
  5.000000  23.000000       31
  5.000000  24.000000       30
  5.000000  25.000000       30
  5.000000  26.000000       30
  5.000000  27.000000       30
  5.000000  28.000000       29
  5.000000  29.000000       29
  5.000000  30.000000       29
  5.000000  31.000000       29
  5.000000  32.000000       29
  5.000000  33.000000       29
  5.000000  34.000000       29
  5.000000  35.000000       29
  5.000000  36.000000       29
  5.000000  37.000000       29
  5.000000  38.000000       29
  5.000000  39.000000       30
  5.000000  40.000000       30
  5.000000  41.000000       30
  5.000000  42.000000       30
  5.000000  43.000000       31
  5.000000  44.000000       31
  5.000000  45.000000       32
  5.000000  46.000000       32
  5.000000  47.000000       32
  5.000000  48.000000       33
  5.000000  49.000000       33
  5.000000  50.000000       34
  5.000000  51.000000       35
  5.000000  52.000000       35
  5.000000  53.000000       36
  5.000000  54.000000       36
  5.000000  55.000000       37
  5.000000  56.000000       38
  5.000000  57.000000       38
  5.000000  58.000000       39
  5.000000  59.000000       40
  6.000000   0.000000       44
  6.000000   1.000000       43
  6.000000   2.000000       42
  6.000000   3.000000       41
  6.000000   4.000000       41
  6.000000   5.000000       40
  6.000000   6.000000       39
  6.000000   7.000000       38
  6.000000   8.000000       38
  6.000000   9.000000       37
  6.000000  10.000000       36
  6.000000  11.000000       36
  6.000000  12.000000       35
  6.000000  13.000000       34
  6.000000  14.000000       34
  6.000000  15.000000       33
  6.000000  16.000000       33
  6.000000  17.000000       32
  6.000000  18.000000       32
  6.000000  19.000000       31
  6.000000  20.000000       31
  6.000000  21.000000       30
  6.000000  22.000000       30
  6.000000  23.000000       30
  6.000000  24.000000       29
  6.000000  25.000000       29
  6.000000  26.000000       29
  6.000000  27.000000       28
  6.000000  28.000000       28
  6.000000  29.000000       28
  6.000000  30.000000       28
  6.000000  31.000000       28
  6.000000  32.000000       28
  6.000000  33.000000       28
  6.000000  34.000000       28
  6.000000  35.000000       28
  6.000000  36.000000       28
  6.000000  37.000000       28
  6.000000  38.000000       28
  6.000000  39.000000       29
  6.000000  40.000000       29
  6.000000  41.000000       29
  6.000000  42.000000       29
  6.000000  43.000000       30
  6.000000  44.000000       30
  6.000000  45.000000       31
  6.000000  46.000000       31
  6.000000  47.000000       31
  6.000000  48.000000       32
  6.000000  49.000000       32
  6.000000  50.000000       33
  6.000000  51.000000       34
  6.000000  52.000000       34
  6.000000  53.000000       35
  6.000000  54.000000       35
  6.000000  55.000000       36
  6.000000  56.000000       37
  6.000000  57.000000       37
  6.000000  58.000000       38
  6.000000  59.000000       39
  7.000000   0.000000       43
  7.000000   1.000000       42
  7.000000   2.000000       41
  7.000000   3.000000       41
  7.000000   4.000000       40
  7.000000   5.000000       39
  7.000000   6.000000       38
  7.000000   7.000000       37
  7.000000   8.000000       37
  7.000000   9.000000       36
  7.000000  10.000000       35
  7.000000  11.000000       35
  7.000000  12.000000       34
  7.000000  13.000000       33
  7.000000  14.000000       33
  7.000000  15.000000       32
  7.000000  16.000000       32
  7.000000  17.000000       31
  7.000000  18.000000       30
  7.000000  19.000000       30
  7.000000  20.000000       30
  7.000000  21.000000       29
  7.000000  22.000000       29
  7.000000  23.000000       28
  7.000000  24.000000       28
  7.000000  25.000000       28
  7.000000  26.000000       27
  7.000000  27.000000       27
  7.000000  28.000000       27
  7.000000  29.000000       27
  7.000000  30.000000       27
  7.000000  31.000000       27
  7.000000  32.000000       27
  7.000000  33.000000       27
  7.000000  34.000000       27
  7.000000  35.000000       27
  7.000000  36.000000       27
  7.000000  37.000000       27
  7.000000  38.000000       27
  7.000000  39.000000       27
  7.000000  40.000000       28
  7.000000  41.000000       28
  7.000000  42.000000       28
  7.000000  43.000000       29
  7.000000  44.000000       29
  7.000000  45.000000       30
  7.000000  46.000000       30
  7.000000  47.000000       30
  7.000000  48.000000       31
  7.000000  49.000000       32
  7.000000  50.000000       32
  7.000000  51.000000       33
  7.000000  52.000000       33
  7.000000  53.000000       34
  7.000000  54.000000       35
  7.000000  55.000000       35
  7.000000  56.000000       36
  7.000000  57.000000       37
  7.000000  58.000000       37
  7.000000  59.000000       38
  8.000000   0.000000       42
  8.000000   1.000000       41
  8.000000   2.000000       40
  8.000000   3.000000       40
  8.000000   4.000000       39
  8.000000   5.000000       38
  8.000000   6.000000       37
  8.000000   7.000000       36
  8.000000   8.000000       36
  8.000000   9.000000       35
  8.000000  10.000000       34
  8.000000  11.000000       34
  8.000000  12.000000       33
  8.000000  13.000000       32
  8.000000  14.000000       32
  8.000000  15.000000       31
  8.000000  16.000000       30
  8.000000  17.000000       30
  8.000000  18.000000       29
  8.000000  19.000000       29
  8.000000  20.000000       28
  8.000000  21.000000       28
  8.000000  22.000000       27
  8.000000  23.000000       27
  8.000000  24.000000       27
  8.000000  25.000000       26
  8.000000  26.000000       26
  8.000000  27.000000       26
  8.000000  28.000000       26
  8.000000  29.000000       26
  8.000000  30.000000       25
  8.000000  31.000000       25
  8.000000  32.000000       25
  8.000000  33.000000       25
  8.000000  34.000000       25
  8.000000  35.000000       25
  8.000000  36.000000       26
  8.000000  37.000000       26
  8.000000  38.000000       26
  8.000000  39.000000       26
  8.000000  40.000000       27
  8.000000  41.000000       27
  8.000000  42.000000       27
  8.000000  43.000000       28
  8.000000  44.000000       28
  8.000000  45.000000       29
  8.000000  46.000000       29
  8.000000  47.000000       30
  8.000000  48.000000       30
  8.000000  49.000000       31
  8.000000  50.000000       31
  8.000000  51.000000       32
  8.000000  52.000000       32
  8.000000  53.000000       33
  8.000000  54.000000       34
  8.000000  55.000000       35
  8.000000  56.000000       35
  8.000000  57.000000       36
  8.000000  58.000000       37
  8.000000  59.000000       37
  9.000000   0.000000       41
  9.000000   1.000000       40
  9.000000   2.000000       39
  9.000000   3.000000       39
  9.000000   4.000000       38
  9.000000   5.000000       37
  9.000000   6.000000       36
  9.000000   7.000000       35
  9.000000   8.000000       35
  9.000000   9.000000       34
  9.000000  10.000000       33
  9.000000  11.000000       33
  9.000000  12.000000       32
  9.000000  13.000000       31
  9.000000  14.000000       31
  9.000000  15.000000       30
  9.000000  16.000000       29
  9.000000  17.000000       29
  9.000000  18.000000       28
  9.000000  19.000000       28
  9.000000  20.000000       27
  9.000000  21.000000       27
  9.000000  22.000000       26
  9.000000  23.000000       26
  9.000000  24.000000       25
  9.000000  25.000000       25
  9.000000  26.000000       25
  9.000000  27.000000       25
  9.000000  28.000000       24
  9.000000  29.000000       24
  9.000000  30.000000       24
  9.000000  31.000000       24
  9.000000  32.000000       24
  9.000000  33.000000       24
  9.000000  34.000000       24
  9.000000  35.000000       24
  9.000000  36.000000       24
  9.000000  37.000000       25
  9.000000  38.000000       25
  9.000000  39.000000       25
  9.000000  40.000000       25
  9.000000  41.000000       26
  9.000000  42.000000       26
  9.000000  43.000000       27
  9.000000  44.000000       27
  9.000000  45.000000       28
  9.000000  46.000000       28
  9.000000  47.000000       29
  9.000000  48.000000       29
  9.000000  49.000000       30
  9.000000  50.000000       30
  9.000000  51.000000       31
  9.000000  52.000000       32
  9.000000  53.000000       32
  9.000000  54.000000       33
  9.000000  55.000000       34
  9.000000  56.000000       35
  9.000000  57.000000       35
  9.000000  58.000000       36
  9.000000  59.000000       37
 10.000000   0.000000       40
 10.000000   1.000000       39
 10.000000   2.000000       38
 10.000000   3.000000       38
 10.000000   4.000000       37
 10.000000   5.000000       36
 10.000000   6.000000       35
 10.000000   7.000000       34
 10.000000   8.000000       34
 10.000000   9.000000       33
 10.000000  10.000000       32
 10.000000  11.000000       31
 10.000000  12.000000       31
 10.000000  13.000000       30
 10.000000  14.000000       29
 10.000000  15.000000       29
 10.000000  16.000000       28
 10.000000  17.000000       28
 10.000000  18.000000       27
 10.000000  19.000000       26
 10.000000  20.000000       26
 10.000000  21.000000       25
 10.000000  22.000000       25
 10.000000  23.000000       25
 10.000000  24.000000       24
 10.000000  25.000000       24
 10.000000  26.000000       24
 10.000000  27.000000       23
 10.000000  28.000000       23
 10.000000  29.000000       23
 10.000000  30.000000       23
 10.000000  31.000000       23
 10.000000  32.000000       23
 10.000000  33.000000       23
 10.000000  34.000000       23
 10.000000  35.000000       23
 10.000000  36.000000       23
 10.000000  37.000000       23
 10.000000  38.000000       24
 10.000000  39.000000       24
 10.000000  40.000000       24
 10.000000  41.000000       25
 10.000000  42.000000       25
 10.000000  43.000000       26
 10.000000  44.000000       26
 10.000000  45.000000       27
 10.000000  46.000000       27
 10.000000  47.000000       28
 10.000000  48.000000       28
 10.000000  49.000000       29
 10.000000  50.000000       30
 10.000000  51.000000       30
 10.000000  52.000000       31
 10.000000  53.000000       32
 10.000000  54.000000       32
 10.000000  55.000000       33
 10.000000  56.000000       34
 10.000000  57.000000       35
 10.000000  58.000000       35
 10.000000  59.000000       36
 11.000000   0.000000       39
 11.000000   1.000000       38
 11.000000   2.000000       38
 11.000000   3.000000       37
 11.000000   4.000000       36
 11.000000   5.000000       35
 11.000000   6.000000       34
 11.000000   7.000000       33
 11.000000   8.000000       33
 11.000000   9.000000       32
 11.000000  10.000000       31
 11.000000  11.000000       30
 11.000000  12.000000       30
 11.000000  13.000000       29
 11.000000  14.000000       28
 11.000000  15.000000       28
 11.000000  16.000000       27
 11.000000  17.000000       26
 11.000000  18.000000       26
 11.000000  19.000000       25
 11.000000  20.000000       25
 11.000000  21.000000       24
 11.000000  22.000000       24
 11.000000  23.000000       23
 11.000000  24.000000       23
 11.000000  25.000000       23
 11.000000  26.000000       22
 11.000000  27.000000       22
 11.000000  28.000000       22
 11.000000  29.000000       22
 11.000000  30.000000       22
 11.000000  31.000000       22
 11.000000  32.000000       22
 11.000000  33.000000       22
 11.000000  34.000000       22
 11.000000  35.000000       22
 11.000000  36.000000       22
 11.000000  37.000000       22
 11.000000  38.000000       23
 11.000000  39.000000       23
 11.000000  40.000000       23
 11.000000  41.000000       24
 11.000000  42.000000       24
 11.000000  43.000000       25
 11.000000  44.000000       25
 11.000000  45.000000       26
 11.000000  46.000000       26
 11.000000  47.000000       27
 11.000000  48.000000       27
 11.000000  49.000000       28
 11.000000  50.000000       29
 11.000000  51.000000       29
 11.000000  52.000000       30
 11.000000  53.000000       31
 11.000000  54.000000       32
 11.000000  55.000000       32
 11.000000  56.000000       33
 11.000000  57.000000       34
 11.000000  58.000000       35
 11.000000  59.000000       36
 12.000000   0.000000       38
 12.000000   1.000000       38
 12.000000   2.000000       37
 12.000000   3.000000       36
 12.000000   4.000000       35
 12.000000   5.000000       34
 12.000000   6.000000       33
 12.000000   7.000000       33
 12.000000   8.000000       32
 12.000000   9.000000       31
 12.000000  10.000000       30
 12.000000  11.000000       29
 12.000000  12.000000       29
 12.000000  13.000000       28
 12.000000  14.000000       27
 12.000000  15.000000       27
 12.000000  16.000000       26
 12.000000  17.000000       25
 12.000000  18.000000       25
 12.000000  19.000000       24
 12.000000  20.000000       24
 12.000000  21.000000       23
 12.000000  22.000000       23
 12.000000  23.000000       22
 12.000000  24.000000       22
 12.000000  25.000000       21
 12.000000  26.000000       21
 12.000000  27.000000       21
 12.000000  28.000000       21
 12.000000  29.000000       21
 12.000000  30.000000       20
 12.000000  31.000000       20
 12.000000  32.000000       20
 12.000000  33.000000       20
 12.000000  34.000000       21
 12.000000  35.000000       21
 12.000000  36.000000       21
 12.000000  37.000000       21
 12.000000  38.000000       21
 12.000000  39.000000       22
 12.000000  40.000000       22
 12.000000  41.000000       23
 12.000000  42.000000       23
 12.000000  43.000000       24
 12.000000  44.000000       24
 12.000000  45.000000       25
 12.000000  46.000000       25
 12.000000  47.000000       26
 12.000000  48.000000       27
 12.000000  49.000000       27
 12.000000  50.000000       28
 12.000000  51.000000       29
 12.000000  52.000000       29
 12.000000  53.000000       30
 12.000000  54.000000       31
 12.000000  55.000000       32
 12.000000  56.000000       33
 12.000000  57.000000       33
 12.000000  58.000000       34
 12.000000  59.000000       35
 13.000000   0.000000       38
 13.000000   1.000000       37
 13.000000   2.000000       36
 13.000000   3.000000       35
 13.000000   4.000000       34
 13.000000   5.000000       33
 13.000000   6.000000       32
 13.000000   7.000000       32
 13.000000   8.000000       31
 13.000000   9.000000       30
 13.000000  10.000000       29
 13.000000  11.000000       28
 13.000000  12.000000       28
 13.000000  13.000000       27
 13.000000  14.000000       26
 13.000000  15.000000       25
 13.000000  16.000000       25
 13.000000  17.000000       24
 13.000000  18.000000       24
 13.000000  19.000000       23
 13.000000  20.000000       22
 13.000000  21.000000       22
 13.000000  22.000000       21
 13.000000  23.000000       21
 13.000000  24.000000       21
 13.000000  25.000000       20
 13.000000  26.000000       20
 13.000000  27.000000       20
 13.000000  28.000000       19
 13.000000  29.000000       19
 13.000000  30.000000       19
 13.000000  31.000000       19
 13.000000  32.000000       19
 13.000000  33.000000       19
 13.000000  34.000000       19
 13.000000  35.000000       20
 13.000000  36.000000       20
 13.000000  37.000000       20
 13.000000  38.000000       20
 13.000000  39.000000       21
 13.000000  40.000000       21
 13.000000  41.000000       22
 13.000000  42.000000       22
 13.000000  43.000000       23
 13.000000  44.000000       23
 13.000000  45.000000       24
 13.000000  46.000000       24
 13.000000  47.000000       25
 13.000000  48.000000       26
 13.000000  49.000000       26
 13.000000  50.000000       27
 13.000000  51.000000       28
 13.000000  52.000000       29
 13.000000  53.000000       30
 13.000000  54.000000       30
 13.000000  55.000000       31
 13.000000  56.000000       32
 13.000000  57.000000       33
 13.000000  58.000000       34
 13.000000  59.000000       34
 14.000000   0.000000       37
 14.000000   1.000000       36
 14.000000   2.000000       35
 14.000000   3.000000       34
 14.000000   4.000000       33
 14.000000   5.000000       32
 14.000000   6.000000       32
 14.000000   7.000000       31
 14.000000   8.000000       30
 14.000000   9.000000       29
 14.000000  10.000000       28
 14.000000  11.000000       27
 14.000000  12.000000       27
 14.000000  13.000000       26
 14.000000  14.000000       25
 14.000000  15.000000       24
 14.000000  16.000000       24
 14.000000  17.000000       23
 14.000000  18.000000       22
 14.000000  19.000000       22
 14.000000  20.000000       21
 14.000000  21.000000       21
 14.000000  22.000000       20
 14.000000  23.000000       20
 14.000000  24.000000       19
 14.000000  25.000000       19
 14.000000  26.000000       19
 14.000000  27.000000       18
 14.000000  28.000000       18
 14.000000  29.000000       18
 14.000000  30.000000       18
 14.000000  31.000000       18
 14.000000  32.000000       18
 14.000000  33.000000       18
 14.000000  34.000000       18
 14.000000  35.000000       18
 14.000000  36.000000       19
 14.000000  37.000000       19
 14.000000  38.000000       19
 14.000000  39.000000       20
 14.000000  40.000000       20
 14.000000  41.000000       21
 14.000000  42.000000       21
 14.000000  43.000000       22
 14.000000  44.000000       22
 14.000000  45.000000       23
 14.000000  46.000000       24
 14.000000  47.000000       24
 14.000000  48.000000       25
 14.000000  49.000000       26
 14.000000  50.000000       27
 14.000000  51.000000       27
 14.000000  52.000000       28
 14.000000  53.000000       29
 14.000000  54.000000       30
 14.000000  55.000000       31
 14.000000  56.000000       31
 14.000000  57.000000       32
 14.000000  58.000000       33
 14.000000  59.000000       34
 15.000000   0.000000       36
 15.000000   1.000000       35
 15.000000   2.000000       34
 15.000000   3.000000       33
 15.000000   4.000000       32
 15.000000   5.000000       32
 15.000000   6.000000       31
 15.000000   7.000000       30
 15.000000   8.000000       29
 15.000000   9.000000       28
 15.000000  10.000000       27
 15.000000  11.000000       26
 15.000000  12.000000       26
 15.000000  13.000000       25
 15.000000  14.000000       24
 15.000000  15.000000       23
 15.000000  16.000000       23
 15.000000  17.000000       22
 15.000000  18.000000       21
 15.000000  19.000000       21
 15.000000  20.000000       20
 15.000000  21.000000       20
 15.000000  22.000000       19
 15.000000  23.000000       19
 15.000000  24.000000       18
 15.000000  25.000000       18
 15.000000  26.000000       17
 15.000000  27.000000       17
 15.000000  28.000000       17
 15.000000  29.000000       17
 15.000000  30.000000       17
 15.000000  31.000000       17
 15.000000  32.000000       17
 15.000000  33.000000       17
 15.000000  34.000000       17
 15.000000  35.000000       17
 15.000000  36.000000       18
 15.000000  37.000000       18
 15.000000  38.000000       18
 15.000000  39.000000       19
 15.000000  40.000000       19
 15.000000  41.000000       20
 15.000000  42.000000       20
 15.000000  43.000000       21
 15.000000  44.000000       21
 15.000000  45.000000       22
 15.000000  46.000000       23
 15.000000  47.000000       24
 15.000000  48.000000       24
 15.000000  49.000000       25
 15.000000  50.000000       26
 15.000000  51.000000       27
 15.000000  52.000000       27
 15.000000  53.000000       28
 15.000000  54.000000       29
 15.000000  55.000000       30
 15.000000  56.000000       31
 15.000000  57.000000       32
 15.000000  58.000000       33
 15.000000  59.000000       34
 16.000000   0.000000       35
 16.000000   1.000000       34
 16.000000   2.000000       33
 16.000000   3.000000       33
 16.000000   4.000000       32
 16.000000   5.000000       31
 16.000000   6.000000       30
 16.000000   7.000000       29
 16.000000   8.000000       28
 16.000000   9.000000       27
 16.000000  10.000000       26
 16.000000  11.000000       26
 16.000000  12.000000       25
 16.000000  13.000000       24
 16.000000  14.000000       23
 16.000000  15.000000       22
 16.000000  16.000000       22
 16.000000  17.000000       21
 16.000000  18.000000       20
 16.000000  19.000000       20
 16.000000  20.000000       19
 16.000000  21.000000       18
 16.000000  22.000000       18
 16.000000  23.000000       17
 16.000000  24.000000       17
 16.000000  25.000000       17
 16.000000  26.000000       16
 16.000000  27.000000       16
 16.000000  28.000000       16
 16.000000  29.000000       16
 16.000000  30.000000       15
 16.000000  31.000000       15
 16.000000  32.000000       16
 16.000000  33.000000       16
 16.000000  34.000000       16
 16.000000  35.000000       16
 16.000000  36.000000       16
 16.000000  37.000000       17
 16.000000  38.000000       17
 16.000000  39.000000       18
 16.000000  40.000000       18
 16.000000  41.000000       19
 16.000000  42.000000       19
 16.000000  43.000000       20
 16.000000  44.000000       21
 16.000000  45.000000       21
 16.000000  46.000000       22
 16.000000  47.000000       23
 16.000000  48.000000       24
 16.000000  49.000000       24
 16.000000  50.000000       25
 16.000000  51.000000       26
 16.000000  52.000000       27
 16.000000  53.000000       28
 16.000000  54.000000       29
 16.000000  55.000000       30
 16.000000  56.000000       30
 16.000000  57.000000       31
 16.000000  58.000000       32
 16.000000  59.000000       33
 17.000000   0.000000       35
 17.000000   1.000000       34
 17.000000   2.000000       33
 17.000000   3.000000       32
 17.000000   4.000000       31
 17.000000   5.000000       30
 17.000000   6.000000       29
 17.000000   7.000000       28
 17.000000   8.000000       27
 17.000000   9.000000       26
 17.000000  10.000000       25
 17.000000  11.000000       25
 17.000000  12.000000       24
 17.000000  13.000000       23
 17.000000  14.000000       22
 17.000000  15.000000       21
 17.000000  16.000000       21
 17.000000  17.000000       20
 17.000000  18.000000       19
 17.000000  19.000000       18
 17.000000  20.000000       18
 17.000000  21.000000       17
 17.000000  22.000000       17
 17.000000  23.000000       16
 17.000000  24.000000       16
 17.000000  25.000000       15
 17.000000  26.000000       15
 17.000000  27.000000       15
 17.000000  28.000000       14
 17.000000  29.000000       14
 17.000000  30.000000       14
 17.000000  31.000000       14
 17.000000  32.000000       14
 17.000000  33.000000       14
 17.000000  34.000000       15
 17.000000  35.000000       15
 17.000000  36.000000       15
 17.000000  37.000000       16
 17.000000  38.000000       16
 17.000000  39.000000       17
 17.000000  40.000000       17
 17.000000  41.000000       18
 17.000000  42.000000       19
 17.000000  43.000000       19
 17.000000  44.000000       20
 17.000000  45.000000       21
 17.000000  46.000000       21
 17.000000  47.000000       22
 17.000000  48.000000       23
 17.000000  49.000000       24
 17.000000  50.000000       25
 17.000000  51.000000       26
 17.000000  52.000000       26
