galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_regularization_coefficient,log_likelihood,log_prior,log_posterior,weights
0.2811705437824556,-0.5949661175454402,-0.08709000224988417,0.24931948855197494,3.0218241780617863,0.4788073858368117,59331.53726527884,4.504626348925415,59336.04189162777,0.0
-0.20912814810673463,-0.03809212332537818,-0.8262476818626292,0.6293638711433616,3.177329356435671,3504.5359768985822,59336.45291819805,0.3546736847982191,59336.80759188285,0.0
-0.29339671880827217,0.11993442963655924,-0.1474666334334609,-0.3250128567413353,2.416394969881824,0.18837214290569185,59391.36851989915,6.436253125982507,59397.804773025135,0.0
0.2939136212871802,0.13574670181404738,-0.8717782159703507,0.21960590335938068,2.4630137334039652,0.002913657647797808,59428.82191484286,344.2678236545308,59773.089738497394,0.0
0.05576969239497558,0.18363571210396593,0.04506028271004636,0.35865142578593034,2.8895831234756644,0.9353729992333073,59528.42786565429,1.281016696081991,59529.70888235037,0.0
-0.42998762204742197,-0.05834340536170001,-0.23443561184129003,0.43137375678310796,3.3794038660563617,0.07869866142614954,59598.70990751378,14.121545721645656,59612.83145323543,0.0
0.13167694325131798,0.17261911704009553,0.4856191296299246,0.9290410135971936,2.3806848182604465,0.0025066959758257546,59757.448687782366,399.8416129146965,60157.29030069706,0.0
0.6237694932099416,-0.31921052276831735,0.1618332851437989,0.017062386076601932,3.3306550620995994,224.64531461039172,59757.5167324048,3.0219354503826215,59760.53866785519,0.0
0.17737011104496497,-0.631750710685005,0.9477158032917157,-0.5416475811140391,3.2194506856144236,0.0071634633804463005,60148.13444923762,142.13453753326672,60290.26898677089,0.0
0.031234191384144006,-0.01954146909093083,0.6618228557906904,0.8856884954188147,2.7368433579611344,0.006803515795476951,60152.42571349971,147.0812420435888,60299.5069555433,0.0
-0.38718107598126184,-0.5269242311023274,0.4133152981952548,-0.5760347436228384,3.585320801195649,1053.1842231546188,60242.03069462429,3.1835386030351205,60245.21423322733,0.0
0.25334378111546585,-0.32019475304707684,0.8052824026646934,0.49996753568830443,3.8147615777050703,0.013817201717391703,60247.036473257984,74.7953337356733,60321.83180699366,0.0
0.3890919696229354,0.11809246397246258,0.0004950569892019363,0.5316975475574981,3.747810110249672,0.31520466842228045,60266.086877291185,5.364090404009109,60271.45096769519,0.0
0.15932757346416218,-0.26904225456695263,0.13626164488663162,0.8313697995370684,3.396176619440079,0.04254221823458338,60302.43795552959,24.44736986345622,60326.88532539304,0.0
0.10749552835637456,0.03642883671461008,0.8548519707220443,0.6211578670860209,4.630695891458512,1417.0330913552891,60374.15316936861,5.721751663180558,60379.87492103179,0.0
0.4360515323681757,0.12236218489721645,0.05994149570568674,-0.14981831107330268,3.5930940998852874,65.78725225293456,60421.15669454933,1.9818596846127632,60423.13855423395,0.0
-0.5234508784983245,-0.24298999557582063,0.403278095981634,0.9055388172191976,3.7957872711895653,1315.819487594035,60501.69573887154,3.281721977491415,60504.977460849026,0.0
-0.37123235647658653,-0.4080707116106272,0.802835355754075,0.5848491026295135,2.796352547282481,1289.894651293511,60519.440826496284,1.7387412708388514,60521.179567767125,0.0
-0.26078103159031907,0.0035297727308145677,-0.0046601411914197755,0.5091401815805652,3.3039273181200395,824.7956749070731,60533.16536962954,0.6296259908055012,60533.794995620345,0.0
0.2591137410909918,-0.16640604235243628,0.4886475562685282,-0.8430855947315938,2.956313736588121,1298.9220606495787,60548.991643646754,0.5276879387472857,60549.5193315855,0.0
-0.5842795040099966,0.031041396463622285,0.20283721543066902,-0.4933287740813286,3.178459332218133,2.3089304061293987,60556.47704407135,2.439411120805457,60558.91645519215,0.0
0.5599050204809078,-0.35919090744952803,-0.900426201785568,0.9729654871961604,2.7841703397313546,1118.8523490281345,60711.83822409969,2.5142912807320483,60714.35251538042,0.0
-0.1633262465089223,-0.0030351650922667414,-0.9798829788407795,-0.2984673657260355,2.6694325219920825,0.02561869958066907,60718.605172922114,39.33967194532107,60757.94484486744,0.0
-0.40689354403334227,-0.19711766074705983,0.42945246395917325,0.20407228593545113,2.845184668649019,0.911612667645961,60795.6278867659,2.2545836667033736,60797.8824704326,0.0
0.22265312324961511,0.477174657888275,-0.13210964554654536,-0.32016700648848384,3.115066233336309,276.7514676088105,60873.51945006722,1.5984963365455058,60875.11794640377,0.0
-0.23806859622493798,-0.27447117713873537,-0.505062899052463,-0.6135176747426954,1.8862252411144143,0.057591842085896364,60919.873498562825,20.360198705553515,60940.23369726838,0.0
-0.2442490317717929,0.24924752383924384,-0.0007347123947898382,-0.20404449145295622,2.5533158843431543,5.915535279238917,60982.62625426163,1.1603291940900564,60983.78658345572,0.0
-0.28823249141409935,0.2829575127561275,-0.7920283222442175,-0.17189306691240303,3.2806013445870144,411.5852611435946,61089.560681856216,1.127373701288299,61090.688055557504,0.0
0.3537643971207287,-0.22034861556136043,0.2745936003474634,0.15019128915861235,2.933040223649354,36.72445642852945,61216.35826106837,0.9928204179867287,61217.35108148636,0.0
-0.07401239968005942,0.30656504192368844,-0.21939803546847148,-0.9022551932464262,3.612309441949656,0.47034754738464485,61252.14216247372,3.555950340947365,61255.698112814665,0.0
-0.28762062489704726,-0.16129300577655178,0.6610896618155289,-0.9806152027443522,3.297428160212513,0.1303064808442327,61300.63885727393,8.519745024104502,61309.158602298034,0.0
0.10714758208407815,0.42555207881420654,-0.4769225791912006,-0.6393543099699719,3.188293718088942,3.385427905796887,61379.59738161189,1.4788135165204366,61381.076195128415,0.0
0.04712849297804404,0.3300342880803764,-0.03352570015479661,-0.49073883479766156,2.8764226969995894,22.869891288389503,61388.40770081224,0.6720179966698779,61389.07971880891,0.0
-0.14921563879305524,0.1111505495472051,0.9803963312802544,0.8218476803718808,3.7109001542436117,0.16746127532783983,61404.948375207714,7.321799866460888,61412.270175074176,0.0
-0.4701397067204679,-0.2358545166770403,-0.7457023260532576,-0.336889326629052,3.284568131335943,521.5846648251486,61416.60503756696,1.762781663693476,61418.367819230654,0.0
0.1474798396610714,0.14156968062284567,0.4701586915223994,0.15971984759387547,2.671913958418898,2.3348734410224576,61497.64633623713,0.8151317511604845,61498.46146798829,0.0
-0.2362703270670899,-0.315661557435812,-0.49308736492292393,0.43637769726736253,3.123501524101924,419.07092322480884,61516.24618196819,0.9262911569707175,61517.17247312516,0.0
-0.15219977927710338,0.17398134434242182,-0.7452840916455572,0.9104594838919999,3.2687353791428686,0.23096754269187042,61533.361641751195,4.829654273927014,61538.19129602512,0.0
-0.16867580374781,0.20622366596927097,-0.5067899290058535,0.929831015648737,2.8639206737513327,0.2315464044905518,61542.32205557066,4.7279398390179646,61547.049995409674,0.0
0.40601647511895655,0.16589569750594002,-0.9287375571993151,0.5374158767125059,2.997205507904501,0.3299540509761013,61680.638619762736,4.103908194119297,61684.742527956856,0.0
0.1699553372727645,-0.09286421157778683,-0.48776517083572646,-0.8477841559045243,2.4346573634990696,0.43929933782012304,61715.7827603196,3.015889225324109,61718.79864954492,0.0
0.3083019712371637,-0.5385609731599913,-0.45162613817259656,0.29623618905168514,3.0808794255957777,48.47960305086165,61720.79145390776,2.194319564575977,61722.985773472334,0.0
-0.520274931300827,0.03109735814273627,-0.07735627647750576,0.1974803216557146,2.708261012879325,10.294584260977595,61750.62298867678,1.7231975399497121,61752.34618621673,0.0
-0.20649925789439944,-0.1884007611368829,0.46453209754402347,0.9615067363990752,3.3275068061704127,0.445319830323984,61793.831850653674,2.9646931273657375,61796.79654378104,0.0
0.1913728033512424,-0.11313713500306993,0.8245047658157305,-0.19367823915364535,3.226791077651269,2.993937146018443,61888.723652278895,0.7618102891666445,61889.48546256806,0.0
-0.40021158549535085,0.28842309177749037,0.28382733730274223,-0.7221044842758335,3.236018192502881,254.71852755920418,61906.281439294864,1.5195231207274333,61907.80096241559,0.0
-0.16155535044200664,-0.2586164032663263,-0.5788316772977158,0.72230668590833,2.464176444366052,0.7369466196631468,61917.46838374078,2.3455693031487437,61919.81395304393,0.0
-0.3148760344572631,0.32199253096664765,-0.20855510883420836,0.3969704583420264,2.352294187081147,292.5695056580789,61921.81531510792,1.8447341747743493,61923.66004928269,0.0
0.14568354838193637,-0.026719272459387006,0.1224261089346812,-0.6497295774030583,3.144506917390886,50.349693069027694,61972.33502758534,0.21740261936297325,61972.5524302047,0.0
-0.37276163948788543,-0.19910071523082684,0.3243294658605871,0.4131735876520042,3.0209750241899744,110.79846145162138,62025.96977336194,1.0112799413068834,62026.98105330324,0.0
-0.13724523235974756,0.01652917210848782,-0.9594030937763818,0.20920999067259904,2.6136594510378086,1.2869986492269267,62036.055317618106,1.1094152296791457,62037.164732847785,0.0
0.18588494360158303,-0.24911415326709707,0.5232180629781309,0.19624949608131437,2.624391585592277,241.587332510683,62038.24343293216,0.7529091556978962,62038.99634208786,0.0
0.2973987038771054,-0.5358376849858085,-0.42353689411762296,-0.6988233711866607,2.5712883899532955,1.2695803420048524,62053.2624002783,3.1609957815578587,62056.42339605986,0.0
-0.2172326597609417,0.2860800376658917,-0.6707235497101511,-0.5810952836669241,2.3078764475651052,390.00595256259317,62074.25559859251,1.5440528011550199,62075.79965139366,0.0
0.1544109704558019,-0.24195623211201256,-0.9303633839397045,0.15796987652605576,3.1264060032569834,4.1230891290097125,62114.31254728842,0.7624723405932607,62115.07501962901,0.0
-0.3755372425170906,0.061807073728269546,0.7560954696985374,0.9668975216294775,3.5148131121503345,1.1369518027904417,62160.09300335337,2.322285434415889,62162.415288787786,0.0
0.24855943488233131,0.04323514268793533,0.439127263631679,-0.0449800948827066,2.196634822961462,1.7613641797302988,62178.060063957266,2.0564769971346175,62180.1165409544,0.0
-0.02440285038553395,-0.5720683604237651,-0.03259544601210318,-0.9068981745449849,3.434036001206854,2.531174743928778,62183.825087152334,2.6850868868653537,62186.5101740392,0.0
-0.04180465515542204,0.28292448859819935,-0.7593151781102834,-0.8720938499317734,3.140908312101487,1.1523282749100046,62191.180621615764,1.3951107616546796,62192.575732377416,0.0
-2.3785960183882135e-05,0.21110830342218653,-0.9372184576311415,0.7681611704070808,3.4373794825737165,1.349171150495983,62231.70296722102,1.4638661958631702,62233.16683341688,0.0
0.31934993109794346,-0.2740217635877068,-0.6054306411563548,0.41715301825346285,3.000277506820848,34.90768071444201,62254.11853922185,1.0174376760137058,62255.13597689786,0.0
0.2714403881253683,-0.13518233033937507,0.7290858379140328,-0.005312922541649501,3.628695135168316,41.75622691499816,62261.33398640581,1.4560590677311018,62262.790045473535,0.0
-0.15731116072777804,0.060444034092863856,-0.16328384355636594,0.7625043207786018,2.942732834510321,50.83617080462802,62273.30021232624,0.17755600399953875,62273.47776833024,0.0
-0.49732802270247767,0.2445619943451291,-0.4485125040285318,-0.6175138128891253,2.431624153162459,6.646481489725861,62301.8555964831,2.3942477565145075,62304.24984423962,0.0
0.08961174993492887,-0.17494443709141094,-0.5751805302070492,-0.47401728864142534,2.978677663493429,19.731176452402433,62329.24250837955,0.2669694863904325,62329.50947786594,0.0
0.46061484309153394,0.5674513846409794,-0.6236408326050753,-0.12718788290855865,2.779633831197074,195.40491800746463,62348.79045233415,3.030761883670623,62351.82121421782,0.0
0.304117671789521,0.040251124920172146,-0.6449751588203418,-0.9572456649091472,3.2826406944802358,1.7794688563785162,62358.082428367095,1.3060857225221998,62359.38851408962,0.0
-0.5594029679718359,0.3523510634896938,0.9049799047241924,0.8885027485068062,3.1107725391853784,2.073949547156314,62393.04527869331,2.962106050436619,62396.007384743745,0.0
0.4831881603475656,0.01282854566302431,-0.01624883649479325,0.8803183551836866,2.6737658974493024,1.550745625904986,62418.099925544215,2.095435921328259,62420.19536146554,0.0
0.09640332882170408,-0.21480514181016883,0.6207822762200419,0.8457215662984947,2.260550864429348,349.0573501969391,62481.29792436787,1.2615164729057307,62482.55944084078,0.0
0.1483992350649155,0.36177373370416555,-0.7490240352477298,-0.9435721423987447,3.229492662012993,2.8060611669613293,62534.91113388854,1.362062422873729,62536.27319631141,0.0
0.2560807133999873,-0.3841558885755536,0.7782917652777179,-0.5591274529235086,3.6257408103932143,3.9794155283104367,62546.17228761842,2.3487282394811175,62548.5210158579,0.0
0.1887458070493361,0.5909415265114847,0.4819433076497317,0.05122323871044321,2.5762628833426344,252.8019995434718,62580.93256628906,2.421297126507519,62583.35386341557,0.0
-0.3327426945476908,0.04055874551179541,-0.6932924322457255,0.3465345390006158,3.051491335425818,19.252469950190356,62583.26623896606,0.6967796620191975,62583.96301862808,0.0
-0.20610210096250414,-0.13139386570853648,0.5598399085352026,-0.5644643048350759,1.9243669744737968,4.140448590065784,62604.743700392624,2.677268285301033,62607.42096867793,0.0
-0.40399206969599305,-0.07872690921421598,0.6514795225927184,0.7785622747522021,3.5467841343374222,4.214493490000042,62671.2296204095,1.8907319243911087,62673.120352333885,0.0
-0.03123267224770027,0.683314919356666,0.7834297385927873,-0.19152039367482532,3.4165559423908616,150.21277932327467,62692.64842805697,3.041421444803791,62695.689849501774,0.0
-0.2088294378145532,0.11243369299752838,0.6348097497702672,0.3217360950669941,3.2607396771012134,24.61755835692106,62749.158807269356,0.5462456478607529,62749.70505291722,0.0
-0.490499958633422,-0.13970866133863322,0.4389451474867785,-0.33859092889503484,2.37666910048454,32.36343311438482,62768.822028767114,2.133364152647885,62770.955392919765,0.0
-0.04332341425718671,-0.034703414972405276,-0.548644986489472,-0.37806646673894306,2.288984355357913,11.760171202720043,62797.84699688693,0.9760341696926693,62798.82303105662,0.0
0.19284466626507016,-0.21005838857721493,0.6952368552637802,-0.43090634873095945,2.9328279775561183,164.7962340234731,62851.98799174471,0.45840003386691064,62852.446391778576,0.0
-0.05469190205934945,-0.38956790366466293,0.6684228538088492,0.5548298457375531,3.8299396131504455,145.93464604613615,62855.54629572401,2.415186248629408,62857.96148197264,0.0
0.2754897427422714,0.3518034954868291,0.5884528088704386,-0.5904599481098944,3.4572634931210215,18.321625491361612,62862.33411358856,1.678436689587561,62864.012550278145,0.0
0.4711845196271488,-0.2625959232262554,0.3461923401759861,-0.8125174761615113,3.1329549589851386,12.981746869603024,62865.26507774149,1.7604844385732057,62867.02556218006,0.0
-0.3716026256601911,0.16130714275197466,0.8440339722403869,0.21261951279936153,3.2989998071686655,241.34137815127158,62890.47972471273,1.159459159650538,62891.63918387238,0.0
0.15327595066298424,-0.06905566531919853,0.921909488311129,-0.8001293555337785,2.8939188321164284,8.709420244987822,62914.62399078232,0.27812063301849627,62914.90211141534,0.0
0.3160457771923745,-0.10937755746106409,0.7525436995902708,0.9257794710882246,2.7312737772522917,249.28719909628123,62917.50162475911,0.7210736660002937,62918.22269842511,0.0
-0.26519000472890586,-0.009859070344824021,-0.9701295977805282,-0.033921833305342375,2.2623827089891053,14.18150093625429,63001.36065748499,1.4073880305734023,63002.768045515564,0.0
0.5795281875428813,0.36219208119860097,-0.5937075692172866,-0.6858308353909393,3.2159280072728897,38.93191877772493,63011.612848262776,2.7617658517368517,63014.37461411451,0.0
0.11544615682657422,0.22730156417194955,-0.8372466851945175,0.26227865618557944,2.5460012203991282,25.670402175979152,63016.644550562065,0.7264621539333495,63017.371012716,0.0
-0.19990097023065362,0.3884526463460727,0.2453853843728655,-0.9812910904578889,2.8354029876962445,230.97836328335305,63018.27151386043,1.0909046733719974,63019.362418533805,0.0
0.04673412208600307,-0.34066214130167616,0.5666445701225988,-0.8955385000887064,2.919596006945645,11.1191562725614,63021.843855321815,0.7486435351707316,63022.59249885698,0.0
-0.004675991771445045,-0.4963521885536851,0.07048338894021988,0.7906484164154399,2.1643544490899904,8.570029524576437,63023.49605381512,2.7199822422484385,63026.21603605737,0.0
0.15741709992694092,0.37023598167687494,0.8436311411635977,-0.6530002614975299,3.3538763740615543,10.586377959360311,63025.19183813676,1.31988674024452,63026.511724877004,0.0
0.053884837068704276,0.6008188700189084,0.4478946314661021,-0.39168999354003753,2.328838046981491,52.03647866051596,63061.576526167526,2.812495466463069,63064.389021633986,0.0
0.05287712469255294,0.5097570514319046,0.927366397067912,-0.9518129068196166,3.1038971002217974,12.020364500478424,63071.355028373604,1.589717686584327,63072.94474606019,0.0
0.13354829551618141,0.1899276191901295,0.7005512117436783,0.895864450281241,3.463578353588258,12.490413684709397,63078.751866899984,0.9070737820904686,63079.65894068207,0.0
0.1682742280450991,0.10458788101404234,-0.40143737324861695,0.8770860592912342,2.331664834637194,213.3029188518313,63079.071698850756,0.9874473700484097,63080.0591462208,0.0
0.03387067996915725,0.7089509840969824,0.8136824946815444,-0.587318344703516,3.0916724467738725,14.045651064576878,63117.683149124074,2.9099981392733656,63120.593147263346,0.0
0.12726561352291857,0.19716390535415007,0.712191498133228,0.5482722018753003,3.1435342775118356,246.69827184572858,63124.64351930764,0.38490980093270444,63125.02842910857,0.0
0.053954454492580094,-0.23427588476503697,-0.5610314792959656,-0.6201555637093987,2.2288100626555156,28.138575403058816,63126.01135384826,1.3968586607539193,63127.40821250901,0.0
0.12157507235342682,0.1262543851745292,0.45131641640495546,-0.573487698180831,2.6834238096509733,32.71902245695171,63130.0648433804,0.3433593685604218,63130.408202748964,0.0
-0.04822432940353492,-0.3143943182139131,-0.49456525513494465,-0.9123384665920462,3.1334103515855274,13.465248718911539,63130.51024106577,0.7035960332328348,63131.21383709901,0.0
-0.33541585897377735,-0.19134011980548127,-0.34203364706893,0.8997995286734908,2.7774937238709936,12.65411174620751,63140.997235009505,0.9669583047683802,63141.96419331427,0.0
-0.05615973746676954,-0.10485197463802705,0.3296809068958453,0.8988200271427964,2.473152609888595,204.51671726575177,63145.879490133455,0.5382556244085923,63146.41774575786,0.0
-0.21409224958471954,-0.2437743022133608,-0.6745132450251468,-0.784914560690757,2.8888053407354315,13.827901554450568,63147.780630762616,0.6645926906769029,63148.445223453295,0.0
0.056344251132447155,0.38667347914764066,-0.8305031026670004,-0.8400558679556738,2.1680099247463556,14.580010648919677,63149.00866615964,2.1398876450745683,63151.14855380472,0.0
0.848855998231544,0.2302499296838608,0.3064863758251315,-0.7510939459458386,2.865495665852435,59.576574774158544,63174.151983114745,4.328686729333313,63178.48066984408,0.0
0.05136470825634151,-0.09065738369659905,0.9903022668062513,-0.09495697764238487,2.5708789190882166,19.756579396988624,63180.278793841164,0.39839882896407697,63180.677192670126,0.0
-0.5186602032120642,0.07061576079119325,-0.42668274050360644,0.5873423599715288,3.5489597702775653,53.62019483915574,63180.83119162236,2.258349702985951,63183.089541325346,0.0
0.3336247534101325,0.25426211916122565,-0.7815343948694429,-0.6697644730532284,2.861375897289166,16.804742927494253,63201.19806627983,1.052741591329967,63202.25080787116,0.0
-0.12638395463772883,-0.007951785609772886,0.49406826428131145,-0.6233988120772904,2.6907931244492747,126.76651174122377,63212.58499958244,0.23135456562398818,63212.81635414806,0.0
0.3621260527706135,0.12992773534709606,0.1914125009619132,-0.8005626240439625,2.4483643994103153,155.8497438564877,63212.805688338725,1.3320068465300519,63214.13769518526,0.0
-0.1756224593486676,0.10431729493899639,-0.46718738555645056,0.827748251652058,2.652413537532312,13.777105875308989,63214.50935805159,0.48150706934320076,63214.99086512093,0.0
-0.32080266192170154,0.42317896273040706,0.9663230702017449,-0.9055546063866917,3.6592058687949107,19.49483129653261,63232.41104161677,2.6238792564254076,63235.03492087319,0.0
0.6235024740792586,-0.32568290328110644,-0.8994501125158725,0.4195704570444132,3.266080779664046,20.16877746596406,63233.750278138694,2.998421753994119,63236.74869989269,0.0
0.27264870802193786,0.06721455379514896,-0.6694916558090664,-0.8182416346328796,3.182797684848171,182.85087184920607,63245.62002815317,0.5519424296290733,63246.1719705828,0.0
0.032329692102404904,-0.5366181523927982,-0.669669920133821,0.805609315718836,2.5461778533387642,179.75629430866599,63253.2705401414,1.9372869090736777,63255.20782705047,0.0
-0.2712133008944932,0.31096527324607215,0.8819479527223448,0.13557208444764823,3.4159296741931895,163.22797153181054,63258.192253263645,1.3861742999111355,63259.57842756356,0.0
-0.24044643837844862,-0.2038562161183804,-0.8284830625030886,-0.5982152371733507,2.1945548519240177,19.47902410799602,63263.14116953079,1.7447978319393689,63264.88596736273,0.0
0.04612509733383048,-0.01744936171946138,-0.37184349191160826,0.975158601017007,2.213116249707086,20.162241319772775,63264.887407313276,1.1491041213325555,63266.036511434606,0.0
-0.4062899755490165,-0.20023624548750033,-0.7072564412850151,0.5652690723543183,1.9407658947845852,24.963925366138316,63283.52197637988,3.2169764179635627,63286.738952797845,0.0
-0.12778821786788183,0.46776906273044844,0.04847145614367743,0.8423096082295289,2.7856027121930222,19.511511930371217,63284.91679750109,1.4116254236157497,63286.32842292471,0.0
-0.13020880653211395,-0.19131713965991246,0.9385736136856351,-0.2755254911146676,3.6800714616237387,185.7593560757458,63292.74005447909,1.3689285494503243,63294.108983028535,0.0
0.04384907226253108,-0.06140276783742141,0.8083660377440276,-0.30563243495426184,3.290902254439368,79.781463028873,63297.635714573305,0.2765909398567443,63297.912305513164,0.0
0.298950498196393,0.10019499452598647,0.7549419030984368,-0.5604045747581263,2.663793589580273,20.665304235792497,63302.715956943764,0.7644987128116187,63303.48045565658,0.0
-0.21310970968910925,-0.1748848142038736,0.564087306972956,-0.7532425328759997,3.1322994167579883,103.43474780543761,63306.7091108931,0.4983587890037841,63307.2074696821,0.0
-0.5121816175607189,-0.003399997624830581,-0.42937262129608134,0.9374374724815668,3.4364088174475893,28.050380722258986,63325.90187572919,1.9662903784494965,63327.86816610764,0.0
0.48487616066251554,-0.5856620550540493,0.8016203996429005,0.5825971041676923,1.9123719269152335,148.5208219816358,63328.70982232636,5.3717711760343505,63334.08159350239,0.0
0.16677649017775917,0.3171427650607689,-0.49028793113023106,0.9678101246488764,2.5213587016174346,24.308959049128347,63328.90459909766,1.1219034393538059,63330.02650253701,0.0
-0.013803519875036788,0.206703485733051,0.7078731476427123,-0.11578595662940372,2.6481655908636843,43.48090794981535,63333.716126914165,0.44363366627454687,63334.15976058044,0.0
-0.17114341028714977,-0.20541746894618534,0.6476612467400698,-0.7399174259797151,2.7770094367006872,109.67522942359882,63344.15242997834,0.46611598483466543,63344.618545963174,0.0
-0.20088061840922128,-0.13426800978627748,-0.665334629767611,0.7609002597221346,3.0372273573509174,27.45047511270567,63354.473979020884,0.37598491739954665,63354.849963938286,0.0
